t,x,y
0.02,0.0,0.0
0.07,0.0,0.0
0.13,0.0124,-0.0011
0.18,0.0377,-0.0033
0.23,0.063,-0.0053
0.28,0.0884,-0.0071
0.33,0.1137,-0.0064
0.38,0.1389,-0.0038
0.43,0.1641,-0.001
0.48,0.1893,0.002
0.54,0.2131,0.0078
0.59,0.2362,0.0154
0.64,0.2569,0.0255
0.69,0.2763,0.0367
0.74,0.2929,0.0493
0.79,0.3083,0.0626
0.84,0.3242,0.0761
0.9,0.3401,0.0897
0.95,0.354,0.1039
1.0,0.3672,0.1185
1.05,0.3837,0.1326
1.1,0.4006,0.1469
1.15,0.4165,0.1616
1.2,0.432,0.1767
1.26,0.4488,0.1916
1.31,0.4654,0.2068
1.36,0.4833,0.2215
1.41,0.5011,0.2365
1.46,0.5192,0.2514
1.51,0.5373,0.2665
1.57,0.5563,0.2812
1.62,0.5753,0.296
1.67,0.5951,0.3103
1.72,0.6149,0.3246
1.77,0.6357,0.3382
1.82,0.6565,0.3519
1.87,0.6775,0.3654
1.93,0.6985,0.379
1.98,0.7196,0.3925
2.03,0.7407,0.406
2.08,0.7619,0.4195
2.13,0.783,0.433
2.18,0.8043,0.4465
2.24,0.8256,0.4599
2.29,0.847,0.4733
2.34,0.8683,0.4868
2.39,0.8897,0.5001
2.44,0.9112,0.5135
2.49,0.9327,0.5269
2.54,0.9542,0.5403
2.59,0.9757,0.5536
2.65,0.9972,0.5669
2.7,1.0188,0.5802
2.75,1.0404,0.5935
2.8,1.062,0.6068
2.85,1.0836,0.6202
2.9,1.1051,0.6337
2.96,1.1266,0.6471
3.01,1.1481,0.6606
3.06,1.1697,0.674
3.11,1.1912,0.6875
3.16,1.2128,0.7009
3.22,1.2343,0.7144
3.27,1.2559,0.7279
3.32,1.2775,0.7413
3.37,1.2991,0.7547
3.43,1.3206,0.7682
3.47,1.3423,0.7816
3.53,1.3639,0.7951
3.58,1.3855,0.8085
3.63,1.4071,0.8219
3.68,1.4287,0.8354
3.73,1.4503,0.8488
3.78,1.4733,0.8597
3.84,1.4964,0.8703
3.89,1.5204,0.8771
3.94,1.5443,0.8836
3.99,1.5637,0.8856
4.04,1.5826,0.8874
4.09,1.5827,0.8859
4.14,1.5826,0.8843
4.2,1.582,0.8819
4.25,1.5812,0.8795
4.3,1.5805,0.877
4.35,1.5797,0.8746
4.4,1.5793,0.8724
4.45,1.5789,0.8702
4.51,1.5787,0.8682
4.56,1.5793,0.8658
4.61,1.5823,0.862
4.66,1.5857,0.858
4.71,1.5902,0.8535
4.76,1.5966,0.8491
4.81,1.6078,0.8453
4.86,1.6185,0.8409
4.92,1.6283,0.8355
4.97,1.6375,0.8295
5.02,1.6459,0.8227
5.07,1.6578,0.8171
5.12,1.6744,0.8131
5.18,1.6869,0.8074
5.23,1.6943,0.7995
5.28,1.7003,0.7915
5.33,1.7051,0.7836
5.38,1.7134,0.7747
5.43,1.7248,0.7647
5.48,1.7364,0.7544
5.54,1.748,0.7437
5.59,1.7601,0.7321
5.64,1.7724,0.72
5.69,1.7838,0.7096
5.74,1.7946,0.7001
5.79,1.8056,0.6901
5.85,1.8166,0.6797
5.9,1.8287,0.6685
5.95,1.8411,0.6568
6.0,1.8512,0.6473
6.06,1.8606,0.6384
6.11,1.871,0.6286
6.16,1.8815,0.6184
6.21,1.8896,0.6112
6.26,1.8973,0.6044
6.31,1.9051,0.5968
6.37,1.9128,0.589
6.42,1.9219,0.5803
6.47,1.931,0.5715
6.52,1.9418,0.562
6.57,1.9527,0.5525
6.62,1.9645,0.5425
6.67,1.9763,0.5325
6.72,1.9904,0.5223
6.78,2.0046,0.5121
6.83,2.0212,0.502
6.88,2.0381,0.4918
6.93,2.0573,0.482
6.98,2.077,0.4721
7.03,2.099,0.4627
7.08,2.1196,0.454
7.14,2.1352,0.4483
7.19,2.1512,0.442
7.24,2.1681,0.4337
7.29,2.1857,0.4252
7.34,2.2047,0.4161
7.39,2.2246,0.4075
7.45,2.2464,0.3997
7.5,2.2692,0.3927
7.55,2.2934,0.3868
7.6,2.3177,0.3819
7.65,2.3419,0.3784
7.7,2.366,0.3756
7.75,2.3899,0.374
7.8,2.4136,0.3733
7.86,2.437,0.3735
7.91,2.4604,0.3742
7.96,2.4837,0.3753
8.02,2.5072,0.3762
8.07,2.5308,0.3771
8.12,2.5546,0.3781
8.17,2.5784,0.3792
8.22,2.6022,0.3802
8.27,2.6262,0.3814
8.32,2.65,0.383
8.38,2.6738,0.385
8.43,2.6971,0.3881
8.48,2.7202,0.3917
8.53,2.7426,0.3965
8.58,2.7648,0.4018
8.64,2.7862,0.4082
8.69,2.8074,0.415
8.74,2.8278,0.4226
8.79,2.8479,0.4308
8.84,2.8673,0.4396
8.89,2.8864,0.4489
8.95,2.9047,0.4589
9.0,2.9228,0.4692
9.05,2.9401,0.4801
9.1,2.9571,0.4913
9.16,2.9736,0.503
9.21,2.9899,0.515
9.26,3.0053,0.5274
9.32,3.0205,0.5402
9.37,3.0348,0.5533
9.42,3.049,0.5668
9.47,3.0629,0.5805
9.53,3.0766,0.5946
9.58,3.0902,0.6089
9.63,3.1036,0.6235
9.68,3.1173,0.6383
9.73,3.1307,0.6534
9.78,3.1441,0.6687
9.83,3.1575,0.6843
9.88,3.1712,0.7001
9.93,3.1847,0.7162
9.99,3.1983,0.7324
10.04,3.2119,0.7489
10.09,3.2257,0.7655
10.14,3.24,0.7823
10.19,3.2554,0.799
10.24,3.2744,0.8112
10.29,3.2989,0.8166
10.34,3.3233,0.8232
10.4,3.3474,0.8314
10.45,3.3708,0.8412
10.5,3.3935,0.8526
10.55,3.4152,0.8652
10.6,3.4361,0.8789
10.66,3.4562,0.8933
10.71,3.4757,0.9084
10.76,3.492,0.9249
10.81,3.5061,0.9425
10.86,3.5206,0.9602
10.91,3.535,0.978
10.96,3.5499,0.9959
11.01,3.5648,1.0138
11.07,3.58,1.0318
11.12,3.5953,1.0499
11.17,3.6109,1.068
11.22,3.6265,1.0862
11.27,3.6425,1.1043
11.32,3.6585,1.1226
11.37,3.6747,1.1407
11.43,3.6909,1.159
11.48,3.7074,1.1772
11.53,3.7239,1.1955
11.58,3.7406,1.2137
11.64,3.7573,1.232
11.69,3.7742,1.2502
11.74,3.791,1.2685
11.79,3.8078,1.2868
11.84,3.8246,1.3052
11.89,3.8416,1.3235
11.95,3.8586,1.3419
12.0,3.8758,1.3601
12.05,3.8929,1.3785
12.1,3.9103,1.3967
12.15,3.9276,1.4149
12.2,3.945,1.4331
12.26,3.9625,1.4513
12.31,3.9801,1.4694
12.36,3.9977,1.4876
12.41,4.0155,1.5056
12.46,4.0332,1.5237
12.51,4.051,1.5418
12.56,4.0688,1.5598
12.62,4.0867,1.5778
12.67,4.1046,1.5958
12.72,4.1226,1.6137
12.77,4.1405,1.6317
12.82,4.1585,1.6496
12.87,4.1766,1.6675
12.92,4.1947,1.6854
12.98,4.2128,1.7033
13.03,4.2309,1.7211
13.08,4.249,1.739
13.13,4.2672,1.7568
13.18,4.2854,1.7746
13.23,4.3036,1.7924
13.29,4.3219,1.8101
13.34,4.3401,1.8279
13.39,4.3584,1.8456
13.44,4.3767,1.8634
13.5,4.395,1.8811
13.55,4.4134,1.8988
13.6,4.4317,1.9165
13.65,4.4501,1.9341
13.7,4.4684,1.9518
13.75,4.4868,1.9694
13.8,4.5052,1.9871
13.85,4.5236,2.0047
13.91,4.5421,2.0223
13.96,4.5605,2.0399
14.01,4.5789,2.0575
14.06,4.5974,2.0751
14.11,4.6159,2.0927
14.16,4.6343,2.1102
14.21,4.6528,2.1278
14.26,4.6713,2.1453
14.31,4.6898,2.1629
14.37,4.7083,2.1805
14.42,4.7268,2.198
14.47,4.7453,2.2155
14.52,4.7639,2.233
14.57,4.7824,2.2506
14.63,4.8009,2.2681
14.68,4.8195,2.2856
14.73,4.8381,2.303
14.78,4.8566,2.3205
14.83,4.8752,2.338
14.89,4.8938,2.3555
14.94,4.9124,2.3729
14.99,4.931,2.3904
15.04,4.9496,2.4078
15.09,4.9682,2.4252
15.14,4.9868,2.4427
15.19,5.0054,2.4601
15.24,5.0241,2.4775
15.3,5.0429,2.4946
15.35,5.0623,2.5112
15.4,5.0816,2.5278
15.45,5.1009,2.5445
15.5,5.1202,2.5611
15.55,5.1394,2.5778
15.61,5.1586,2.5946
15.66,5.1778,2.6113
15.71,5.197,2.6281
15.76,5.2162,2.645
15.81,5.2353,2.6618
15.86,5.2544,2.6787
15.92,5.2735,2.6956
15.97,5.2926,2.7125
16.02,5.3116,2.7295
16.07,5.3307,2.7464
16.12,5.3497,2.7634
16.18,5.3687,2.7804
16.23,5.3877,2.7974
16.28,5.4067,2.8144
16.33,5.4257,2.8315
16.38,5.4446,2.8485
16.43,5.4636,2.8656
16.48,5.4825,2.8826
16.53,5.5014,2.8997
16.59,5.5203,2.9168
16.64,5.5393,2.9339
16.69,5.5582,2.9511
16.74,5.577,2.9682
16.8,5.5959,2.9853
16.85,5.6148,3.0025
16.9,5.6337,3.0196
16.95,5.6525,3.0368
17.0,5.6714,3.054
17.05,5.6902,3.0711
17.11,5.7091,3.0883
17.16,5.7279,3.1055
17.21,5.7468,3.1227
17.26,5.7656,3.1399
17.31,5.7844,3.1571
17.36,5.8033,3.1743
17.41,5.8221,3.1915
17.46,5.8409,3.2087
17.52,5.8597,3.2259
17.57,5.8785,3.2431
17.62,5.8973,3.2603
17.67,5.9161,3.2776
17.72,5.9349,3.2948
17.77,5.9537,3.312
17.83,5.9725,3.3293
17.88,5.9913,3.3465
17.93,6.0101,3.3637
17.98,6.0289,3.381
18.03,6.0477,3.3982
18.08,6.0665,3.4154
18.14,6.0853,3.4327
18.19,6.1041,3.4499
18.24,6.1228,3.4672
18.29,6.1416,3.4844
18.35,6.1604,3.5017
18.4,6.1792,3.5189
18.45,6.198,3.5361
18.5,6.2168,3.5534
18.55,6.2356,3.5706
18.6,6.2544,3.5879
18.65,6.2731,3.6051
18.7,6.2919,3.6223
18.76,6.3107,3.6396
18.81,6.3295,3.6568
18.86,6.3483,3.6741
18.91,6.3671,3.6913
18.96,6.3859,3.7085
19.01,6.4047,3.7258
19.06,6.4235,3.743
19.12,6.4423,3.7602
19.17,6.4611,3.7775
19.22,6.4799,3.7947
19.27,6.4987,3.8119
19.32,6.5175,3.8291
19.37,6.5363,3.8464
19.42,6.5551,3.8636
19.48,6.5739,3.8808
19.53,6.5927,3.898
19.58,6.6115,3.9153
19.63,6.6303,3.9325
19.68,6.6491,3.9497
19.74,6.6679,3.9669
19.79,6.6867,3.9841
19.84,6.7056,4.0013
19.89,6.7244,4.0185
19.94,6.7432,4.0357
19.99,6.762,4.053
20.05,6.7808,4.0702
20.1,6.7997,4.0874
20.15,6.8185,4.1046
20.2,6.8373,4.1217
20.25,6.8562,4.1389
20.3,6.875,4.1561
20.35,6.8939,4.1732
20.4,6.9131,4.19
20.45,6.9322,4.2069
20.51,6.9514,4.2237
20.56,6.9705,4.2406
20.61,6.9896,4.2575
20.66,7.0087,4.2744
20.72,7.0278,4.2913
20.77,7.0468,4.3082
20.82,7.0659,4.3251
20.87,7.0849,4.3421
20.92,7.104,4.3591
20.97,7.123,4.376
21.02,7.142,4.393
21.08,7.161,4.41
21.13,7.18,4.427
21.18,7.199,4.4441
21.23,7.218,4.4611
21.28,7.2369,4.4781
21.33,7.2559,4.4952
21.39,7.2749,4.5122
21.44,7.2938,4.5293
21.49,7.3128,4.5463
21.54,7.3317,4.5634
21.59,7.3507,4.5805
21.64,7.3696,4.5975
21.69,7.3886,4.6146
21.75,7.4075,4.6317
21.8,7.4264,4.6488
21.85,7.4453,4.6659
21.9,7.4643,4.683
21.95,7.4832,4.7001
22.01,7.5021,4.7172
22.06,7.521,4.7343
22.11,7.5399,4.7514
22.16,7.5589,4.7685
22.21,7.5778,4.7856
22.26,7.5967,4.8027
22.31,7.6156,4.8198
22.37,7.6345,4.8369
22.42,7.6534,4.854
22.47,7.6723,4.8711
22.52,7.6912,4.8882
22.57,7.7101,4.9053
22.63,7.729,4.9224
22.68,7.7479,4.9396
22.73,7.7668,4.9567
22.78,7.7857,4.9738
22.83,7.8046,4.9909
22.88,7.8236,5.008
22.93,7.8425,5.0251
22.99,7.8614,5.0422
23.04,7.8803,5.0593
23.09,7.8992,5.0764
23.14,7.9181,5.0935
23.19,7.937,5.1106
23.24,7.9559,5.1278
23.29,7.9748,5.1449
23.35,7.9938,5.162
23.4,8.0127,5.1791
23.45,8.0316,5.1961
23.5,8.0505,5.2132
23.55,8.0694,5.2303
23.6,8.0884,5.2474
23.65,8.1073,5.2645
23.71,8.1262,5.2816
23.76,8.1452,5.2987
23.81,8.1641,5.3158
23.86,8.183,5.3328
23.91,8.202,5.3499
23.97,8.2209,5.367
24.02,8.2399,5.3841
24.07,8.2588,5.4011
24.12,8.2777,5.4182
24.17,8.2967,5.4353
24.22,8.3156,5.4523
24.27,8.3346,5.4694
24.33,8.3536,5.4864
24.38,8.3725,5.5035
24.43,8.3915,5.5205
24.48,8.4104,5.5376
24.53,8.4294,5.5546
24.58,8.4484,5.5717
24.63,8.4673,5.5887
24.69,8.4863,5.6057
24.74,8.5053,5.6228
24.79,8.5243,5.6398
24.84,8.5433,5.6568
24.89,8.5622,5.6739
24.94,8.5812,5.6909
24.99,8.6002,5.7079
25.04,8.6191,5.725
25.1,8.6379,5.7423
25.15,8.6563,5.7599
25.2,8.6748,5.7775
25.25,8.6932,5.7951
25.3,8.7116,5.8128
25.36,8.73,5.8304
25.41,8.7484,5.848
25.46,8.7668,5.8657
25.51,8.7852,5.8833
25.56,8.8037,5.9009
25.61,8.8221,5.9185
25.66,8.8405,5.9362
25.72,8.8589,5.9538
25.77,8.8773,5.9714
25.82,8.8958,5.989
25.87,8.9142,6.0067
25.92,8.9326,6.0243
25.98,8.9511,6.0419
26.03,8.9681,6.0582
26.08,8.984,6.0734
26.13,8.9984,6.0871
26.18,9.0118,6.0999
26.23,9.0238,6.1114
26.29,9.0351,6.1221
26.34,9.0387,6.1258
26.39,9.0386,6.1259
26.44,9.0385,6.1259
26.49,9.0383,6.126
26.54,9.0382,6.1261
26.59,9.0381,6.1261
26.65,9.038,6.1262
26.7,9.0378,6.1263
26.75,9.0377,6.1264
26.8,9.0376,6.1264
26.86,9.0375,6.1265
26.91,9.0374,6.1266
26.96,9.0373,6.1266
27.01,9.0373,6.1267
27.06,9.0372,6.1268
27.11,9.0371,6.1268
27.16,9.037,6.1269
27.22,9.0369,6.127
27.27,9.0369,6.127
27.32,9.0368,6.1271
27.37,9.0367,6.1271
27.42,9.0367,6.1272
27.47,9.0366,6.1273
27.53,9.0365,6.1273
27.58,9.0365,6.1274
27.63,9.0364,6.1274
27.68,9.0364,6.1275
