t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.0064,-0.0006
0.16,0.0317,-0.0028
0.21,0.057,-0.0036
0.27,0.0821,-0.0006
0.32,0.1072,0.0026
0.37,0.1323,0.006
0.42,0.1562,0.0115
0.47,0.1782,0.0205
0.52,0.2002,0.0296
0.58,0.2223,0.0387
0.63,0.2426,0.0493
0.68,0.2606,0.0617
0.73,0.2766,0.0748
0.78,0.2905,0.0887
0.83,0.3049,0.1028
0.88,0.3196,0.1171
0.93,0.3349,0.1315
0.99,0.3505,0.1461
1.04,0.3667,0.1607
1.09,0.3832,0.1755
1.14,0.4004,0.1901
1.19,0.4178,0.2049
1.24,0.4359,0.2194
1.29,0.4543,0.234
1.34,0.4733,0.2484
1.4,0.4925,0.2627
1.45,0.5123,0.2767
1.5,0.5321,0.2908
1.55,0.5526,0.3045
1.6,0.573,0.3182
1.65,0.5942,0.3313
1.71,0.6155,0.3443
1.76,0.6369,0.3573
1.81,0.6582,0.3704
1.86,0.6797,0.3833
1.91,0.7011,0.3964
1.96,0.7227,0.4094
2.01,0.7441,0.4225
2.06,0.7656,0.4356
2.11,0.7871,0.4488
2.17,0.8086,0.4619
2.22,0.8301,0.475
2.27,0.8517,0.4881
2.32,0.8733,0.5013
2.37,0.8949,0.5143
2.42,0.9165,0.5275
2.47,0.9382,0.5406
2.53,0.9599,0.5537
2.58,0.9816,0.5667
2.63,1.0033,0.5798
2.68,1.025,0.5929
2.73,1.0468,0.606
2.78,1.0685,0.619
2.83,1.0902,0.6322
2.89,1.1118,0.6456
2.94,1.1333,0.659
2.99,1.1549,0.6723
3.04,1.1764,0.6857
3.09,1.198,0.6991
3.14,1.2195,0.7125
3.19,1.2411,0.7259
3.25,1.2627,0.7393
3.3,1.2843,0.7527
3.35,1.3059,0.7661
3.4,1.3275,0.7795
3.45,1.3492,0.7929
3.5,1.3708,0.8062
3.55,1.3925,0.8196
3.6,1.4141,0.833
3.65,1.4357,0.8464
3.71,1.4573,0.8599
3.76,1.4801,0.8709
3.81,1.5035,0.8807
3.86,1.5233,0.8845
3.91,1.5415,0.8855
3.96,1.5506,0.884
4.01,1.5566,0.8817
4.06,1.5598,0.8793
4.12,1.5622,0.8769
4.17,1.5631,0.8755
4.22,1.5637,0.8743
4.27,1.5648,0.8724
4.32,1.5659,0.8704
4.37,1.5678,0.8677
4.43,1.5696,0.8649
4.48,1.5786,0.8618
4.53,1.588,0.8585
4.58,1.5959,0.8543
4.63,1.6037,0.85
4.68,1.6135,0.8456
4.73,1.6232,0.841
4.79,1.6317,0.8352
4.84,1.6401,0.8292
4.89,1.6481,0.8224
4.94,1.6576,0.816
4.99,1.6751,0.8129
5.04,1.6925,0.8093
5.09,1.7092,0.8036
5.15,1.7226,0.7979
5.2,1.724,0.7929
5.25,1.7257,0.7873
5.3,1.7284,0.78
5.35,1.7318,0.772
5.4,1.7371,0.7624
5.45,1.7435,0.7522
5.51,1.7523,0.7407
5.56,1.7624,0.7288
5.61,1.7747,0.7162
5.66,1.7866,0.7047
5.71,1.7981,0.6951
5.76,1.8099,0.6848
5.81,1.8219,0.6737
5.86,1.8347,0.6619
5.92,1.8483,0.6496
5.97,1.8599,0.6388
6.02,1.8698,0.6294
6.07,1.8806,0.6193
6.12,1.892,0.6088
6.18,1.9013,0.6
6.23,1.9091,0.5924
6.28,1.9176,0.5842
6.33,1.9265,0.5756
6.38,1.9364,0.5666
6.43,1.9467,0.5574
6.48,1.9585,0.5478
6.54,1.9708,0.538
6.59,1.9848,0.5278
6.64,1.9993,0.5175
6.69,2.0159,0.507
6.74,2.033,0.4965
6.79,2.0525,0.4861
6.84,2.0724,0.4758
6.89,2.095,0.466
6.95,2.118,0.4563
7.0,2.1344,0.4486
7.05,2.1503,0.441
7.1,2.1682,0.4324
7.15,2.1861,0.4238
7.2,2.2053,0.4153
7.25,2.2246,0.4068
7.31,2.2466,0.3993
7.36,2.2688,0.392
7.41,2.293,0.3863
7.46,2.3173,0.3811
7.51,2.3414,0.3777
7.56,2.3656,0.3748
7.61,2.3894,0.3734
7.67,2.4132,0.3725
7.72,2.4365,0.3729
7.77,2.4599,0.3736
7.82,2.4833,0.3745
7.88,2.5067,0.3756
7.93,2.5302,0.3768
7.98,2.5538,0.378
8.03,2.5776,0.3792
8.08,2.6014,0.3804
8.13,2.6254,0.3816
8.18,2.6493,0.3831
8.23,2.6731,0.385
8.28,2.6966,0.3877
8.34,2.7197,0.3913
8.39,2.7424,0.3957
8.44,2.7645,0.4011
8.49,2.7861,0.4073
8.54,2.8071,0.4142
8.59,2.8276,0.4218
8.64,2.8476,0.43
8.7,2.8671,0.4388
8.75,2.8861,0.4481
8.8,2.9045,0.458
8.85,2.9224,0.4684
8.9,2.9398,0.4792
8.96,2.9567,0.4905
9.01,2.973,0.5022
9.06,2.9889,0.5143
9.11,3.0043,0.5268
9.16,3.0192,0.5396
9.21,3.0337,0.5527
9.26,3.0479,0.5662
9.31,3.062,0.5799
9.37,3.0759,0.594
9.42,3.0898,0.6082
9.47,3.1034,0.6228
9.52,3.1172,0.6376
9.58,3.1308,0.6527
9.63,3.1446,0.668
9.68,3.1581,0.6836
9.73,3.1716,0.6994
9.78,3.1848,0.7154
9.83,3.1983,0.7317
9.88,3.2114,0.7482
9.93,3.2251,0.7648
9.98,3.2387,0.7817
10.03,3.254,0.7984
10.08,3.2693,0.8153
10.14,3.2856,0.832
10.19,3.3032,0.8471
10.24,3.3276,0.8534
10.29,3.3518,0.8602
10.34,3.3758,0.8689
10.4,3.3993,0.8784
10.45,3.4218,0.8903
10.5,3.4437,0.9028
10.55,3.4644,0.9169
10.6,3.4846,0.9315
10.66,3.5038,0.9469
10.71,3.5212,0.9633
10.76,3.5358,0.981
10.81,3.5505,0.9989
10.86,3.5654,1.0168
10.91,3.5804,1.0348
10.97,3.5956,1.0529
11.02,3.6111,1.071
11.07,3.6267,1.0892
11.12,3.6425,1.1074
11.17,3.6584,1.1256
11.22,3.6745,1.1438
11.28,3.6907,1.162
11.33,3.7071,1.1803
11.38,3.7235,1.1985
11.43,3.7402,1.2168
11.48,3.7568,1.235
11.53,3.7737,1.2532
11.58,3.7905,1.2715
11.64,3.8076,1.2897
11.69,3.8246,1.3079
11.74,3.8418,1.3261
11.79,3.859,1.3443
11.84,3.8763,1.3625
11.89,3.8937,1.3807
11.94,3.9111,1.3988
12.0,3.9286,1.4169
12.05,3.9462,1.435
12.1,3.9637,1.4531
12.15,3.9814,1.4712
12.2,3.9991,1.4893
12.26,4.0169,1.5073
12.31,4.0346,1.5254
12.36,4.0524,1.5434
12.41,4.0701,1.5615
12.46,4.0879,1.5795
12.51,4.1057,1.5976
12.56,4.1236,1.6156
12.61,4.1415,1.6336
12.67,4.1595,1.6515
12.72,4.1775,1.6695
12.77,4.1955,1.6874
12.82,4.2136,1.7053
12.88,4.2317,1.7232
12.93,4.2498,1.7411
12.98,4.2679,1.7589
13.03,4.2861,1.7767
13.09,4.3043,1.7945
13.14,4.3225,1.8123
13.19,4.3407,1.8301
13.24,4.359,1.8479
13.29,4.3773,1.8656
13.34,4.3955,1.8833
13.4,4.4139,1.901
13.45,4.4322,1.9187
13.5,4.4505,1.9364
13.55,4.4689,1.9541
13.6,4.4873,1.9718
13.65,4.5057,1.9894
13.7,4.5241,2.0071
13.76,4.5425,2.0247
13.81,4.5609,2.0423
13.86,4.5793,2.0599
13.91,4.5978,2.0775
13.96,4.6163,2.0951
14.01,4.6347,2.1126
14.06,4.6532,2.1302
14.11,4.6717,2.1477
14.17,4.6902,2.1653
14.22,4.7087,2.1828
14.27,4.7273,2.2003
14.32,4.7458,2.2178
14.37,4.7643,2.2353
14.43,4.7829,2.2528
14.48,4.8014,2.2703
14.53,4.82,2.2878
14.58,4.8386,2.3053
14.63,4.8571,2.3228
14.68,4.8757,2.3402
14.73,4.8943,2.3577
14.78,4.9129,2.3751
14.84,4.9315,2.3926
14.89,4.9501,2.41
14.94,4.9687,2.4274
14.99,4.9873,2.4449
15.04,5.006,2.4623
15.09,5.0246,2.4797
15.15,5.0432,2.4971
15.2,5.0619,2.5145
15.25,5.0805,2.5319
15.3,5.0991,2.5493
15.36,5.1177,2.5668
15.41,5.1364,2.5842
15.46,5.155,2.6016
15.51,5.1737,2.6189
15.56,5.1924,2.6363
15.61,5.211,2.6537
15.66,5.2297,2.6711
15.71,5.2483,2.6885
15.76,5.2669,2.7059
15.81,5.2856,2.7233
15.87,5.3042,2.7407
15.92,5.3228,2.7581
