t,x,y
0.04,0.0,0.0
0.09,0.0,0.0
0.14,0.0111,-0.0011
0.2,0.0238,-0.0023
0.25,0.0364,-0.0034
0.3,0.0491,-0.0045
0.35,0.0501,-0.003
0.4,0.0504,-0.0013
0.45,0.0627,0.0004
0.51,0.0753,0.0021
0.56,0.0879,0.0011
0.61,0.1005,0.0
0.66,0.1131,-0.0008
0.71,0.1257,-0.0014
0.77,0.1384,-0.0
0.82,0.151,0.0015
0.87,0.1636,0.003
0.92,0.1761,0.0049
0.97,0.1876,0.0089
1.02,0.1992,0.0129
1.07,0.2108,0.0169
1.12,0.2219,0.0214
1.18,0.2315,0.0274
1.23,0.2404,0.0336
1.28,0.2475,0.0406
1.33,0.2546,0.0476
1.38,0.2619,0.0548
1.43,0.2693,0.0621
1.49,0.2769,0.0694
1.54,0.2846,0.0769
1.59,0.2925,0.0844
1.64,0.3004,0.092
1.69,0.3084,0.0997
1.74,0.3166,0.1074
1.8,0.3249,0.1152
1.85,0.3335,0.1232
1.9,0.3424,0.1314
1.95,0.3518,0.14
2.0,0.3616,0.1488
2.05,0.3719,0.1579
2.1,0.3826,0.1673
2.16,0.394,0.177
2.21,0.4057,0.187
2.26,0.4183,0.1973
2.31,0.4312,0.2079
2.36,0.4453,0.2189
2.41,0.4598,0.2301
2.47,0.4758,0.2419
2.52,0.4922,0.2539
2.57,0.5091,0.2658
2.62,0.5262,0.2778
2.67,0.5436,0.2895
2.72,0.561,0.3013
2.78,0.5791,0.3126
2.83,0.5973,0.324
2.88,0.6156,0.3353
2.93,0.6338,0.3466
2.98,0.652,0.3579
3.03,0.6703,0.3692
3.08,0.6885,0.3806
3.14,0.7067,0.3919
3.19,0.725,0.4032
3.24,0.7432,0.4145
3.29,0.7615,0.4258
3.34,0.7798,0.4371
3.39,0.7981,0.4484
3.45,0.8164,0.4597
3.5,0.8348,0.4709
3.55,0.8531,0.4822
3.6,0.8714,0.4934
3.65,0.8898,0.5046
3.7,0.9081,0.5159
3.75,0.9265,0.5271
3.81,0.9449,0.5383
3.86,0.9632,0.5495
3.91,0.9816,0.5607
3.96,1.0,0.5718
4.01,1.0184,0.583
4.07,1.0368,0.5942
4.12,1.0552,0.6054
4.17,1.0735,0.6166
