t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.14,0.0089,-0.0008
0.19,0.0215,-0.0021
0.24,0.0342,-0.0032
0.29,0.0468,-0.0043
0.34,0.0594,-0.0037
0.4,0.072,-0.0023
0.45,0.0846,-0.001
0.51,0.0972,0.0004
0.56,0.1098,0.002
0.61,0.1224,0.0036
0.66,0.1349,0.0052
0.71,0.1475,0.007
0.76,0.1588,0.011
0.81,0.17,0.0153
0.86,0.1812,0.0197
0.91,0.1923,0.0242
0.96,0.2011,0.0304
1.02,0.2098,0.0368
1.07,0.2188,0.0431
1.12,0.2274,0.0497
1.17,0.2338,0.0567
1.23,0.2401,0.0639
1.28,0.2468,0.0713
1.33,0.2534,0.0787
1.38,0.2603,0.0863
1.43,0.2673,0.094
1.49,0.2745,0.1018
1.54,0.2817,0.1097
1.59,0.2892,0.1177
1.64,0.2968,0.1257
1.69,0.3046,0.1338
1.74,0.3125,0.1421
1.79,0.321,0.1506
1.85,0.3297,0.1595
1.9,0.339,0.1686
1.95,0.3488,0.178
2.0,0.3591,0.1877
2.05,0.3699,0.1976
2.1,0.3813,0.2079
2.16,0.3935,0.2183
2.21,0.4063,0.2291
2.26,0.4199,0.2401
2.31,0.4343,0.2514
2.37,0.4499,0.2629
2.42,0.4664,0.2747
2.47,0.4834,0.2865
2.52,0.5008,0.2981
2.57,0.5185,0.3096
2.62,0.5363,0.321
2.68,0.5547,0.3318
2.73,0.5735,0.3424
2.78,0.5922,0.353
2.83,0.6109,0.3636
2.88,0.6297,0.3742
2.93,0.6484,0.3849
2.98,0.6671,0.3955
3.03,0.6858,0.4062
3.09,0.7045,0.4169
3.14,0.7232,0.4275
3.19,0.7419,0.4382
3.24,0.7605,0.4489
3.29,0.7792,0.4597
3.34,0.7979,0.4704
3.4,0.8165,0.4811
3.45,0.8352,0.4919
3.5,0.8538,0.5026
3.55,0.8725,0.5134
3.6,0.8911,0.5241
3.65,0.9098,0.5349
3.7,0.9284,0.5457
3.76,0.947,0.5565
3.81,0.9657,0.5673
3.86,0.9843,0.5781
3.91,1.0029,0.5889
3.96,1.0215,0.5997
4.01,1.0402,0.6105
4.06,1.0587,0.6214
4.11,1.0771,0.6326
4.17,1.0954,0.6438
4.22,1.1138,0.6551
4.27,1.1321,0.6663
4.32,1.1505,0.6776
4.37,1.1688,0.6888
