t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.0025,-0.0002
0.16,0.0151,-0.0014
0.21,0.0277,-0.0027
0.27,0.0404,-0.0038
0.32,0.053,-0.005
0.37,0.0657,-0.006
0.42,0.0783,-0.0064
0.47,0.091,-0.0052
0.52,0.1036,-0.004
0.57,0.1162,-0.0027
0.63,0.1288,-0.0014
0.68,0.1414,-0.0
0.73,0.154,0.0015
0.78,0.1666,0.003
0.83,0.1787,0.0056
0.89,0.1901,0.0095
0.94,0.2017,0.0134
0.99,0.2132,0.0174
1.04,0.2236,0.0224
1.09,0.2331,0.0283
1.14,0.2427,0.0341
1.2,0.2524,0.0401
1.25,0.2606,0.0467
1.3,0.268,0.0536
1.35,0.2755,0.0607
1.4,0.2831,0.0679
1.45,0.2909,0.0751
1.51,0.2988,0.0824
1.56,0.3069,0.0898
1.61,0.3149,0.0973
1.66,0.3233,0.1048
1.71,0.3316,0.1124
1.77,0.3405,0.1204
1.82,0.3495,0.1285
1.87,0.3594,0.1371
1.92,0.3692,0.1458
1.97,0.38,0.1549
2.03,0.3907,0.1642
2.08,0.4026,0.174
2.13,0.4144,0.1839
2.18,0.4268,0.1941
2.23,0.4392,0.2044
2.28,0.453,0.2153
2.33,0.4667,0.2264
2.39,0.4821,0.238
2.44,0.4976,0.2498
2.49,0.5143,0.2619
2.54,0.531,0.2741
2.6,0.5478,0.2863
2.65,0.5646,0.2986
2.7,0.5819,0.3105
2.75,0.5993,0.3225
2.8,0.6174,0.3339
2.85,0.6355,0.3454
2.91,0.6536,0.3567
2.96,0.6718,0.3682
3.01,0.69,0.3795
3.06,0.7082,0.3909
3.11,0.7264,0.4022
3.16,0.7446,0.4136
3.22,0.7629,0.4249
3.27,0.7811,0.4362
3.32,0.7994,0.4475
3.37,0.8177,0.4588
3.42,0.836,0.4701
3.48,0.8543,0.4814
3.53,0.8726,0.4926
3.58,0.8909,0.5039
3.63,0.9093,0.5151
3.68,0.9276,0.5263
3.74,0.9459,0.5376
3.79,0.9643,0.5488
3.84,0.9827,0.56
3.89,1.001,0.5712
3.94,1.0194,0.5824
3.99,1.0378,0.5936
4.05,1.0562,0.6048
4.1,1.0745,0.6161
4.15,1.0928,0.6274
4.2,1.111,0.6388
4.25,1.1293,0.6501
4.3,1.1476,0.6615
4.35,1.1659,0.6728
4.41,1.1842,0.6841
4.46,1.2025,0.6955
4.51,1.2208,0.7068
4.56,1.2391,0.7182
4.61,1.2574,0.7295
4.66,1.2756,0.7409
4.72,1.2939,0.7522
4.77,1.3122,0.7635
4.82,1.3305,0.7749
4.87,1.3488,0.7863
4.92,1.3671,0.7976
4.97,1.3854,0.809
5.03,1.4037,0.8203
5.08,1.4219,0.8316
5.13,1.44,0.8429
5.18,1.458,0.8524
5.23,1.4755,0.8537
5.28,1.4922,0.8544
5.34,1.5052,0.853
5.39,1.5176,0.8511
5.44,1.5278,0.8482
5.49,1.5374,0.8451
5.54,1.5458,0.8415
5.59,1.5536,0.8378
5.65,1.5602,0.8338
5.7,1.5666,0.8297
5.75,1.573,0.8255
5.8,1.5794,0.821
5.85,1.5859,0.8164
5.91,1.5924,0.8117
5.96,1.5991,0.8068
6.01,1.6059,0.8018
6.06,1.613,0.7966
6.11,1.6202,0.7914
6.16,1.6276,0.7859
6.22,1.6353,0.7804
6.27,1.6432,0.7748
6.32,1.6515,0.7702
6.37,1.6601,0.7664
6.42,1.6726,0.7627
6.48,1.6871,0.7591
6.53,1.7037,0.7553
6.58,1.7212,0.7512
6.63,1.7332,0.7449
6.68,1.7429,0.7375
6.73,1.7514,0.7296
6.79,1.7593,0.7214
6.84,1.7683,0.7126
6.89,1.7776,0.7036
6.94,1.7855,0.6961
6.99,1.7931,0.6888
7.05,1.8012,0.681
7.1,1.8093,0.673
7.15,1.8185,0.6646
7.2,1.8277,0.6559
7.25,1.8347,0.6497
7.3,1.8416,0.6434
7.36,1.8484,0.6368
7.41,1.8552,0.63
7.46,1.8625,0.6228
7.51,1.8698,0.6154
7.57,1.8782,0.6076
7.62,1.8862,0.6001
7.67,1.8921,0.5947
7.72,1.8981,0.5891
7.77,1.9042,0.583
7.83,1.9104,0.5769
7.88,1.917,0.5705
7.93,1.9238,0.564
7.98,1.9315,0.557
8.03,1.9393,0.55
8.09,1.948,0.543
8.14,1.957,0.5359
8.19,1.9668,0.5286
8.24,1.977,0.5213
8.29,1.988,0.5137
8.34,1.9995,0.5062
8.4,2.0118,0.4985
8.45,2.0247,0.4908
8.5,2.0384,0.4832
8.55,2.0529,0.4757
8.6,2.0682,0.4684
8.65,2.0843,0.4612
8.7,2.1012,0.4542
8.76,2.1145,0.4478
8.81,2.1247,0.4417
8.86,2.1344,0.4346
8.91,2.1437,0.4269
8.96,2.1537,0.4194
9.01,2.164,0.4122
9.07,2.175,0.4052
9.12,2.1862,0.3985
9.17,2.1975,0.3916
9.22,2.2089,0.3848
9.28,2.2205,0.3779
9.33,2.2321,0.3711
9.38,2.2439,0.3645
9.43,2.2558,0.3579
9.48,2.2678,0.3516
9.54,2.2799,0.3453
9.59,2.2922,0.3392
9.64,2.3045,0.3332
9.69,2.317,0.3273
9.74,2.3296,0.3216
9.79,2.3422,0.3157
9.85,2.3549,0.3098
9.9,2.3676,0.3039
9.95,2.3804,0.2981
10.0,2.3936,0.2927
10.05,2.4068,0.2874
10.1,2.4209,0.2825
10.16,2.435,0.2776
10.21,2.4482,0.2732
10.26,2.462,0.2683
10.31,2.4811,0.2592
10.36,2.5003,0.2506
10.41,2.5204,0.2448
10.46,2.5404,0.24
10.51,2.5601,0.2384
10.57,2.5799,0.237
10.62,2.5997,0.2358
10.67,2.6195,0.2346
10.72,2.6397,0.2328
10.77,2.6597,0.2315
10.82,2.6796,0.231
10.88,2.698,0.2326
10.93,2.7136,0.238
10.98,2.7298,0.2431
11.03,2.7476,0.2474
11.08,2.7667,0.2486
11.13,2.7875,0.2459
11.19,2.8062,0.2474
11.24,2.8226,0.2534
11.29,2.8387,0.2598
11.34,2.8545,0.2665
11.39,2.8711,0.273
11.44,2.8884,0.2792
11.49,2.9058,0.2857
11.55,2.9232,0.2923
11.6,2.94,0.2994
11.65,2.9565,0.307
11.7,2.9724,0.3152
11.75,2.988,0.3237
11.8,3.0032,0.3326
11.86,3.0181,0.3419
11.91,3.0328,0.3514
11.96,3.0474,0.3612
12.02,3.0617,0.3713
12.07,3.0757,0.3817
12.12,3.0894,0.3924
12.17,3.1028,0.4034
12.22,3.1161,0.4146
12.28,3.1293,0.426
12.33,3.1418,0.4378
12.38,3.1541,0.4498
12.43,3.166,0.462
12.48,3.1776,0.4746
12.53,3.189,0.4873
12.59,3.2002,0.5002
12.64,3.2114,0.5134
12.69,3.2222,0.5268
12.74,3.2326,0.5404
12.79,3.2426,0.5542
12.84,3.2522,0.5681
12.9,3.2615,0.5823
12.95,3.2708,0.5967
13.0,3.2798,0.6113
13.05,3.2885,0.626
13.1,3.2969,0.6409
13.15,3.3054,0.656
13.21,3.3136,0.6713
13.26,3.3218,0.6868
13.31,3.3309,0.7024
13.36,3.342,0.718
13.41,3.353,0.7338
13.47,3.3639,0.7496
13.52,3.3747,0.7656
13.57,3.3854,0.7817
13.62,3.3962,0.7979
13.67,3.4075,0.8141
13.72,3.4189,0.8303
13.78,3.4307,0.8466
13.83,3.4424,0.8629
13.88,3.4541,0.8793
13.93,3.466,0.8957
13.98,3.4779,0.9122
14.03,3.488,0.9292
14.08,3.4969,0.9466
14.14,3.5061,0.9641
14.19,3.5155,0.9817
14.24,3.5252,0.9993
14.29,3.535,1.0171
14.34,3.5453,1.0347
14.39,3.5556,1.0525
14.45,3.5664,1.0702
14.5,3.5773,1.0879
14.55,3.5885,1.1055
14.6,3.5996,1.1232
14.66,3.6112,1.1408
14.71,3.6228,1.1584
14.76,3.6349,1.1759
14.81,3.6469,1.1934
14.86,3.6592,1.2107
14.91,3.6716,1.2281
14.97,3.6842,1.2453
15.02,3.6967,1.2626
15.07,3.7096,1.2798
15.12,3.7224,1.2969
15.17,3.7354,1.314
15.22,3.7483,1.3311
15.28,3.7615,1.348
15.33,3.7749,1.3648
15.38,3.7903,1.3798
15.43,3.8057,1.3948
15.49,3.8212,1.4096
15.54,3.8367,1.4245
15.59,3.8522,1.4393
15.64,3.8678,1.4541
15.69,3.8833,1.469
15.75,3.8989,1.4838
15.8,3.9144,1.4987
15.85,3.93,1.5135
15.9,3.9455,1.5283
15.95,3.9611,1.5431
16.0,3.9767,1.558
