t,x,y
0.04,0.0,0.0
0.09,0.0,0.0
0.14,0.0092,-0.0009
0.19,0.0218,-0.0021
0.24,0.0344,-0.0032
0.29,0.0471,-0.0044
0.34,0.0597,-0.0034
0.4,0.0723,-0.0021
0.45,0.0849,-0.0007
0.5,0.0975,0.0007
0.55,0.1102,0.0001
0.6,0.1229,-0.0006
0.66,0.1355,0.0008
0.71,0.148,0.0023
0.76,0.1606,0.0038
0.81,0.1732,0.0055
0.86,0.1846,0.0095
0.92,0.196,0.0135
0.97,0.2074,0.0176
1.02,0.2187,0.0219
1.07,0.2281,0.0278
1.13,0.237,0.0339
1.18,0.2438,0.0407
1.23,0.2506,0.0477
1.28,0.2577,0.0547
1.34,0.2648,0.0619
1.39,0.2722,0.0692
1.44,0.2796,0.0765
1.49,0.2872,0.084
1.54,0.2949,0.0916
1.59,0.3028,0.0992
1.65,0.3107,0.1069
1.7,0.3188,0.1146
1.75,0.3271,0.1225
1.8,0.3357,0.1307
1.85,0.3447,0.139
1.91,0.3541,0.1477
1.96,0.364,0.1567
2.01,0.3744,0.166
2.06,0.3852,0.1756
2.11,0.3966,0.1854
2.16,0.4087,0.1956
2.22,0.4213,0.206
2.27,0.4347,0.2167
2.32,0.4488,0.2278
2.37,0.464,0.2393
2.42,0.4798,0.251
2.47,0.4964,0.2629
2.52,0.5134,0.2749
2.58,0.5307,0.2866
2.63,0.5481,0.2984
2.68,0.5661,0.3097
2.73,0.5844,0.321
2.78,0.6027,0.3322
2.84,0.6209,0.3435
2.89,0.6393,0.3546
2.94,0.6576,0.3659
2.99,0.6759,0.3771
3.04,0.6942,0.3883
3.09,0.7126,0.3995
3.15,0.7309,0.4107
3.2,0.7493,0.4218
3.25,0.7676,0.433
3.3,0.786,0.4442
3.35,0.8043,0.4554
3.4,0.8227,0.4666
3.46,0.841,0.4778
3.51,0.8594,0.489
3.56,0.8778,0.5002
3.61,0.8962,0.5113
3.67,0.9146,0.5225
3.72,0.933,0.5336
3.77,0.9514,0.5448
3.82,0.9698,0.5559
3.88,0.9882,0.567
3.93,1.0066,0.5782
3.98,1.025,0.5893
4.03,1.0435,0.6004
4.09,1.0619,0.6116
4.14,1.0801,0.6229
4.19,1.0984,0.6342
