t,x,y
0.04,0.0,0.0
0.09,0.0,0.0
0.14,0.0218,-0.0019
0.2,0.0471,-0.0042
0.25,0.0501,-0.0012
0.3,0.0506,0.0024
0.35,0.0739,0.0009
0.4,0.0991,-0.001
0.46,0.1243,0.0019
0.51,0.1495,0.0053
0.56,0.1719,0.0142
0.61,0.194,0.0235
0.66,0.2114,0.0361
0.71,0.2287,0.049
0.77,0.2468,0.0618
0.82,0.2641,0.0751
0.87,0.2778,0.0894
0.92,0.2914,0.104
0.97,0.306,0.1187
1.02,0.3206,0.1337
1.08,0.336,0.1488
1.13,0.3515,0.164
1.18,0.368,0.1791
1.23,0.3846,0.1944
1.28,0.402,0.2095
1.33,0.4197,0.2246
1.39,0.4381,0.2395
1.44,0.4568,0.2544
1.49,0.4762,0.2689
1.54,0.4958,0.2833
1.59,0.516,0.2974
1.64,0.5364,0.3113
1.7,0.5572,0.3249
1.75,0.5784,0.3382
1.8,0.6001,0.3509
1.85,0.6219,0.3637
1.91,0.6437,0.3764
1.96,0.6655,0.3891
2.01,0.6873,0.4019
2.06,0.7091,0.4146
2.11,0.7309,0.4274
2.16,0.7528,0.4402
2.22,0.7746,0.4529
2.27,0.7965,0.4657
2.32,0.8183,0.4785
2.37,0.8402,0.4913
2.42,0.8621,0.5041
2.48,0.884,0.5169
2.53,0.9059,0.5298
2.58,0.9278,0.5426
2.63,0.9497,0.5554
2.68,0.9716,0.5682
2.74,0.9935,0.5811
2.79,1.0155,0.5939
2.84,1.0374,0.6068
2.89,1.0593,0.6196
2.94,1.0813,0.6324
2.99,1.1029,0.6457
3.05,1.1245,0.659
3.1,1.1461,0.6723
3.15,1.1677,0.6857
3.2,1.1893,0.6991
3.25,1.2109,0.7124
3.3,1.2326,0.7258
3.36,1.2542,0.7391
3.41,1.2758,0.7525
3.46,1.2974,0.7659
3.51,1.3191,0.7792
3.56,1.3408,0.7926
3.61,1.3624,0.8059
3.66,1.3841,0.8193
3.72,1.4058,0.8326
3.77,1.4274,0.846
3.82,1.4491,0.8593
3.87,1.4712,0.8718
3.92,1.4944,0.8822
3.98,1.5177,0.8911
4.03,1.5411,0.8967
4.08,1.5566,0.8989
4.13,1.5595,0.8958
4.18,1.5612,0.8934
