t,x,y
4.43,1.5689,0.873
4.48,1.5694,0.8715
4.53,1.5702,0.8698
4.58,1.5712,0.8677
4.64,1.5726,0.8649
4.69,1.5767,0.8617
4.74,1.5849,0.8576
4.79,1.5927,0.8532
4.85,1.6,0.8483
4.9,1.6092,0.8435
4.95,1.6204,0.839
5.0,1.6308,0.8335
5.06,1.6404,0.8273
5.11,1.65,0.8203
5.16,1.6595,0.8128
5.21,1.6723,0.8019
5.26,1.687,0.7888
5.31,1.6984,0.7779
5.37,1.7079,0.7683
5.42,1.7193,0.7577
5.47,1.7313,0.7464
5.52,1.7438,0.7347
5.57,1.7563,0.7225
5.62,1.7704,0.7094
5.68,1.7847,0.6959
5.73,1.7999,0.6851
5.78,1.8152,0.675
5.83,1.8299,0.6637
5.89,1.8444,0.652
5.94,1.8554,0.642
5.99,1.8657,0.6322
6.04,1.8773,0.6214
6.09,1.8889,0.6104
6.14,1.8976,0.6023
6.19,1.9061,0.5942
6.25,1.9149,0.5855
6.3,1.9237,0.5767
6.35,1.9338,0.5671
6.4,1.9439,0.5573
6.45,1.956,0.5471
6.5,1.9683,0.5367
6.55,1.9827,0.5264
6.61,1.9973,0.516
6.66,2.0142,0.5054
6.71,2.0315,0.4948
6.76,2.051,0.4842
6.81,2.0712,0.4736
6.87,2.0936,0.4635
6.92,2.1144,0.4545
6.97,2.1309,0.4488
7.03,2.1479,0.4422
7.08,2.1656,0.4337
7.13,2.184,0.425
7.18,2.2037,0.4155
7.23,2.2246,0.4066
7.28,2.2473,0.3984
7.34,2.2707,0.3911
7.39,2.2951,0.3852
7.44,2.3194,0.3804
7.5,2.3437,0.3768
7.55,2.3679,0.3743
7.6,2.392,0.3727
7.65,2.4159,0.372
7.7,2.4395,0.3723
7.76,2.4631,0.3728
7.81,2.4868,0.3735
7.86,2.5103,0.3746
7.91,2.5339,0.3761
7.96,2.5577,0.3772
8.02,2.5816,0.3783
8.07,2.6057,0.3793
8.12,2.6298,0.3804
8.17,2.6537,0.3822
8.22,2.6775,0.3843
8.27,2.7009,0.3875
8.32,2.724,0.3913
8.38,2.7467,0.396
8.43,2.7692,0.401
8.48,2.7909,0.4073
8.53,2.8123,0.4141
8.58,2.8327,0.4219
8.64,2.853,0.4301
8.69,2.8735,0.4383
8.74,2.8939,0.4469
8.79,2.9129,0.4566
8.84,2.9316,0.4666
8.9,2.9507,0.4767
8.95,2.9695,0.4872
9.0,2.9868,0.4986
9.05,3.0039,0.5103
9.1,3.0201,0.5226
9.15,3.0358,0.5352
9.2,3.0505,0.5483
9.26,3.0648,0.5616
9.31,3.0789,0.5753
9.36,3.0925,0.5893
9.41,3.105,0.6036
9.46,3.1173,0.6181
9.51,3.13,0.633
9.57,3.1426,0.6481
9.62,3.1554,0.6635
9.67,3.1676,0.6791
9.72,3.179,0.695
9.77,3.1904,0.7111
9.83,3.2022,0.7275
9.88,3.2147,0.7441
9.93,3.2287,0.7608
9.98,3.2434,0.7776
10.03,3.259,0.7944
10.09,3.2749,0.8111
10.14,3.2912,0.8279
10.19,3.3073,0.8449
10.24,3.3233,0.8621
10.29,3.3436,0.8739
10.34,3.3678,0.8812
10.4,3.3915,0.89
10.45,3.415,0.9
10.5,3.4376,0.9116
10.55,3.4596,0.9243
10.6,3.4806,0.9381
10.66,3.5012,0.9525
10.71,3.5187,0.969
10.76,3.5347,0.9865
10.81,3.551,1.0039
10.87,3.5672,1.0215
10.92,3.5837,1.0391
10.97,3.6001,1.0568
11.02,3.6168,1.0744
11.07,3.6335,1.0922
11.13,3.6504,1.1098
11.18,3.6673,1.1276
11.23,3.6844,1.1453
11.28,3.7014,1.1632
11.33,3.7187,1.1809
11.38,3.7359,1.1987
11.44,3.7531,1.2166
11.49,3.7702,1.2346
11.54,3.7876,1.2525
11.59,3.8049,1.2704
11.64,3.8224,1.2883
11.7,3.8398,1.3062
11.75,3.8574,1.3241
11.8,3.875,1.342
11.85,3.8927,1.3599
11.91,3.9103,1.3778
11.96,3.9281,1.3956
12.01,3.9459,1.4135
12.06,3.9638,1.4314
12.12,3.9816,1.4492
12.17,3.9996,1.467
12.22,4.0175,1.4849
12.27,4.0355,1.5027
12.33,4.0536,1.5205
12.38,4.0716,1.5382
12.43,4.0897,1.556
12.48,4.1078,1.5738
12.54,4.126,1.5915
12.59,4.1441,1.6093
12.64,4.1623,1.627
12.69,4.1805,1.6447
12.75,4.1987,1.6624
12.8,4.217,1.6801
12.85,4.2352,1.6978
12.9,4.2535,1.7155
12.96,4.2718,1.7332
13.01,4.2901,1.7509
13.06,4.3084,1.7685
13.11,4.3268,1.7862
13.16,4.3451,1.8038
13.22,4.3635,1.8215
13.27,4.3819,1.8391
13.32,4.4002,1.8567
13.37,4.4186,1.8743
13.42,4.437,1.8919
13.48,4.4555,1.9095
13.53,4.4739,1.9271
13.58,4.4923,1.9447
13.63,4.5108,1.9623
13.68,4.5292,1.9799
13.73,4.5477,1.9974
13.79,4.5662,2.015
13.84,4.5846,2.0325
13.89,4.6031,2.0501
13.94,4.6216,2.0676
14.0,4.6401,2.0852
14.05,4.6586,2.1027
14.1,4.6771,2.1202
14.15,4.6956,2.1378
14.2,4.7141,2.1553
14.26,4.7326,2.1729
14.31,4.7511,2.1904
14.36,4.7697,2.2079
14.41,4.7882,2.2254
14.46,4.8067,2.2429
14.51,4.8253,2.2604
14.57,4.8438,2.2779
14.62,4.8624,2.2954
14.67,4.8809,2.3129
14.72,4.8995,2.3303
14.77,4.9181,2.3478
14.83,4.9366,2.3653
14.88,4.9552,2.3828
14.93,4.9738,2.4002
14.98,4.9924,2.4177
15.03,5.011,2.4351
15.09,5.0296,2.4526
15.14,5.0482,2.47
15.19,5.0668,2.4874
15.24,5.0854,2.5049
15.29,5.104,2.5223
15.34,5.1226,2.5397
15.39,5.1425,2.5553
15.45,5.1635,2.5692
15.5,5.1845,2.583
15.55,5.2056,2.5968
15.61,5.2267,2.6106
15.66,5.2478,2.6245
15.71,5.2689,2.6384
15.76,5.2899,2.6523
15.82,5.311,2.6663
15.87,5.3321,2.6802
15.92,5.3527,2.6951
15.97,5.3731,2.7103
16.02,5.3935,2.7256
16.08,5.4139,2.7408
16.13,5.4343,2.7561
16.18,5.4547,2.7713
16.23,5.475,2.7866
16.29,5.4954,2.8018
16.34,5.5158,2.8171
16.39,5.5362,2.8324
16.44,5.5566,2.8476
16.49,5.577,2.8629
16.54,5.5984,2.8763
16.6,5.6199,2.8896
16.65,5.6419,2.9017
16.7,5.664,2.9134
16.75,5.6868,2.922
16.81,5.7093,2.9297
16.86,5.7284,2.9301
16.91,5.7471,2.9299
16.96,5.7615,2.9261
17.01,5.7755,2.9219
17.06,5.7877,2.9164
17.11,5.8002,2.9106
17.17,5.8142,2.9044
17.22,5.8291,2.8981
17.27,5.8467,2.8927
17.32,5.8649,2.8872
17.38,5.8846,2.8824
17.43,5.9048,2.8779
17.48,5.9262,2.8741
17.53,5.9481,2.8707
17.59,5.9709,2.8682
17.64,5.9941,2.8663
17.69,6.018,2.8655
17.74,6.0422,2.8653
17.79,6.0668,2.8659
17.85,6.0915,2.8669
17.9,6.1163,2.8684
17.95,6.1411,2.8699
18.0,6.1661,2.8716
18.05,6.191,2.8733
18.11,6.216,2.875
18.16,6.241,2.8767
18.21,6.266,2.8783
18.26,6.2911,2.88
18.32,6.3162,2.8819
18.37,6.3413,2.8849
18.42,6.3665,2.8886
18.47,6.3914,2.8938
18.53,6.4162,2.8997
18.58,6.4405,2.9072
18.63,6.4646,2.9152
18.68,6.4879,2.9246
18.73,6.511,2.9345
18.79,6.5332,2.9456
18.84,6.5551,2.9572
18.89,6.5759,2.9699
18.94,6.5965,2.9829
18.99,6.6159,2.9969
19.04,6.635,3.0112
19.1,6.6529,3.0262
19.15,6.6705,3.0416
19.2,6.6872,3.0575
19.25,6.7035,3.0736
19.31,6.7196,3.09
19.36,6.7354,3.1066
19.41,6.7507,3.1235
19.46,6.7657,3.1406
19.51,6.7812,3.1578
19.57,6.7965,3.1751
19.62,6.8123,3.1924
19.67,6.828,3.2099
19.72,6.8445,3.2272
19.77,6.861,3.2446
19.83,6.8782,3.2617
19.88,6.8952,3.279
19.93,6.9123,3.2964
19.98,6.9289,3.314
20.04,6.9449,3.332
20.09,6.9606,3.3503
20.14,6.9756,3.3689
20.19,6.9902,3.3876
20.24,7.004,3.4067
20.29,7.0174,3.4261
20.34,7.0301,3.4456
20.39,7.0424,3.4653
20.45,7.0542,3.4853
20.5,7.0697,3.5033
20.55,7.0896,3.5193
20.6,7.1028,3.5371
20.65,7.1094,3.5568
20.71,7.1147,3.5763
20.76,7.1189,3.5956
20.81,7.1219,3.6145
20.86,7.1239,3.6331
20.91,7.1262,3.6522
20.96,7.1285,3.6717
21.02,7.1308,3.6914
21.07,7.1328,3.7113
21.12,7.1352,3.7317
21.17,7.1374,3.7523
21.22,7.14,3.7734
21.27,7.1425,3.7947
21.33,7.1452,3.8162
21.38,7.1476,3.8379
21.43,7.1506,3.86
21.48,7.1535,3.8822
21.53,7.1575,3.905
21.59,7.1614,3.9279
21.64,7.1667,3.9511
21.69,7.1718,3.9745
21.74,7.1787,3.998
21.79,7.1855,4.0217
21.85,7.193,4.0453
21.9,7.2004,4.069
21.95,7.2095,4.0925
22.01,7.2186,4.1159
22.06,7.2297,4.1388
22.11,7.2409,4.1617
22.16,7.2535,4.1839
22.22,7.2663,4.2059
22.27,7.2801,4.2273
22.32,7.2942,4.2485
22.37,7.309,4.269
22.42,7.3241,4.2893
22.48,7.3397,4.3092
22.53,7.3554,4.3289
22.58,7.3715,4.3483
22.63,7.3877,4.3676
22.68,7.404,4.3867
22.74,7.4204,4.4057
22.79,7.4371,4.4245
22.84,7.454,4.443
22.89,7.4711,4.4612
22.94,7.4885,4.4792
23.0,7.5061,4.4969
23.05,7.5239,4.5143
23.1,7.5419,4.5315
23.15,7.5607,4.5465
23.2,7.5805,4.5593
23.26,7.6003,4.5724
23.31,7.6201,4.5857
23.36,7.6399,4.5995
23.41,7.6598,4.6135
23.46,7.6795,4.628
23.51,7.6992,4.6426
23.57,7.7189,4.6577
23.62,7.7385,4.6728
23.67,7.758,4.6884
23.72,7.7774,4.704
23.77,7.7968,4.72
23.82,7.8161,4.7361
23.88,7.8352,4.7525
23.93,7.8543,4.7689
23.98,7.8732,4.7857
24.03,7.8922,4.8025
24.09,7.9109,4.8195
24.14,7.9297,4.8366
24.19,7.9482,4.8539
24.24,7.9668,4.8713
24.29,7.9851,4.8889
24.35,8.0034,4.9066
24.4,8.0216,4.9245
24.45,8.0397,4.9424
24.5,8.0578,4.9603
24.55,8.0759,4.9783
24.61,8.0938,4.9964
24.66,8.1117,5.0145
24.71,8.1294,5.0328
24.76,8.1472,5.0511
24.82,8.1648,5.0695
24.87,8.1824,5.088
24.92,8.1999,5.1066
24.97,8.2173,5.1252
25.03,8.2347,5.1438
25.08,8.252,5.1626
25.13,8.2692,5.1814
25.18,8.2864,5.2002
25.23,8.3035,5.2191
25.28,8.3206,5.238
25.34,8.3376,5.257
25.39,8.3546,5.276
25.44,8.3715,5.2951
25.49,8.3884,5.3142
25.55,8.4052,5.3334
25.6,8.4217,5.3528
25.65,8.4378,5.3725
25.7,8.4539,5.3922
25.75,8.47,5.4119
25.8,8.4862,5.4316
25.86,8.5024,5.4513
25.91,8.5186,5.4709
25.96,8.5348,5.4906
26.01,8.5511,5.5102
26.06,8.5674,5.5298
26.11,8.5838,5.5493
26.17,8.6001,5.5689
26.22,8.6165,5.5884
26.27,8.6329,5.6079
26.33,8.6494,5.6274
26.38,8.6658,5.6468
26.43,8.6824,5.6662
26.48,8.699,5.6855
26.53,8.7154,5.7051
26.59,8.7316,5.7248
26.64,8.7479,5.7444
26.69,8.7641,5.764
26.74,8.7804,5.7837
26.79,8.7966,5.8033
26.85,8.8129,5.8229
26.9,8.8291,5.8426
26.95,8.8454,5.8622
27.0,8.8617,5.8818
27.05,8.8779,5.9015
27.11,8.8942,5.9211
27.16,8.9104,5.9408
27.21,8.9267,5.9604
27.26,8.9429,5.98
27.32,8.9592,5.9997
27.37,8.9755,6.0193
27.42,8.9914,6.0386
27.47,9.0054,6.0555
27.52,9.0191,6.0719
27.58,9.0308,6.0861
27.63,9.0421,6.0997
27.68,9.0519,6.1115
27.73,9.059,6.1201
27.78,9.0588,6.1202
27.84,9.0586,6.1202
27.89,9.0584,6.1203
27.94,9.0583,6.1204
27.99,9.0581,6.1204
28.05,9.058,6.1205
28.1,9.0578,6.1206
28.15,9.0577,6.1207
28.21,9.0575,6.1207
28.26,9.0574,6.1208
28.31,9.0573,6.1209
28.36,9.0572,6.121
28.41,9.057,6.121
28.46,9.0569,6.1211
28.52,9.0568,6.1212
28.57,9.0567,6.1213
28.62,9.0566,6.1213
28.68,9.0565,6.1214
28.73,9.0564,6.1215
28.78,9.0564,6.1215
28.83,9.0563,6.1216
28.89,9.0562,6.1217
28.94,9.0561,6.1217
28.99,9.0561,6.1218
29.04,9.056,6.1218
29.09,9.0559,6.1219
29.14,9.0559,6.122
29.2,9.0558,6.122
29.25,9.0557,6.1221
29.3,9.0557,6.1221
29.35,9.0556,6.1222
