t,x,y
0.02,0.0,0.0
0.07,0.0,0.0
0.12,0.0094,-0.0008
0.17,0.0347,-0.0031
0.22,0.06,-0.0052
0.28,0.0854,-0.007
0.33,0.1107,-0.0068
0.38,0.1359,-0.0042
0.43,0.1611,-0.0015
0.48,0.1863,0.0014
0.54,0.2104,0.0069
0.59,0.2335,0.0144
0.64,0.2545,0.024
0.69,0.274,0.0353
0.74,0.291,0.0477
0.8,0.3063,0.061
0.85,0.322,0.0744
0.9,0.3379,0.0881
0.95,0.3542,0.1018
1.0,0.3706,0.1157
1.05,0.3856,0.1302
1.11,0.3999,0.145
1.16,0.4153,0.1599
1.21,0.4307,0.175
1.26,0.4472,0.1899
1.31,0.4638,0.2051
1.36,0.4815,0.2199
1.42,0.4991,0.2349
1.47,0.5177,0.2496
1.52,0.5363,0.2644
1.57,0.5558,0.2787
1.63,0.5752,0.2932
1.68,0.5959,0.3067
1.73,0.6166,0.3203
1.78,0.6373,0.3339
1.84,0.6579,0.3477
1.89,0.6787,0.3613
1.94,0.6995,0.3751
1.99,0.7205,0.3887
2.04,0.7414,0.4023
2.09,0.7625,0.4159
2.15,0.7835,0.4295
2.2,0.8047,0.4431
2.25,0.8259,0.4567
2.3,0.8472,0.4701
2.36,0.8684,0.4837
2.41,0.8898,0.4971
2.46,0.9111,0.5106
2.51,0.9325,0.5241
2.56,0.9539,0.5375
2.61,0.9754,0.5509
2.67,0.9969,0.5643
2.72,1.0184,0.5777
2.77,1.0399,0.5911
2.82,1.0615,0.6044
2.87,1.083,0.6179
2.93,1.1045,0.6313
2.98,1.126,0.6448
3.03,1.1475,0.6583
3.09,1.1691,0.6717
3.14,1.1906,0.6852
3.19,1.2121,0.6987
3.24,1.2337,0.7121
3.29,1.2552,0.7256
3.35,1.2768,0.7391
3.4,1.2984,0.7525
3.45,1.3199,0.766
3.5,1.3415,0.7795
3.55,1.3631,0.793
3.6,1.3847,0.8064
3.66,1.4063,0.8199
3.71,1.4279,0.8333
3.76,1.4495,0.8468
3.81,1.4722,0.8581
3.87,1.4953,0.8689
3.92,1.5191,0.8766
3.97,1.543,0.8836
4.02,1.5496,0.8826
4.07,1.5534,0.8803
4.13,1.5553,0.8782
4.18,1.5571,0.8762
4.23,1.5581,0.8747
4.28,1.559,0.8732
4.33,1.5601,0.8714
4.39,1.5612,0.8695
4.44,1.5631,0.8669
4.49,1.5652,0.8642
4.54,1.5711,0.8604
4.59,1.577,0.8565
4.65,1.5831,0.8522
4.7,1.5896,0.8478
4.75,1.5998,0.8439
4.8,1.6097,0.8396
4.85,1.6185,0.8343
4.91,1.627,0.8286
4.96,1.6347,0.8221
5.01,1.6444,0.816
5.06,1.6593,0.8114
5.11,1.6741,0.8061
5.16,1.6883,0.7995
5.22,1.6986,0.793
5.27,1.701,0.787
5.32,1.7048,0.7799
5.38,1.7109,0.7711
5.43,1.718,0.7617
5.48,1.7263,0.7515
5.53,1.7355,0.7408
5.58,1.746,0.7294
5.63,1.76,0.7184
5.68,1.7776,0.7077
5.74,1.7929,0.6978
5.79,1.8062,0.6886
5.84,1.8187,0.6784
5.89,1.8306,0.6675
5.95,1.8405,0.6582
6.0,1.8493,0.65
6.05,1.8585,0.641
6.1,1.8679,0.6315
6.15,1.8785,0.6213
6.21,1.8896,0.6109
6.26,1.8984,0.6027
6.31,1.9061,0.5953
6.36,1.9146,0.5871
6.41,1.9232,0.5787
6.46,1.9331,0.5697
6.52,1.9432,0.5604
6.57,1.955,0.5507
6.62,1.967,0.5408
6.67,1.981,0.5307
6.72,1.9952,0.5205
6.77,2.0117,0.51
6.83,2.0284,0.4994
6.88,2.0478,0.489
6.93,2.0673,0.4785
6.98,2.0883,0.468
7.03,2.1089,0.4579
7.08,2.1241,0.4527
7.13,2.1394,0.4474
7.19,2.1559,0.4397
7.24,2.1726,0.4319
7.29,2.1906,0.4228
7.35,2.2091,0.4137
7.4,2.2299,0.4053
7.45,2.2512,0.3972
7.5,2.2748,0.3907
7.55,2.2986,0.3849
7.6,2.3229,0.3807
7.65,2.3471,0.3771
7.71,2.3712,0.3749
7.76,2.3952,0.3733
7.81,2.4189,0.3726
7.86,2.4425,0.3727
7.91,2.4658,0.3737
7.96,2.4891,0.3748
8.01,2.5126,0.376
8.07,2.5362,0.3772
8.12,2.5598,0.3784
8.17,2.5836,0.3797
8.22,2.6075,0.3809
8.27,2.6315,0.3822
8.33,2.6555,0.3836
8.38,2.6792,0.3858
8.43,2.7027,0.3887
8.48,2.7256,0.3926
8.53,2.7482,0.3974
8.59,2.7705,0.4026
8.64,2.7926,0.4084
8.69,2.8139,0.4151
8.74,2.8347,0.4225
8.79,2.8553,0.4303
8.84,2.8758,0.4385
8.9,2.8952,0.4476
8.95,2.9142,0.4572
9.0,2.9322,0.4675
9.05,2.9498,0.4783
9.1,2.9677,0.4892
9.15,2.9855,0.5004
9.21,3.002,0.5122
9.26,3.0181,0.5245
9.31,3.0332,0.5372
9.36,3.0479,0.5503
9.41,3.0623,0.5636
9.46,3.0764,0.5773
9.52,3.0903,0.5913
9.57,3.1038,0.6055
9.62,3.1175,0.62
9.67,3.1307,0.6348
9.72,3.1422,0.6498
9.77,3.1534,0.6651
9.83,3.1651,0.6807
9.88,3.1767,0.6966
9.93,3.1887,0.7127
9.98,3.2006,0.7291
10.03,3.2133,0.7458
10.09,3.2261,0.7626
10.14,3.2398,0.7796
10.19,3.2539,0.7967
10.24,3.2696,0.8136
10.29,3.2878,0.8271
10.34,3.3122,0.8322
10.4,3.3366,0.838
10.45,3.3608,0.8456
10.5,3.3846,0.8544
10.55,3.4076,0.8654
10.6,3.4299,0.8773
10.66,3.4513,0.8907
10.71,3.472,0.9046
10.76,3.4919,0.9195
10.81,3.5068,0.9358
10.86,3.5167,0.9537
10.92,3.5271,0.9718
10.97,3.5378,0.9902
11.02,3.5518,1.0082
11.07,3.5681,1.0259
11.12,3.5847,1.0436
11.18,3.6014,1.0614
11.23,3.6183,1.0791
11.28,3.6351,1.0969
11.33,3.6522,1.1146
11.38,3.6693,1.1324
11.43,3.6865,1.1502
11.49,3.7037,1.1681
11.54,3.7211,1.1858
11.59,3.7384,1.2037
11.64,3.7559,1.2215
11.69,3.7734,1.2393
11.75,3.791,1.2571
11.8,3.8086,1.275
11.85,3.8263,1.2928
11.9,3.844,1.3106
11.95,3.8618,1.3284
12.01,3.8795,1.3462
12.06,3.8974,1.364
12.11,3.9152,1.3818
12.16,3.9331,1.3997
12.22,3.9509,1.4176
12.27,3.9688,1.4354
12.32,3.9867,1.4533
12.37,4.0047,1.4711
12.42,4.0226,1.489
12.48,4.0407,1.5068
12.53,4.0587,1.5246
12.58,4.0768,1.5424
12.63,4.0949,1.5602
12.68,4.113,1.5779
12.73,4.1311,1.5957
12.79,4.1493,1.6134
12.84,4.1675,1.6312
12.89,4.1858,1.6489
12.94,4.204,1.6666
12.99,4.2222,1.6843
13.05,4.2405,1.702
13.1,4.2588,1.7197
13.15,4.2771,1.7373
13.2,4.2955,1.755
13.26,4.3138,1.7726
13.31,4.3322,1.7903
13.36,4.3505,1.8079
13.42,4.3689,1.8255
13.47,4.3873,1.8432
13.52,4.4057,1.8608
13.57,4.4241,1.8784
13.62,4.4425,1.896
13.67,4.461,1.9136
13.73,4.4794,1.9312
13.78,4.4978,1.9487
13.83,4.5163,1.9663
13.88,4.5348,1.9839
13.93,4.5532,2.0014
13.99,4.5717,2.019
14.04,4.5902,2.0366
14.09,4.6087,2.0541
14.14,4.6272,2.0716
14.19,4.6457,2.0892
14.25,4.6642,2.1067
14.3,4.6827,2.1242
14.35,4.7012,2.1417
14.4,4.7198,2.1592
14.45,4.7383,2.1767
14.5,4.7568,2.1942
14.55,4.7754,2.2117
14.61,4.7939,2.2292
14.66,4.8125,2.2467
14.71,4.8311,2.2642
14.76,4.8496,2.2817
14.81,4.8682,2.2992
14.87,4.8867,2.3167
14.92,4.9053,2.3341
14.97,4.9238,2.3516
15.02,4.9424,2.3691
15.07,4.961,2.3866
15.13,4.9796,2.404
15.18,4.9982,2.4215
15.23,5.0168,2.4389
15.28,5.0354,2.4564
15.33,5.054,2.4738
15.39,5.0731,2.4906
15.44,5.0935,2.5055
15.49,5.1141,2.5203
15.54,5.1346,2.5351
15.59,5.1551,2.55
15.65,5.1757,2.5649
15.7,5.1962,2.5799
15.75,5.2166,2.5949
15.8,5.2371,2.6099
15.85,5.2576,2.625
15.9,5.278,2.6401
15.96,5.2984,2.6552
16.01,5.3185,2.6708
16.06,5.3383,2.687
16.12,5.358,2.7031
16.17,5.3777,2.7192
16.22,5.3974,2.7354
16.27,5.4172,2.7515
16.32,5.4369,2.7677
16.38,5.4566,2.7838
16.43,5.4764,2.8
16.48,5.4961,2.8161
16.53,5.5158,2.8323
16.58,5.5354,2.8486
16.64,5.5551,2.8647
16.69,5.5749,2.8809
16.74,5.5956,2.8954
16.79,5.6168,2.9093
16.84,5.6387,2.9211
16.89,5.6609,2.9322
16.95,5.6796,2.9363
17.0,5.6977,2.9388
17.05,5.7087,2.9362
17.1,5.719,2.9329
17.15,5.7286,2.929
17.2,5.7381,2.9248
17.25,5.7551,2.9233
17.31,5.7723,2.9214
17.36,5.7883,2.9181
17.41,5.8042,2.9144
17.46,5.8194,2.9091
17.51,5.8346,2.9035
17.56,5.8517,2.8974
17.62,5.869,2.8912
17.67,5.8887,2.8858
17.72,5.9087,2.8805
17.77,5.9306,2.8767
17.82,5.9527,2.873
17.88,5.9761,2.8709
17.93,5.9997,2.8691
17.98,6.0241,2.8688
18.03,6.0486,2.8688
18.08,6.0734,2.87
18.14,6.0983,2.8712
18.19,6.1233,2.8729
18.24,6.1483,2.8746
18.29,6.1734,2.8763
18.35,6.1984,2.8779
18.4,6.2235,2.8794
18.45,6.2486,2.8809
18.5,6.2737,2.8822
18.55,6.2988,2.8839
18.61,6.324,2.8859
18.66,6.3491,2.889
18.71,6.3743,2.8932
18.76,6.3991,2.8986
18.81,6.4238,2.9051
18.86,6.4479,2.9127
18.92,6.4717,2.9213
18.97,6.4948,2.9309
19.02,6.5176,2.9412
19.07,6.5395,2.9526
19.12,6.5609,2.9645
19.18,6.5814,2.9774
19.23,6.6015,2.9907
19.28,6.6206,3.0048
19.33,6.6392,3.0192
19.38,6.6568,3.0344
19.44,6.674,3.0499
19.49,6.6904,3.0657
19.54,6.7065,3.0819
19.59,6.7222,3.0984
19.64,6.7375,3.115
19.7,6.7529,3.1319
19.75,6.768,3.149
19.8,6.7829,3.1662
19.85,6.7976,3.1837
19.91,6.8124,3.2013
19.96,6.827,3.2191
20.01,6.8415,3.237
20.06,6.856,3.2551
20.11,6.8723,3.2727
20.17,6.8885,3.2904
20.22,6.9055,3.3079
20.27,6.9224,3.3255
20.32,6.9386,3.3435
20.37,6.9545,3.3617
20.43,6.9691,3.3804
20.48,6.9854,3.3977
20.53,7.0079,3.4095
20.58,7.0302,3.4216
20.63,7.0519,3.4351
20.69,7.073,3.4493
20.74,7.0928,3.4651
20.79,7.1084,3.482
20.84,7.1157,3.5011
20.89,7.1217,3.5199
20.94,7.1259,3.5382
20.99,7.1292,3.5563
21.05,7.1315,3.574
21.1,7.1336,3.5919
21.15,7.1356,3.6103
21.2,7.1373,3.6286
21.25,7.1386,3.6471
21.31,7.1397,3.6658
21.36,7.1406,3.6847
21.41,7.1417,3.7041
21.46,7.1428,3.7239
21.52,7.1442,3.7442
21.57,7.1458,3.7649
21.62,7.1477,3.786
21.68,7.1496,3.8074
21.73,7.1519,3.8292
21.78,7.1542,3.8512
21.83,7.1573,3.8737
21.89,7.1605,3.8964
21.94,7.1647,3.9195
21.99,7.1689,3.9428
22.04,7.1746,3.9663
22.09,7.1805,3.9899
22.15,7.1878,4.0136
22.2,7.1952,4.0373
22.25,7.2043,4.0608
22.3,7.2135,4.0843
22.35,7.2241,4.1074
22.41,7.2348,4.1305
22.46,7.2461,4.1533
22.51,7.2575,4.1761
22.56,7.2702,4.1982
22.61,7.283,4.2202
22.67,7.2971,4.2414
22.72,7.3114,4.2624
22.77,7.3268,4.2823
22.82,7.3423,4.3022
22.88,7.3582,4.3216
22.93,7.3743,4.341
22.98,7.3905,4.3601
23.03,7.4068,4.3792
23.08,7.4232,4.3983
23.14,7.4397,4.4172
23.19,7.4565,4.4358
23.24,7.4734,4.4542
23.29,7.4907,4.4723
23.34,7.5082,4.49
23.4,7.5259,4.5074
23.45,7.5438,4.5246
23.5,7.562,4.5415
23.55,7.5809,4.5566
23.6,7.6006,4.5691
23.66,7.6205,4.5819
23.71,7.6404,4.5951
23.76,7.6602,4.6086
23.81,7.6801,4.6225
23.87,7.6999,4.6367
23.92,7.7197,4.6512
23.97,7.7394,4.6661
24.02,7.7591,4.6812
24.07,7.7787,4.6966
24.12,7.7982,4.7122
24.18,7.8175,4.7281
24.23,7.8369,4.7441
24.28,7.856,4.7604
24.33,7.8752,4.7769
24.39,7.8941,4.7936
24.44,7.9131,4.8104
24.49,7.9318,4.8274
24.54,7.9506,4.8445
24.6,7.9691,4.8619
24.65,7.9877,4.8792
24.7,8.006,4.8968
24.75,8.0244,4.9145
24.8,8.0426,4.9323
24.86,8.0607,4.9502
24.91,8.0787,4.9682
24.96,8.0967,4.9863
25.01,8.1145,5.0045
25.06,8.1323,5.0227
25.11,8.1501,5.041
25.17,8.1678,5.0593
25.22,8.1853,5.0779
25.27,8.2028,5.0964
25.32,8.2202,5.1151
25.37,8.2376,5.1338
25.43,8.2548,5.1526
25.48,8.272,5.1714
25.53,8.2891,5.1903
25.58,8.306,5.2094
25.63,8.3221,5.2291
25.68,8.3382,5.2488
25.73,8.3543,5.2685
25.79,8.3704,5.2882
25.84,8.3865,5.3079
25.89,8.4027,5.3276
25.94,8.4188,5.3473
26.0,8.435,5.367
26.05,8.4513,5.3866
26.1,8.4675,5.4063
26.15,8.4837,5.4259
26.2,8.5,5.4455
26.25,8.5163,5.4651
26.3,8.5326,5.4847
26.36,8.5489,5.5043
26.41,8.5653,5.5238
26.46,8.5816,5.5434
26.51,8.5979,5.563
26.56,8.6143,5.5825
26.61,8.6307,5.602
26.66,8.6471,5.6216
26.72,8.6636,5.641
26.77,8.6801,5.6604
26.82,8.6967,5.6798
26.87,8.7133,5.6992
26.92,8.7296,5.7188
26.97,8.7458,5.7385
27.03,8.7619,5.7581
27.08,8.7781,5.7778
27.13,8.7943,5.7975
27.18,8.8105,5.8172
27.23,8.8267,5.8369
27.28,8.8429,5.8566
27.34,8.8591,5.8763
27.39,8.8753,5.896
27.44,8.8915,5.9157
27.49,8.9077,5.9353
27.54,8.9239,5.955
27.6,8.9401,5.9747
27.65,8.9563,5.9944
27.7,8.9725,6.0141
27.75,8.988,6.0329
27.8,9.0033,6.0515
27.86,9.0164,6.0674
27.91,9.0293,6.0831
27.96,9.0402,6.0963
28.01,9.0498,6.108
28.06,9.0496,6.1081
28.11,9.0494,6.1081
28.17,9.0492,6.1082
28.22,9.0491,6.1083
28.27,9.0489,6.1084
28.32,9.0487,6.1084
28.37,9.0486,6.1085
28.42,9.0485,6.1086
28.48,9.0483,6.1087
28.53,9.0482,6.1087
28.58,9.0481,6.1088
28.63,9.0479,6.1089
28.68,9.0478,6.1089
28.74,9.0477,6.109
28.79,9.0476,6.1091
28.84,9.0475,6.1092
28.89,9.0474,6.1092
28.94,9.0473,6.1093
29.0,9.0472,6.1094
29.05,9.0471,6.1094
29.1,9.047,6.1095
29.15,9.047,6.1096
29.2,9.0469,6.1096
29.26,9.0468,6.1097
29.31,9.0468,6.1098
29.36,9.0467,6.1098
29.41,9.0466,6.1099
29.46,9.0466,6.1099
29.52,9.0465,6.11
29.57,9.0464,6.11
29.62,9.0464,6.1101
