t,x,y
0.04,0.0,0.0
0.1,0.0,0.0
0.15,0.0238,-0.0021
0.2,0.0491,-0.0044
0.25,0.0744,-0.0064
0.3,0.0998,-0.0083
0.36,0.125,-0.0058
0.41,0.1502,-0.0032
0.46,0.1754,-0.0005
0.51,0.2004,0.0029
0.56,0.2235,0.0104
0.61,0.2459,0.0187
0.67,0.2653,0.0299
0.72,0.2838,0.0417
0.77,0.2989,0.0549
0.82,0.314,0.0683
0.87,0.3297,0.0819
0.93,0.3455,0.0957
0.98,0.3617,0.1096
1.03,0.3772,0.1239
1.08,0.3913,0.1387
1.13,0.4056,0.1537
1.19,0.4208,0.1687
1.24,0.4363,0.1839
1.29,0.4526,0.1991
1.34,0.4693,0.2143
1.39,0.4868,0.2294
1.44,0.5046,0.2444
1.5,0.523,0.2593
1.55,0.5419,0.274
1.6,0.5612,0.2886
1.65,0.5813,0.3026
1.7,0.602,0.3161
1.75,0.6229,0.3297
1.81,0.6438,0.3432
1.86,0.6647,0.3567
1.91,0.6857,0.3702
1.96,0.7068,0.3837
2.01,0.7279,0.3972
2.06,0.7491,0.4106
2.11,0.7703,0.4241
2.16,0.7916,0.4375
2.22,0.8129,0.451
2.27,0.8343,0.4643
2.32,0.8556,0.4778
2.37,0.8771,0.4911
2.43,0.8985,0.5045
2.48,0.92,0.5178
2.53,0.9415,0.5312
2.58,0.963,0.5445
2.63,0.9846,0.5578
2.69,1.0062,0.5711
2.74,1.0277,0.5844
2.79,1.0493,0.5977
2.84,1.0709,0.611
2.89,1.0924,0.6245
2.94,1.1139,0.638
2.99,1.1354,0.6515
3.05,1.1569,0.665
3.1,1.1784,0.6784
3.15,1.1999,0.6919
3.2,1.2215,0.7054
3.25,1.243,0.7189
3.3,1.2645,0.7324
3.36,1.2861,0.7459
3.41,1.3077,0.7593
3.46,1.3292,0.7728
3.51,1.3508,0.7863
3.57,1.3724,0.7998
3.62,1.3939,0.8133
3.67,1.4155,0.8268
3.72,1.4371,0.8402
3.77,1.4592,0.8529
3.82,1.482,0.8642
3.88,1.5053,0.8741
3.93,1.5291,0.8821
3.98,1.5494,0.8862
4.03,1.565,0.885
4.08,1.5732,0.8835
4.13,1.5731,0.8818
4.19,1.5729,0.8799
4.24,1.5726,0.878
4.29,1.5724,0.8762
4.34,1.5724,0.8744
4.39,1.5725,0.8728
4.44,1.5728,0.8713
4.5,1.5732,0.8698
4.55,1.5736,0.8684
4.6,1.5743,0.8665
4.65,1.5752,0.8644
4.7,1.5803,0.8607
4.75,1.5872,0.8563
4.81,1.5938,0.8514
4.86,1.6003,0.8462
4.91,1.6112,0.8419
4.96,1.6231,0.8376
5.02,1.6331,0.8317
5.07,1.6426,0.8252
5.12,1.6526,0.8178
5.17,1.6625,0.8101
5.22,1.6741,0.8021
5.27,1.6856,0.7938
5.33,1.6943,0.7842
5.38,1.7027,0.7743
5.43,1.7112,0.7642
5.48,1.7197,0.7539
5.53,1.7334,0.743
5.58,1.7469,0.7318
5.64,1.7614,0.7197
5.69,1.7758,0.7072
5.74,1.7912,0.6935
5.79,1.8063,0.6802
5.84,1.8206,0.6699
5.89,1.8343,0.6598
5.95,1.8458,0.6512
6.0,1.857,0.6423
6.05,1.8673,0.6322
6.1,1.8778,0.6218
6.15,1.8891,0.6105
6.21,1.8995,0.6
6.26,1.908,0.5918
6.31,1.9169,0.5832
6.36,1.9266,0.5739
6.42,1.9369,0.5644
6.47,1.9481,0.5547
6.52,1.9603,0.5445
6.57,1.9738,0.5339
6.62,1.9884,0.5231
6.67,2.0042,0.5124
6.72,2.0214,0.5016
6.78,2.0399,0.4907
6.83,2.0601,0.48
6.88,2.0816,0.4695
6.93,2.1043,0.4596
6.98,2.128,0.4504
7.03,2.1478,0.4416
7.09,2.1653,0.4332
7.14,2.1844,0.4242
7.19,2.2042,0.4151
7.24,2.2261,0.4067
7.3,2.2489,0.3986
7.35,2.2728,0.392
7.4,2.2971,0.3859
7.45,2.3214,0.3814
7.51,2.3458,0.3775
7.56,2.3699,0.3752
7.61,2.394,0.3734
7.66,2.4177,0.373
7.71,2.4413,0.3731
7.77,2.4649,0.3737
7.82,2.4884,0.3745
7.87,2.5121,0.3755
7.92,2.5357,0.3767
7.97,2.5596,0.3773
8.02,2.5836,0.3782
8.08,2.6075,0.3794
8.13,2.6315,0.3809
8.18,2.6555,0.3824
8.23,2.6794,0.3842
8.28,2.7029,0.3871
8.34,2.7263,0.3904
8.39,2.749,0.3949
8.44,2.7716,0.3999
8.49,2.7931,0.4062
8.54,2.8144,0.413
8.59,2.8347,0.4208
8.64,2.855,0.4289
8.7,2.8755,0.4371
8.75,2.8955,0.4459
8.8,2.9146,0.4554
8.85,2.9331,0.4655
8.91,2.9507,0.4763
8.96,2.9682,0.4874
9.01,2.9859,0.4986
9.06,3.0029,0.5104
9.11,3.019,0.5226
9.17,3.0345,0.5353
9.22,3.0491,0.5484
9.27,3.0634,0.5618
9.32,3.0773,0.5755
9.37,3.091,0.5894
9.42,3.1044,0.6037
9.47,3.1171,0.6183
9.53,3.1294,0.6331
9.58,3.1417,0.6482
9.63,3.154,0.6636
9.68,3.1667,0.6792
9.73,3.1795,0.6951
9.79,3.1917,0.7112
9.84,3.2033,0.7276
9.89,3.2166,0.7441
9.94,3.2304,0.7609
10.0,3.2454,0.7776
10.05,3.2607,0.7943
10.1,3.2767,0.8111
10.15,3.2927,0.8279
10.2,3.3086,0.845
10.25,3.3243,0.8622
10.3,3.3473,0.8709
10.36,3.3715,0.8781
10.41,3.3948,0.8883
10.46,3.4181,0.8987
10.51,3.4401,0.9113
10.56,3.4619,0.9242
10.61,3.4831,0.9379
10.67,3.5041,0.9518
10.72,3.5239,0.9669
10.77,3.5434,0.9823
10.82,3.5593,0.9998
10.88,3.5751,1.0175
10.93,3.591,1.0352
10.98,3.6069,1.0531
11.03,3.6231,1.0709
11.08,3.6392,1.0888
