t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0082,-0.0008
0.19,0.0208,-0.002
0.24,0.0334,-0.0031
0.29,0.0461,-0.0043
0.34,0.0495,-0.0033
0.4,0.0498,-0.0016
0.45,0.058,-0.0
0.5,0.0706,0.0016
0.55,0.0832,0.0011
0.6,0.0958,0.0002
0.65,0.1085,0.0014
0.71,0.1211,0.003
0.76,0.1337,0.0046
0.81,0.1463,0.0063
0.86,0.1578,0.0103
0.91,0.1691,0.0147
0.96,0.1805,0.019
1.01,0.1919,0.0234
1.06,0.2009,0.0297
1.12,0.2098,0.0361
1.17,0.2189,0.0425
1.22,0.2277,0.0492
1.27,0.2343,0.0564
1.32,0.2407,0.0637
1.37,0.2475,0.0712
1.43,0.2543,0.0788
1.48,0.2614,0.0865
1.53,0.2685,0.0944
1.58,0.2758,0.1022
1.63,0.2832,0.1102
1.68,0.2908,0.1183
1.74,0.2984,0.1264
1.79,0.3063,0.1345
1.84,0.3144,0.1429
1.89,0.323,0.1516
1.94,0.3318,0.1604
1.99,0.3413,0.1697
2.05,0.3512,0.1791
2.1,0.3616,0.1889
2.15,0.3725,0.1989
2.2,0.3841,0.2092
2.25,0.3964,0.2198
2.3,0.4094,0.2306
2.36,0.4232,0.2417
2.41,0.4378,0.253
2.46,0.4536,0.2646
2.51,0.4703,0.2765
2.56,0.4874,0.2883
2.61,0.5049,0.2999
2.66,0.5226,0.3114
2.72,0.5405,0.3227
2.77,0.5589,0.3336
2.82,0.5777,0.3442
2.87,0.5964,0.3548
2.92,0.6151,0.3654
2.97,0.6338,0.3761
3.03,0.6525,0.3867
3.08,0.6713,0.3974
3.13,0.6899,0.4081
3.18,0.7086,0.4188
3.23,0.7273,0.4295
3.28,0.746,0.4402
3.33,0.7647,0.4509
3.39,0.7833,0.4616
3.44,0.802,0.4723
3.49,0.8207,0.4831
3.54,0.8393,0.4938
3.59,0.858,0.5046
3.64,0.8766,0.5154
3.7,0.8953,0.5261
3.75,0.9139,0.5369
3.8,0.9325,0.5477
3.85,0.9512,0.5585
3.9,0.9698,0.5693
3.96,0.9884,0.5801
4.01,1.007,0.5909
4.06,1.0256,0.6018
4.11,1.0441,0.6128
4.16,1.0626,0.6237
4.21,1.0812,0.6347
4.27,1.0997,0.6457
4.32,1.1182,0.6567
