t,x,y
0.04,0.0,0.0
0.09,0.0,0.0
0.14,0.0101,-0.001
0.19,0.0228,-0.0022
0.24,0.0354,-0.0033
0.29,0.0481,-0.0044
0.35,0.0607,-0.0035
0.4,0.0733,-0.0022
0.45,0.0859,-0.0008
0.5,0.0985,0.0006
0.55,0.111,0.0022
0.6,0.1236,0.0038
0.65,0.1362,0.0055
0.7,0.1486,0.0073
0.76,0.1598,0.0116
0.81,0.1709,0.0161
0.86,0.1821,0.0204
0.91,0.1931,0.0251
0.96,0.2018,0.0313
1.02,0.2106,0.0377
1.07,0.2196,0.044
1.12,0.228,0.0506
1.17,0.2344,0.0577
1.22,0.2407,0.0649
1.27,0.2474,0.0723
1.33,0.2541,0.0798
1.38,0.2611,0.0874
1.43,0.2681,0.0951
1.48,0.2753,0.1029
1.53,0.2826,0.1108
1.58,0.2901,0.1187
1.63,0.2977,0.1268
1.69,0.3055,0.1348
1.74,0.3135,0.1432
1.79,0.322,0.1518
1.84,0.3309,0.1606
1.89,0.3403,0.1698
1.94,0.3502,0.1792
2.0,0.3606,0.189
2.05,0.3715,0.199
2.1,0.3831,0.2092
2.15,0.3954,0.2198
2.2,0.4083,0.2305
2.26,0.4222,0.2416
2.31,0.4368,0.2529
2.36,0.4528,0.2646
2.41,0.4694,0.2764
2.46,0.4866,0.2881
2.51,0.504,0.2998
2.57,0.5217,0.3112
2.62,0.5396,0.3225
2.67,0.5581,0.3332
2.72,0.5769,0.3438
2.78,0.5956,0.3545
2.83,0.6143,0.3651
2.88,0.633,0.3757
2.93,0.6517,0.3864
2.98,0.6704,0.397
3.03,0.6891,0.4077
3.08,0.7078,0.4184
3.13,0.7265,0.4291
3.19,0.7452,0.4398
3.24,0.7638,0.4505
3.29,0.7825,0.4613
3.34,0.8012,0.472
3.39,0.8198,0.4827
3.44,0.8385,0.4935
3.49,0.8571,0.5043
3.55,0.8757,0.515
3.6,0.8944,0.5258
3.65,0.913,0.5366
3.7,0.9317,0.5474
3.76,0.9503,0.5582
3.8,0.9689,0.569
3.85,0.9875,0.5798
3.91,1.0061,0.5906
3.96,1.0247,0.6014
4.01,1.0433,0.6124
4.06,1.0618,0.6234
4.11,1.0803,0.6344
4.17,1.0988,0.6454
