t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.0017,-0.0002
0.16,0.0144,-0.0014
0.21,0.027,-0.0026
0.26,0.0396,-0.0038
0.31,0.0523,-0.0049
0.37,0.0649,-0.006
0.42,0.0776,-0.0065
0.47,0.0902,-0.0053
0.52,0.1028,-0.0041
0.57,0.1155,-0.0028
0.63,0.1281,-0.0015
0.68,0.1407,-0.0001
0.73,0.1533,0.0013
0.78,0.1658,0.0028
0.83,0.178,0.0053
0.88,0.1895,0.0092
0.93,0.201,0.0132
0.99,0.2125,0.0172
1.04,0.223,0.0221
1.09,0.2325,0.0279
1.14,0.2421,0.0338
1.19,0.2517,0.0398
1.24,0.2602,0.0463
1.3,0.2675,0.0532
1.35,0.275,0.0603
1.4,0.2826,0.0675
1.45,0.2904,0.0747
1.5,0.2982,0.082
1.55,0.3063,0.0894
1.61,0.3143,0.0969
1.66,0.3226,0.1044
1.71,0.3309,0.112
1.76,0.3398,0.1199
1.81,0.3488,0.1281
1.86,0.3585,0.1366
1.92,0.3683,0.1453
1.97,0.379,0.1544
2.02,0.3897,0.1637
2.07,0.4015,0.1734
2.12,0.4133,0.1833
2.17,0.4263,0.1936
2.22,0.4393,0.2042
2.27,0.4539,0.2152
2.33,0.4684,0.2265
2.38,0.4838,0.2381
2.43,0.4992,0.2499
2.48,0.5159,0.262
2.53,0.5326,0.2741
2.58,0.5494,0.2864
2.64,0.5661,0.2987
2.69,0.5834,0.3107
2.74,0.6007,0.3226
2.79,0.6188,0.3341
2.84,0.6369,0.3456
2.89,0.655,0.357
2.94,0.6732,0.3684
2.99,0.6913,0.3798
3.05,0.7095,0.3912
3.1,0.7277,0.4025
3.15,0.746,0.4139
3.2,0.7642,0.4252
3.25,0.7824,0.4366
3.31,0.8007,0.4479
3.36,0.819,0.4592
3.41,0.8373,0.4705
3.46,0.8555,0.4818
3.51,0.8739,0.493
3.56,0.8922,0.5043
3.61,0.9105,0.5155
3.67,0.9288,0.5268
3.72,0.9472,0.538
3.77,0.9655,0.5493
3.82,0.9839,0.5605
3.87,1.0023,0.5716
3.92,1.0207,0.5828
3.98,1.0391,0.5939
4.03,1.0575,0.6051
4.08,1.0759,0.6162
4.13,1.0943,0.6273
4.18,1.1128,0.6385
4.24,1.1312,0.6496
4.29,1.1496,0.6607
4.34,1.168,0.6719
4.39,1.1864,0.683
4.44,1.2049,0.6941
4.5,1.2233,0.7053
4.55,1.2417,0.7164
4.6,1.2602,0.7275
4.65,1.2786,0.7387
4.7,1.297,0.7498
4.76,1.3154,0.7609
4.81,1.3339,0.772
4.86,1.3523,0.7832
4.92,1.3707,0.7943
4.97,1.3892,0.8055
5.02,1.4076,0.8166
5.07,1.426,0.8277
5.12,1.4444,0.8389
5.17,1.4629,0.8498
5.22,1.4821,0.8588
5.28,1.5012,0.8677
5.33,1.5205,0.8761
5.38,1.5397,0.8843
5.43,1.5593,0.8911
5.48,1.5772,0.8968
5.54,1.5898,0.8992
5.59,1.5992,0.9005
5.64,1.6004,0.8992
5.69,1.6014,0.8979
5.75,1.6016,0.8968
5.8,1.6019,0.8958
5.85,1.6022,0.8948
5.9,1.6025,0.8938
5.95,1.6029,0.8928
6.0,1.6034,0.8916
6.06,1.6041,0.8902
6.11,1.6051,0.8884
6.16,1.6064,0.8862
6.21,1.6081,0.8837
6.26,1.6102,0.8808
6.31,1.6128,0.8776
6.37,1.6158,0.874
6.42,1.6194,0.8702
6.47,1.6235,0.8661
6.52,1.6281,0.8617
6.57,1.6332,0.857
6.62,1.639,0.8521
6.68,1.645,0.8469
6.73,1.6518,0.8415
6.78,1.6589,0.8358
6.83,1.6669,0.8299
6.88,1.6751,0.8238
6.93,1.6844,0.8174
6.99,1.6939,0.8109
7.04,1.7046,0.8041
7.09,1.7156,0.7972
7.14,1.7279,0.7902
7.19,1.7405,0.783
7.24,1.7548,0.7759
7.3,1.7692,0.7686
7.35,1.7856,0.7616
7.4,1.8021,0.7545
7.45,1.8193,0.7484
7.5,1.8364,0.7423
7.55,1.8538,0.7365
7.61,1.8712,0.7307
7.66,1.8892,0.7261
7.71,1.9072,0.7216
7.76,1.9256,0.7185
7.81,1.944,0.7156
7.86,1.9626,0.7137
7.92,1.9813,0.7121
7.97,1.9999,0.7113
8.02,2.0186,0.7108
8.07,2.0372,0.7111
8.12,2.0559,0.7115
8.17,2.0745,0.712
8.22,2.0931,0.7128
8.28,2.1117,0.7139
8.33,2.1302,0.7153
8.38,2.1487,0.7172
8.43,2.1672,0.7195
8.48,2.1855,0.7225
8.53,2.2036,0.726
8.59,2.2217,0.73
8.64,2.2395,0.7345
8.69,2.2573,0.7395
8.75,2.2749,0.745
8.8,2.2924,0.7508
8.85,2.3098,0.757
8.9,2.3269,0.7638
8.95,2.344,0.771
9.0,2.3609,0.7786
9.06,2.3776,0.7867
9.11,2.3941,0.7952
9.16,2.4104,0.804
9.21,2.4265,0.8132
9.26,2.4426,0.8225
9.31,2.4585,0.8321
9.36,2.4741,0.842
9.41,2.4896,0.8522
9.47,2.5049,0.8626
9.52,2.5201,0.8732
9.57,2.5352,0.884
9.62,2.5502,0.8951
9.67,2.5652,0.9062
9.72,2.5802,0.9176
9.78,2.5952,0.9291
9.83,2.61,0.9408
9.88,2.625,0.9525
9.93,2.6399,0.9645
9.99,2.6548,0.9765
10.04,2.6696,0.9888
10.09,2.6842,1.0012
10.14,2.6987,1.0139
10.19,2.7133,1.0266
10.24,2.7279,1.0393
10.29,2.7462,1.0494
10.34,2.7644,1.0596
10.4,2.7825,1.0698
10.45,2.8006,1.0802
10.51,2.8184,1.0911
10.56,2.8361,1.1021
10.61,2.8534,1.1134
10.66,2.8701,1.1254
10.71,2.8845,1.1391
10.76,2.8989,1.153
10.81,2.9133,1.1669
10.87,2.9278,1.181
10.92,2.9424,1.195
10.97,2.9571,1.209
11.02,2.972,1.2231
11.08,2.9869,1.2372
11.13,3.0019,1.2513
11.18,3.017,1.2654
11.23,3.0322,1.2796
11.28,3.0475,1.2937
11.33,3.0628,1.3078
11.38,3.0782,1.322
11.44,3.0937,1.3361
11.49,3.1092,1.3503
11.54,3.1248,1.3644
11.59,3.1405,1.3785
11.64,3.1562,1.3927
11.7,3.1719,1.4068
11.75,3.1877,1.4209
11.8,3.2035,1.4351
11.85,3.2194,1.4492
11.9,3.2353,1.4633
11.96,3.2512,1.4774
12.01,3.2672,1.4914
12.06,3.2832,1.5055
12.11,3.2993,1.5196
12.17,3.3154,1.5336
12.22,3.3315,1.5477
12.27,3.3476,1.5617
12.32,3.3638,1.5757
12.37,3.3799,1.5898
12.43,3.3961,1.6038
12.48,3.4123,1.6178
12.53,3.4286,1.6318
12.58,3.4448,1.6458
12.63,3.4611,1.6597
12.68,3.4774,1.6737
12.74,3.4936,1.6877
12.79,3.5099,1.7017
12.84,3.5262,1.7157
12.89,3.5425,1.7297
12.94,3.5588,1.7436
12.99,3.5751,1.7576
13.05,3.5915,1.7715
13.1,3.6078,1.7855
13.15,3.6242,1.7994
13.2,3.6406,1.8133
13.26,3.657,1.8272
13.31,3.6735,1.8411
13.36,3.6899,1.855
13.41,3.7063,1.8688
13.46,3.7228,1.8827
13.52,3.7393,1.8965
13.57,3.7557,1.9104
13.62,3.7722,1.9242
13.67,3.7887,1.938
13.72,3.8052,1.9518
13.77,3.8217,1.9656
13.82,3.8382,1.9794
13.87,3.8548,1.9932
13.93,3.8713,2.007
13.98,3.8878,2.0208
14.03,3.9044,2.0346
14.08,3.9209,2.0483
14.14,3.9375,2.0621
14.19,3.9541,2.0758
14.24,3.9706,2.0896
14.29,3.9872,2.1033
14.34,4.0038,2.117
14.4,4.0204,2.1307
14.45,4.037,2.1445
14.5,4.0536,2.1582
14.55,4.0702,2.1719
14.6,4.0868,2.1856
14.65,4.1034,2.1993
14.71,4.12,2.213
14.76,4.1367,2.2267
14.81,4.1533,2.2403
14.86,4.1699,2.254
14.91,4.1866,2.2677
14.97,4.2032,2.2813
15.02,4.2199,2.295
15.07,4.2365,2.3086
15.12,4.2532,2.3223
15.17,4.2698,2.3359
15.22,4.2865,2.3496
15.28,4.3031,2.3632
15.33,4.3198,2.3769
15.38,4.3361,2.3909
15.43,4.3525,2.4049
15.49,4.3688,2.4189
15.54,4.3851,2.433
15.59,4.4015,2.447
15.64,4.4179,2.4609
15.69,4.4343,2.4749
15.74,4.4507,2.4889
15.8,4.4671,2.5028
15.85,4.4835,2.5167
15.9,4.4999,2.5306
15.95,4.5164,2.5445
