t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.0025,-0.0002
0.16,0.0151,-0.0014
0.21,0.0277,-0.0027
0.27,0.0404,-0.0038
0.32,0.053,-0.005
0.37,0.0657,-0.006
0.42,0.0783,-0.0063
0.47,0.091,-0.0052
0.53,0.1036,-0.0039
0.58,0.1162,-0.0027
0.63,0.1288,-0.0014
0.68,0.1414,0.0001
0.73,0.154,0.0015
0.78,0.1666,0.003
0.83,0.1787,0.0056
0.88,0.1901,0.0096
0.94,0.2005,0.0145
0.99,0.2097,0.0204
1.04,0.219,0.0263
1.09,0.2284,0.0324
1.14,0.2362,0.0389
1.19,0.243,0.0458
1.25,0.25,0.0529
1.3,0.2571,0.06
1.35,0.2644,0.0673
1.4,0.2718,0.0747
1.45,0.2793,0.0822
1.51,0.2869,0.0897
1.56,0.2948,0.0974
1.61,0.3026,0.1051
1.66,0.3108,0.1128
1.71,0.3188,0.1206
1.76,0.3276,0.1288
1.82,0.3363,0.1371
1.87,0.3458,0.1458
1.92,0.3554,0.1546
1.97,0.3659,0.1639
2.02,0.3765,0.1734
2.07,0.3882,0.1833
2.12,0.3998,0.1933
2.18,0.412,0.2036
2.23,0.4242,0.214
2.28,0.4379,0.2249
2.33,0.4515,0.236
2.39,0.4668,0.2475
2.44,0.4822,0.2592
2.49,0.4991,0.2713
2.54,0.516,0.2833
2.59,0.5334,0.2951
2.64,0.5507,0.3068
2.69,0.5685,0.3184
2.75,0.5863,0.3299
2.8,0.6047,0.341
2.85,0.6231,0.3521
2.9,0.6415,0.3631
2.95,0.6599,0.3742
3.0,0.6783,0.3853
3.06,0.6968,0.3964
3.11,0.7152,0.4074
3.16,0.7336,0.4185
3.21,0.7521,0.4296
3.26,0.7705,0.4406
3.31,0.789,0.4517
3.37,0.8074,0.4627
3.42,0.8259,0.4738
3.47,0.8444,0.4848
3.52,0.8628,0.4959
3.57,0.8813,0.5069
3.62,0.8998,0.518
3.67,0.9182,0.529
3.72,0.9367,0.54
3.78,0.9552,0.5511
3.83,0.9737,0.5621
3.88,0.9922,0.5731
3.94,1.0106,0.5842
3.99,1.0291,0.5952
4.04,1.0476,0.6063
4.09,1.066,0.6173
4.14,1.0845,0.6284
4.19,1.103,0.6395
4.25,1.1214,0.6505
4.3,1.1399,0.6616
4.35,1.1584,0.6727
4.4,1.1768,0.6837
4.45,1.1953,0.6948
4.51,1.2138,0.7058
4.56,1.2322,0.7169
4.61,1.2507,0.728
4.66,1.2692,0.739
4.71,1.2877,0.7501
4.76,1.3061,0.7611
4.81,1.3246,0.7722
4.87,1.3431,0.7833
4.92,1.3615,0.7943
4.97,1.38,0.8054
5.02,1.3985,0.8165
5.07,1.417,0.8276
5.13,1.4354,0.8386
5.18,1.454,0.8494
5.23,1.4731,0.8584
5.28,1.4923,0.8674
5.33,1.5115,0.8759
5.38,1.5308,0.8842
5.44,1.5502,0.8918
5.49,1.5683,0.8983
5.54,1.583,0.902
5.59,1.5938,0.9039
5.64,1.5961,0.9021
5.69,1.5977,0.9006
5.74,1.5979,0.8996
5.8,1.5982,0.8987
5.85,1.5985,0.8977
5.9,1.5988,0.8968
5.95,1.5992,0.8959
6.0,1.5998,0.8947
6.05,1.6005,0.8933
6.11,1.6015,0.8915
6.16,1.6028,0.8894
6.21,1.6045,0.8869
6.26,1.6066,0.8841
6.31,1.6091,0.8809
6.36,1.612,0.8775
6.41,1.6156,0.8737
6.47,1.6195,0.8698
6.52,1.624,0.8655
6.57,1.6288,0.861
6.62,1.6343,0.8561
6.67,1.6401,0.8511
6.72,1.6466,0.8458
6.78,1.6534,0.8402
6.83,1.6611,0.8344
6.88,1.6689,0.8284
6.93,1.6778,0.8222
6.99,1.6868,0.8157
7.04,1.6971,0.809
7.09,1.7075,0.8022
7.14,1.7195,0.7952
7.19,1.7315,0.7881
7.24,1.7452,0.781
7.3,1.7589,0.7737
7.35,1.7736,0.7664
7.4,1.7882,0.759
7.45,1.8048,0.752
7.5,1.8215,0.745
7.55,1.839,0.7393
7.6,1.8565,0.7337
7.66,1.8745,0.7292
7.71,1.8926,0.7249
7.76,1.9109,0.7216
7.82,1.9293,0.7184
7.87,1.9478,0.716
7.92,1.9664,0.7138
7.98,1.985,0.7124
8.03,2.0036,0.7114
8.08,2.0223,0.7111
8.13,2.0409,0.7111
8.18,2.0595,0.7115
8.24,2.0781,0.712
8.29,2.0968,0.7128
8.34,2.1153,0.7139
8.39,2.1338,0.7154
8.44,2.1523,0.7175
8.5,2.1706,0.72
8.55,2.1889,0.7231
8.6,2.207,0.7267
8.65,2.2249,0.7309
8.7,2.2428,0.7355
8.75,2.2605,0.7405
8.8,2.2781,0.7459
8.85,2.2956,0.7518
8.91,2.3129,0.7582
8.96,2.33,0.7651
9.01,2.3469,0.7724
9.06,2.3637,0.7802
9.11,2.3804,0.7883
9.16,2.3968,0.7968
9.21,2.4131,0.8057
9.26,2.4293,0.8148
9.32,2.4454,0.8241
9.37,2.4612,0.8337
9.42,2.4768,0.8437
9.47,2.4923,0.8538
9.52,2.5076,0.8642
9.57,2.5228,0.8748
9.63,2.5379,0.8857
9.68,2.5531,0.8966
9.73,2.5681,0.9078
9.78,2.5831,0.9191
9.83,2.598,0.9307
9.88,2.613,0.9423
9.93,2.6279,0.9541
9.98,2.6427,0.9661
10.04,2.6574,0.9783
10.09,2.6722,0.9905
10.15,2.687,1.0029
10.2,2.7015,1.0155
10.25,2.7165,1.0278
10.3,2.7353,1.037
10.35,2.7541,1.0464
10.4,2.7727,1.056
10.45,2.7912,1.0658
10.5,2.8094,1.0761
10.56,2.8274,1.0866
10.61,2.8452,1.0974
10.66,2.8622,1.109
10.71,2.8772,1.1223
10.76,2.8921,1.1358
10.81,2.9071,1.1493
10.87,2.9221,1.1629
10.92,2.9373,1.1765
10.97,2.9525,1.1901
11.02,2.9679,1.2038
11.07,2.9832,1.2174
11.13,2.9987,1.2311
11.18,3.0142,1.2449
11.23,3.0298,1.2586
11.28,3.0454,1.2724
11.33,3.0611,1.2861
11.39,3.0769,1.2999
11.44,3.0926,1.3137
11.49,3.1085,1.3275
11.54,3.1243,1.3413
11.59,3.1403,1.3551
11.65,3.1562,1.369
11.7,3.1722,1.3828
11.75,3.1882,1.3966
11.8,3.2043,1.4104
11.85,3.2204,1.4243
11.9,3.2365,1.4381
11.96,3.2526,1.452
12.01,3.2688,1.4658
12.06,3.2849,1.4797
12.11,3.3012,1.4935
12.16,3.3174,1.5074
12.21,3.3336,1.5212
12.26,3.3499,1.5351
12.32,3.3662,1.5489
12.37,3.3825,1.5627
12.42,3.3988,1.5765
12.47,3.4151,1.5904
12.52,3.4314,1.6043
12.57,3.4477,1.6182
12.63,3.464,1.6321
12.68,3.4803,1.646
12.73,3.4967,1.6598
12.78,3.513,1.6737
12.83,3.5294,1.6875
12.88,3.5458,1.7014
12.94,3.5622,1.7153
12.99,3.5786,1.7291
13.04,3.595,1.7429
13.09,3.6114,1.7568
13.14,3.6279,1.7706
13.2,3.6443,1.7844
13.25,3.6608,1.7983
13.3,3.6772,1.8121
13.35,3.6937,1.8259
13.4,3.7102,1.8397
13.46,3.7267,1.8535
13.51,3.7432,1.8673
13.56,3.7597,1.8811
13.61,3.7762,1.8949
13.66,3.7927,1.9086
13.71,3.8092,1.9224
13.77,3.8258,1.9362
13.82,3.8423,1.95
13.87,3.8588,1.9637
13.92,3.8754,1.9775
13.97,3.8919,1.9912
14.02,3.9085,2.005
14.08,3.925,2.0187
14.13,3.9416,2.0325
14.18,3.9582,2.0462
14.23,3.9747,2.06
14.28,3.9913,2.0737
14.33,4.0079,2.0874
14.39,4.0245,2.1012
14.44,4.0411,2.1149
14.49,4.0577,2.1286
14.54,4.0743,2.1423
14.59,4.0908,2.156
14.64,4.1075,2.1697
14.7,4.1241,2.1834
14.75,4.1407,2.1971
14.8,4.1573,2.2108
14.85,4.1739,2.2245
14.9,4.1905,2.2382
14.96,4.2071,2.2519
15.01,4.2237,2.2656
15.06,4.2404,2.2793
15.11,4.257,2.293
15.16,4.2736,2.3067
15.21,4.2902,2.3203
15.27,4.3069,2.334
15.32,4.3235,2.3477
15.37,4.34,2.3616
15.42,4.3565,2.3754
15.47,4.373,2.3892
15.53,4.3895,2.4031
15.58,4.406,2.4169
15.63,4.4225,2.4307
15.68,4.439,2.4445
15.73,4.4555,2.4584
15.79,4.472,2.4721
15.84,4.4886,2.4859
15.89,4.5051,2.4997
15.94,4.5216,2.5135
15.99,4.5382,2.5273
