t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0062,-0.0006
0.18,0.0188,-0.0018
0.23,0.0314,-0.003
0.28,0.0441,-0.0041
0.34,0.0567,-0.0039
0.39,0.0693,-0.0026
0.44,0.0819,-0.0012
0.49,0.0945,0.0002
0.54,0.1071,0.0017
0.59,0.1196,0.0033
0.65,0.1322,0.005
0.7,0.1447,0.0067
0.75,0.1563,0.0102
0.8,0.1675,0.0146
0.85,0.1788,0.0189
0.9,0.19,0.0233
0.95,0.1995,0.029
1.01,0.2084,0.0353
1.06,0.2174,0.0415
1.11,0.2265,0.0479
1.16,0.2334,0.0549
1.21,0.24,0.062
1.26,0.2469,0.0693
1.31,0.2537,0.0768
1.37,0.2609,0.0843
1.42,0.268,0.0919
1.47,0.2752,0.0996
1.52,0.2824,0.1075
1.57,0.2899,0.1154
1.62,0.2973,0.1234
1.67,0.3051,0.1315
1.72,0.3128,0.1396
1.78,0.3212,0.1481
1.83,0.3297,0.1568
1.88,0.339,0.1658
1.93,0.3483,0.1751
1.99,0.3586,0.1847
2.05,0.369,0.1945
2.1,0.3803,0.2047
2.15,0.3919,0.215
2.2,0.4046,0.2257
2.25,0.4176,0.2366
2.3,0.4319,0.2478
2.35,0.4467,0.2592
2.41,0.4629,0.2709
2.46,0.4795,0.2827
2.51,0.4968,0.2945
2.56,0.5143,0.3061
2.61,0.532,0.3175
2.66,0.5502,0.3285
2.71,0.5689,0.3392
2.77,0.5876,0.3498
2.82,0.6064,0.3604
2.87,0.6251,0.3711
2.92,0.6438,0.3817
2.97,0.6625,0.3924
3.02,0.6812,0.4031
3.08,0.6999,0.4138
3.13,0.7185,0.4244
3.18,0.7372,0.4352
3.23,0.7559,0.4459
3.28,0.7746,0.4566
3.33,0.7932,0.4673
3.38,0.8119,0.4781
3.44,0.8305,0.4888
3.49,0.8492,0.4996
3.54,0.8678,0.5103
3.59,0.8865,0.5211
3.64,0.9051,0.5319
3.7,0.9237,0.5427
3.75,0.9424,0.5534
3.8,0.961,0.5642
3.85,0.9796,0.575
3.9,0.9982,0.586
3.95,1.0167,0.597
4.0,1.0352,0.6079
4.06,1.0537,0.6189
4.11,1.0722,0.6299
4.16,1.0907,0.6409
4.21,1.1092,0.6519
4.26,1.1278,0.6629
4.31,1.1463,0.6739
4.37,1.1648,0.6848
