t,x,y
0.02,0.0,0.0
0.07,0.0,0.0
0.12,0.0052,-0.0005
0.17,0.0178,-0.0017
0.23,0.0305,-0.0029
0.28,0.0431,-0.004
0.33,0.0557,-0.0054
0.38,0.0683,-0.0069
0.43,0.0809,-0.007
0.49,0.0935,-0.0059
0.54,0.1061,-0.0047
0.59,0.1188,-0.0035
0.64,0.1314,-0.0022
0.69,0.144,-0.0008
0.74,0.1566,0.0006
0.8,0.1692,0.0021
0.85,0.181,0.0052
0.9,0.1925,0.0091
0.95,0.2041,0.0129
1.0,0.2156,0.0169
1.05,0.2257,0.0222
1.1,0.2352,0.0281
1.16,0.2428,0.0346
1.21,0.2498,0.0414
1.26,0.2572,0.0484
1.31,0.2645,0.0554
1.36,0.2721,0.0626
1.41,0.2797,0.0698
1.46,0.2876,0.0771
1.52,0.2954,0.0846
1.57,0.3035,0.092
1.62,0.3116,0.0996
1.67,0.3197,0.1072
1.73,0.3278,0.1149
1.78,0.3364,0.1229
1.83,0.3449,0.1309
1.88,0.3543,0.1394
1.93,0.3636,0.1481
1.98,0.3738,0.1572
2.04,0.3841,0.1664
2.09,0.3953,0.1761
2.14,0.4066,0.1859
2.19,0.4189,0.1961
2.25,0.4314,0.2066
2.3,0.445,0.2174
2.35,0.4591,0.2285
2.4,0.4743,0.2401
2.45,0.4901,0.2518
2.5,0.5068,0.2639
2.56,0.5238,0.2759
2.61,0.541,0.2878
2.66,0.5582,0.2997
2.71,0.5755,0.3117
2.77,0.5932,0.3233
2.82,0.6114,0.3347
2.87,0.6297,0.346
2.92,0.6479,0.3573
2.97,0.6662,0.3686
3.03,0.6844,0.3799
3.08,0.7027,0.3911
3.13,0.721,0.4024
3.18,0.7393,0.4136
3.23,0.7576,0.4249
3.28,0.776,0.4361
3.34,0.7943,0.4473
3.39,0.8126,0.4586
3.44,0.831,0.4698
3.49,0.8494,0.481
3.54,0.8677,0.4922
3.6,0.8861,0.5033
3.65,0.9045,0.5145
3.7,0.9229,0.5257
3.75,0.9412,0.5369
3.8,0.9596,0.548
3.86,0.978,0.5592
3.91,0.9965,0.5703
3.96,1.0149,0.5815
4.01,1.0333,0.5926
4.06,1.0517,0.6038
4.12,1.07,0.6151
4.17,1.0883,0.6264
4.22,1.1066,0.6377
4.27,1.1248,0.6491
4.32,1.1431,0.6605
4.37,1.1614,0.6718
4.42,1.1797,0.6832
4.48,1.1979,0.6946
4.53,1.2162,0.7059
4.58,1.2345,0.7173
4.63,1.2528,0.7286
4.68,1.2711,0.74
4.74,1.2894,0.7513
4.79,1.3077,0.7627
4.84,1.326,0.774
4.9,1.3443,0.7853
4.95,1.3626,0.7966
5.0,1.3809,0.808
5.05,1.3991,0.8193
5.1,1.4173,0.8305
5.16,1.4352,0.8417
5.21,1.4525,0.8488
5.26,1.4686,0.8494
5.31,1.4829,0.849
5.36,1.4947,0.8474
5.42,1.5051,0.8452
5.47,1.5139,0.8425
5.52,1.5228,0.8397
5.57,1.5318,0.8368
5.62,1.5405,0.8336
5.67,1.549,0.8302
5.73,1.5571,0.8264
5.78,1.565,0.8224
5.83,1.5728,0.8183
5.88,1.5803,0.8139
5.93,1.5879,0.8093
5.99,1.5954,0.8046
6.04,1.603,0.7998
6.09,1.6106,0.7948
6.14,1.6185,0.7897
6.19,1.6264,0.7844
6.24,1.6381,0.7793
6.29,1.6509,0.774
6.35,1.6649,0.7709
6.4,1.6792,0.7681
6.45,1.6895,0.7634
6.5,1.699,0.7582
6.55,1.7127,0.7526
6.61,1.727,0.7469
6.66,1.7367,0.7397
6.71,1.7459,0.7323
6.76,1.7549,0.7242
6.82,1.7637,0.7159
6.87,1.7729,0.7072
6.92,1.7819,0.6985
6.97,1.7895,0.6915
7.02,1.7971,0.6844
7.07,1.8051,0.6766
7.13,1.8132,0.6688
7.18,1.822,0.6608
7.23,1.8304,0.653
7.28,1.8373,0.6471
7.33,1.8442,0.641
7.39,1.8511,0.6343
7.44,1.858,0.6274
7.49,1.8654,0.6201
7.54,1.873,0.6127
7.6,1.8814,0.6052
7.65,1.8889,0.5982
7.7,1.8946,0.5927
7.75,1.9005,0.5869
7.8,1.9066,0.5807
7.85,1.9129,0.5743
7.91,1.9198,0.5677
7.96,1.9271,0.561
8.01,1.9349,0.5542
8.06,1.9432,0.5472
8.11,1.9522,0.5399
8.16,1.9617,0.5326
8.22,1.9716,0.5252
8.27,1.9823,0.5178
8.32,1.9935,0.5102
8.37,2.0055,0.5025
8.42,2.0181,0.4948
8.47,2.0316,0.4872
8.53,2.0457,0.4796
8.58,2.0609,0.4721
8.63,2.0766,0.4648
8.68,2.0932,0.4578
8.73,2.1102,0.4511
8.78,2.1231,0.445
8.84,2.1346,0.4391
8.89,2.1469,0.4328
8.94,2.1594,0.4263
8.99,2.173,0.42
9.04,2.1869,0.4138
9.09,2.2021,0.4079
9.14,2.2174,0.4021
9.2,2.2341,0.3967
9.25,2.251,0.3915
9.3,2.2684,0.3871
9.35,2.2858,0.3828
9.4,2.3034,0.379
9.46,2.3209,0.3754
9.51,2.3385,0.3728
9.56,2.3561,0.3705
9.61,2.3736,0.3693
9.66,2.3911,0.3684
9.72,2.4085,0.3683
9.77,2.4259,0.3684
9.82,2.4433,0.3689
9.87,2.4606,0.3696
9.92,2.478,0.3702
9.98,2.4955,0.3711
10.03,2.5129,0.3719
10.08,2.5304,0.3728
10.13,2.548,0.3733
10.18,2.5657,0.3736
10.23,2.5837,0.3732
10.28,2.6008,0.3699
10.34,2.6161,0.3608
10.39,2.6295,0.3513
10.44,2.6396,0.3414
10.49,2.6485,0.3327
10.55,2.6555,0.326
10.6,2.6619,0.3203
10.65,2.6675,0.3159
10.7,2.6722,0.3119
10.75,2.6759,0.3081
10.81,2.6792,0.3047
10.86,2.6821,0.3015
10.91,2.6849,0.2986
10.97,2.6877,0.296
11.02,2.6903,0.2937
11.07,2.6927,0.2915
11.12,2.6949,0.2895
11.17,2.697,0.2875
11.22,2.6988,0.2858
11.28,2.7006,0.2841
11.33,2.7023,0.2826
11.38,2.7039,0.2812
11.43,2.7053,0.2798
11.48,2.7067,0.2786
11.53,2.708,0.2774
11.59,2.7093,0.2763
11.64,2.7104,0.2753
11.69,2.7115,0.2743
11.74,2.7126,0.2734
11.79,2.7136,0.2725
11.84,2.7145,0.2717
11.9,2.7154,0.2709
11.95,2.7162,0.2702
12.0,2.717,0.2694
12.05,2.7178,0.2688
12.1,2.7185,0.2681
12.16,2.7192,0.2675
12.21,2.7199,0.2669
12.26,2.7205,0.2663
12.31,2.7212,0.2658
12.36,2.7217,0.2653
12.41,2.7223,0.2648
12.47,2.7228,0.2644
12.52,2.7233,0.264
12.57,2.7237,0.2636
12.62,2.7242,0.2632
12.67,2.7246,0.2628
12.73,2.725,0.2625
12.78,2.7254,0.2622
12.83,2.7258,0.2619
12.88,2.7261,0.2616
12.93,2.7264,0.2613
12.99,2.7267,0.261
13.04,2.727,0.2608
13.09,2.7273,0.2605
13.14,2.7276,0.2603
13.19,2.7278,0.2601
13.25,2.7281,0.2599
13.3,2.7283,0.2597
13.35,2.7285,0.2595
13.4,2.7288,0.2593
13.45,2.729,0.2592
13.51,2.7291,0.259
13.56,2.7293,0.2589
13.61,2.7295,0.2587
13.66,2.7297,0.2586
13.72,2.7298,0.2584
13.77,2.73,0.2583
13.82,2.7301,0.2582
13.87,2.7303,0.2581
13.92,2.7304,0.258
13.98,2.7305,0.258
14.03,2.7306,0.2579
14.08,2.7307,0.2579
14.13,2.7308,0.2578
14.18,2.7309,0.2578
14.24,2.731,0.2579
14.29,2.7311,0.2579
14.34,2.7311,0.2579
14.39,2.7312,0.2579
14.44,2.7312,0.2579
14.49,2.7313,0.2579
14.55,2.7313,0.2579
14.6,2.7313,0.2578
14.65,2.7313,0.2578
14.7,2.7314,0.2577
14.75,2.7314,0.2577
14.81,2.7315,0.2576
14.86,2.7315,0.2575
14.91,2.7316,0.2575
14.96,2.7316,0.2574
15.01,2.7317,0.2573
15.06,2.7317,0.2572
15.12,2.7318,0.2571
15.17,2.7319,0.257
15.22,2.7319,0.2569
15.27,2.732,0.2568
15.32,2.7321,0.2567
15.38,2.7336,0.2553
15.43,2.7385,0.251
15.48,2.7434,0.247
15.53,2.7481,0.2433
15.58,2.7513,0.2412
15.63,2.7517,0.2415
15.69,2.7521,0.2417
15.74,2.7525,0.2419
15.79,2.7528,0.242
15.84,2.7531,0.2421
15.89,2.7534,0.2421
15.94,2.7536,0.2421
15.99,2.7539,0.2421
16.05,2.7541,0.2421
16.1,2.7545,0.2421
16.15,2.7549,0.2421
16.2,2.7556,0.2421
16.25,2.7563,0.2421
16.31,2.7572,0.242
16.36,2.7582,0.2417
16.41,2.7593,0.2411
16.46,2.7605,0.2404
16.52,2.7615,0.2394
16.57,2.7626,0.2384
16.62,2.7637,0.2374
16.67,2.7648,0.2365
16.72,2.766,0.2356
16.77,2.7672,0.2347
16.83,2.7684,0.2337
16.88,2.7696,0.2327
16.93,2.7708,0.2318
16.99,2.772,0.2308
17.04,2.7733,0.2298
17.09,2.7745,0.2288
17.14,2.7758,0.2278
17.19,2.7771,0.2268
17.24,2.7784,0.2258
17.29,2.7797,0.2248
17.34,2.781,0.2238
17.4,2.7824,0.2228
17.45,2.7838,0.2218
17.5,2.7851,0.2207
17.55,2.7865,0.2197
17.6,2.7879,0.2186
17.66,2.7894,0.2176
17.71,2.7908,0.2165
17.76,2.7923,0.2154
17.81,2.7938,0.2144
17.86,2.7953,0.2133
17.91,2.7968,0.2122
17.96,2.7984,0.2111
18.02,2.7999,0.21
18.07,2.8015,0.2089
18.12,2.8031,0.2078
18.17,2.8048,0.2066
18.22,2.8064,0.2055
18.27,2.8081,0.2044
18.32,2.8098,0.2032
18.38,2.8115,0.2021
18.43,2.8132,0.2009
18.48,2.815,0.1998
18.53,2.8167,0.1986
18.59,2.8185,0.1975
18.64,2.8204,0.1963
18.69,2.8222,0.1951
18.74,2.8241,0.1939
18.8,2.8259,0.1927
18.85,2.8279,0.1915
18.9,2.8298,0.1903
18.95,2.8318,0.1891
19.01,2.8337,0.1879
19.06,2.8358,0.1867
19.11,2.8378,0.1855
19.16,2.8398,0.1843
19.22,2.8419,0.183
19.27,2.844,0.1818
19.32,2.8462,0.1806
19.37,2.8483,0.1793
19.42,2.8505,0.1781
19.48,2.8527,0.1769
19.53,2.855,0.1756
19.58,2.8573,0.1744
19.63,2.8596,0.1731
19.68,2.8619,0.1718
19.73,2.8642,0.1706
19.78,2.8666,0.1693
19.84,2.869,0.1681
19.89,2.8714,0.1668
19.94,2.8739,0.1656
19.99,2.8764,0.1643
20.04,2.8789,0.1631
20.1,2.8814,0.1618
20.15,2.884,0.1606
20.2,2.8866,0.1593
20.25,2.8893,0.158
20.3,2.8924,0.1565
20.36,2.8955,0.1551
20.41,2.8986,0.1536
20.46,2.9046,0.1501
20.51,2.918,0.1412
20.57,2.9318,0.1332
20.62,2.9467,0.1276
20.67,2.9618,0.1229
20.72,2.9773,0.1199
20.77,2.993,0.1165
20.82,3.009,0.1125
20.88,3.0253,0.1084
20.93,3.0421,0.104
20.98,3.0589,0.1006
21.03,3.076,0.0983
21.09,3.0933,0.0965
21.14,3.1108,0.0953
21.19,3.1286,0.0944
21.24,3.1466,0.0939
21.29,3.165,0.0937
21.35,3.1837,0.094
21.4,3.2027,0.095
21.45,3.2218,0.0965
21.5,3.2406,0.0989
21.56,3.2591,0.1019
21.61,3.2716,0.1049
21.66,3.2812,0.108
21.71,3.2903,0.1107
21.77,3.2993,0.1133
21.82,3.3069,0.1157
21.87,3.314,0.1181
21.92,3.3205,0.1203
21.97,3.3267,0.1225
22.02,3.3312,0.1245
22.08,3.3355,0.1265
22.13,3.3381,0.128
22.18,3.3405,0.1294
22.23,3.3406,0.1295
22.29,3.3406,0.1295
22.34,3.3402,0.1295
22.39,3.3398,0.1294
22.44,3.3386,0.1293
22.5,3.3375,0.1291
22.55,3.3364,0.129
22.6,3.3353,0.1288
22.65,3.3342,0.1286
22.7,3.3332,0.1284
22.76,3.3324,0.1282
22.81,3.3317,0.1279
22.86,3.3313,0.1277
22.91,3.3308,0.1275
22.96,3.3304,0.1273
23.02,3.33,0.1271
23.07,3.3295,0.1269
23.12,3.3291,0.1267
23.17,3.3287,0.1265
23.22,3.3282,0.1263
23.27,3.3278,0.1261
23.33,3.3274,0.126
23.38,3.327,0.1258
23.43,3.3266,0.1256
23.48,3.3262,0.1255
23.54,3.3258,0.1253
23.59,3.3254,0.1252
23.64,3.3249,0.125
23.69,3.3242,0.1249
23.75,3.3236,0.1247
23.8,3.323,0.1246
23.85,3.3225,0.1245
23.9,3.3221,0.1244
23.95,3.3217,0.1243
24.01,3.3214,0.1242
24.06,3.3217,0.1242
24.11,3.3222,0.1243
24.16,3.3206,0.1243
24.21,3.3177,0.1242
24.26,3.3203,0.1238
24.32,3.3251,0.1232
24.37,3.3302,0.1242
24.42,3.3356,0.1256
24.47,3.339,0.128
24.52,3.342,0.1308
24.58,3.3443,0.1319
24.63,3.3465,0.1326
24.68,3.3478,0.1334
24.73,3.349,0.1342
24.78,3.3497,0.1348
24.83,3.3504,0.1352
24.88,3.3508,0.1355
24.94,3.3511,0.1357
24.99,3.3514,0.1359
25.04,3.3516,0.1361
25.09,3.3517,0.1362
25.14,3.3518,0.1363
25.2,3.3517,0.1364
25.25,3.3516,0.1365
25.3,3.3515,0.1366
25.35,3.3513,0.1367
25.4,3.3512,0.1368
25.46,3.3511,0.1368
25.51,3.3511,0.1368
25.56,3.3511,0.1367
25.61,3.3514,0.1357
25.67,3.3515,0.1349
25.72,3.3512,0.1343
25.77,3.3509,0.1337
25.82,3.3506,0.1332
25.87,3.3502,0.1328
25.92,3.3497,0.1324
25.98,3.3491,0.1321
26.03,3.3484,0.1319
26.08,3.3477,0.1318
26.13,3.3472,0.1318
26.18,3.3466,0.1318
26.24,3.3461,0.1318
26.29,3.3455,0.1318
26.34,3.345,0.1318
26.39,3.3445,0.1318
26.44,3.344,0.1318
26.5,3.3435,0.1317
26.55,3.3431,0.1317
26.6,3.3426,0.1317
26.65,3.3422,0.1317
26.7,3.3417,0.1317
26.76,3.3413,0.1316
26.81,3.3409,0.1315
26.86,3.3405,0.1314
26.91,3.3401,0.1311
26.96,3.3398,0.1308
27.02,3.3406,0.1285
27.07,3.3415,0.1256
27.12,3.3419,0.1239
27.17,3.3422,0.1226
27.23,3.3422,0.122
27.28,3.3422,0.1215
27.33,3.3457,0.1196
27.38,3.3497,0.1175
27.44,3.3537,0.1181
27.49,3.3578,0.1189
27.54,3.3651,0.1207
27.59,3.3724,0.1227
27.64,3.3768,0.1248
27.7,3.3809,0.1269
27.75,3.3813,0.1273
27.8,3.3816,0.1278
27.85,3.3817,0.1281
27.91,3.3818,0.1284
27.96,3.3819,0.1287
28.01,3.3817,0.1289
28.06,3.3805,0.129
28.12,3.3792,0.129
28.17,3.3778,0.129
28.22,3.3764,0.1289
28.27,3.3749,0.1288
28.32,3.3736,0.1286
28.38,3.3723,0.1285
28.43,3.3711,0.1283
28.48,3.3699,0.1282
28.53,3.3688,0.128
28.58,3.3678,0.1278
28.63,3.367,0.1275
28.69,3.3665,0.1273
28.74,3.366,0.1271
28.79,3.3656,0.1269
28.84,3.3651,0.1267
28.89,3.3646,0.1265
28.95,3.3642,0.1263
29.0,3.3638,0.1261
29.05,3.3633,0.1259
29.1,3.3629,0.1257
29.16,3.3625,0.1255
29.21,3.362,0.1253
29.26,3.3616,0.1252
29.32,3.3612,0.125
29.37,3.3608,0.1248
29.42,3.3604,0.1247
29.47,3.36,0.1245
29.52,3.3595,0.1243
29.58,3.3589,0.1242
29.63,3.3581,0.124
29.68,3.3576,0.1239
29.73,3.3571,0.1237
29.78,3.3566,0.1235
29.83,3.3562,0.1234
29.89,3.3559,0.1232
29.94,3.3557,0.1231
29.99,3.3568,0.123
30.04,3.358,0.1228
30.1,3.3559,0.123
30.15,3.3536,0.123
30.2,3.3509,0.1232
30.25,3.3482,0.1233
30.3,3.3458,0.1246
30.35,3.3434,0.1257
30.41,3.341,0.1271
30.46,3.3386,0.1284
30.51,3.3362,0.1299
30.56,3.3338,0.1313
30.62,3.3314,0.1329
30.67,3.3291,0.1345
30.72,3.3267,0.1362
30.77,3.3242,0.1379
30.82,3.3214,0.1402
30.88,3.3181,0.1427
30.93,3.3139,0.1461
30.98,3.3132,0.1542
31.03,3.3207,0.1738
31.08,3.3284,0.1934
31.14,3.3361,0.213
31.19,3.343,0.2325
31.24,3.3487,0.252
31.29,3.3534,0.2714
31.34,3.3569,0.2905
31.4,3.3596,0.3095
31.45,3.3613,0.3281
31.5,3.3627,0.3466
31.55,3.3637,0.365
31.6,3.3648,0.3834
31.66,3.3658,0.4017
31.71,3.3669,0.4201
31.76,3.3681,0.4385
31.81,3.3698,0.457
31.86,3.372,0.4755
31.91,3.3749,0.4942
31.96,3.3781,0.5128
32.02,3.3831,0.5312
32.07,3.3888,0.5494
32.12,3.395,0.5674
32.17,3.4013,0.5854
32.22,3.4081,0.6031
32.28,3.4152,0.6208
32.33,3.423,0.638
32.38,3.431,0.6552
32.43,3.4398,0.672
32.48,3.4488,0.6885
32.54,3.4586,0.7046
32.59,3.4685,0.7205
32.64,3.4788,0.7362
32.69,3.4893,0.7519
32.74,3.5004,0.767
32.79,3.5117,0.782
32.84,3.5232,0.7969
