t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.003,-0.0003
0.17,0.0156,-0.0015
0.22,0.0282,-0.0027
0.27,0.0409,-0.0039
0.32,0.0535,-0.0043
0.37,0.0661,-0.0029
0.42,0.0787,-0.0016
0.47,0.0913,-0.0002
0.52,0.1039,0.0013
0.58,0.1164,0.0029
0.63,0.129,0.0046
0.68,0.1415,0.0063
0.73,0.1535,0.009
0.78,0.1647,0.0133
0.84,0.1759,0.0176
0.89,0.1872,0.022
0.94,0.1971,0.0274
0.99,0.206,0.0336
1.04,0.2131,0.0402
1.09,0.2192,0.0472
1.14,0.2254,0.0542
1.19,0.2318,0.0615
1.25,0.2384,0.0688
1.3,0.245,0.0763
1.35,0.2519,0.0839
1.4,0.2589,0.0916
1.45,0.2661,0.0994
1.5,0.2733,0.1074
1.55,0.2808,0.1153
1.61,0.2883,0.1234
1.66,0.2961,0.1315
1.71,0.3039,0.1396
1.76,0.3124,0.1482
1.81,0.321,0.157
1.86,0.3304,0.1661
1.91,0.3399,0.1754
1.96,0.3505,0.1852
2.02,0.361,0.195
2.07,0.3721,0.2052
2.12,0.3831,0.2154
2.17,0.3955,0.2261
2.22,0.408,0.2369
2.27,0.4219,0.248
2.33,0.436,0.2593
2.38,0.4518,0.2709
2.43,0.4678,0.2826
2.48,0.4851,0.2944
2.53,0.5025,0.3061
2.58,0.5202,0.3175
2.63,0.5381,0.3289
2.69,0.5562,0.3399
2.74,0.5745,0.3509
2.79,0.5933,0.3613
2.84,0.6122,0.3717
2.89,0.631,0.3822
2.94,0.6498,0.3926
2.99,0.6686,0.4031
3.05,0.6874,0.4136
3.1,0.7062,0.4242
3.15,0.725,0.4347
3.2,0.7438,0.4452
3.25,0.7625,0.4558
3.31,0.7813,0.4664
3.36,0.8,0.477
3.41,0.8188,0.4876
3.46,0.8375,0.4982
3.51,0.8562,0.5088
3.56,0.8749,0.5195
3.62,0.8937,0.5301
3.67,0.9124,0.5408
3.72,0.9311,0.5515
3.77,0.9498,0.5621
3.82,0.9684,0.5728
3.87,0.9871,0.5835
3.93,1.0058,0.5943
3.98,1.0245,0.605
4.03,1.0432,0.6157
4.08,1.0619,0.6264
4.13,1.0806,0.6371
4.18,1.099,0.6482
4.24,1.1174,0.6594
4.29,1.1357,0.6706
4.34,1.1541,0.6818
4.39,1.1725,0.693
4.45,1.1908,0.7042
4.5,1.2092,0.7154
4.56,1.2276,0.7266
4.6,1.246,0.7378
4.65,1.2644,0.749
4.71,1.2827,0.7602
4.76,1.3011,0.7715
4.81,1.3195,0.7827
4.86,1.3378,0.7939
4.91,1.3562,0.8051
4.96,1.3746,0.8164
5.01,1.393,0.8276
5.07,1.4113,0.8388
5.12,1.4295,0.8498
5.17,1.4474,0.8587
5.22,1.4643,0.8595
5.27,1.4801,0.8595
5.32,1.4924,0.8578
5.38,1.5038,0.8556
5.43,1.5129,0.8526
5.48,1.5216,0.8494
5.54,1.5295,0.846
5.59,1.5373,0.8424
5.64,1.5447,0.8385
5.69,1.5518,0.8344
5.74,1.5586,0.8301
5.79,1.5654,0.8257
5.85,1.5725,0.8211
5.9,1.5796,0.8164
5.95,1.5868,0.8115
6.0,1.594,0.8065
6.05,1.6013,0.8013
6.1,1.6088,0.796
6.16,1.6164,0.7906
6.21,1.6244,0.7851
6.26,1.6327,0.7795
6.31,1.6421,0.7754
6.36,1.6522,0.7721
6.41,1.6625,0.7678
6.47,1.6729,0.7631
6.52,1.6845,0.7582
6.57,1.6966,0.7532
6.62,1.7077,0.7472
6.68,1.7185,0.7408
6.73,1.732,0.7341
6.78,1.7462,0.7272
6.83,1.7577,0.7189
6.89,1.7686,0.7101
6.94,1.7773,0.7027
6.99,1.7856,0.6954
7.04,1.7938,0.6875
7.09,1.8019,0.6795
7.15,1.811,0.6709
7.2,1.82,0.6621
7.25,1.8296,0.6532
7.3,1.839,0.6443
7.35,1.8463,0.6374
7.41,1.8536,0.6303
7.46,1.8615,0.6227
7.51,1.8694,0.6149
7.56,1.8782,0.6068
7.61,1.8866,0.5989
7.66,1.8931,0.5929
7.72,1.8995,0.5868
7.77,1.9062,0.5802
7.82,1.913,0.5735
7.87,1.9203,0.5667
7.92,1.9278,0.5597
7.97,1.9361,0.5524
8.03,1.9447,0.5451
8.08,1.9542,0.5375
8.13,1.964,0.5299
8.18,1.9748,0.5221
8.23,1.986,0.5142
8.28,1.998,0.5062
8.34,2.0107,0.4983
8.39,2.0242,0.4903
8.44,2.0385,0.4824
8.49,2.0535,0.4747
8.55,2.0693,0.4671
8.6,2.086,0.4596
8.65,2.1003,0.4538
8.7,2.1124,0.4495
8.75,2.1246,0.444
8.8,2.1367,0.4377
8.85,2.1495,0.4311
8.9,2.1625,0.4242
8.95,2.1766,0.4176
9.01,2.1912,0.4111
9.06,2.2069,0.405
9.11,2.2231,0.3991
9.16,2.2402,0.3937
9.21,2.2576,0.3886
9.26,2.2751,0.3843
9.31,2.2926,0.3803
9.37,2.3102,0.3771
9.42,2.3279,0.3742
9.47,2.3455,0.3721
9.52,2.3631,0.3703
9.57,2.3807,0.3693
9.63,2.3983,0.3685
9.68,2.4157,0.3685
9.73,2.4332,0.3688
9.78,2.4507,0.369
9.83,2.4682,0.3695
9.88,2.4857,0.3701
9.93,2.5032,0.3708
9.98,2.5211,0.3704
10.04,2.5386,0.3699
10.09,2.5508,0.3652
10.14,2.5616,0.3606
10.19,2.5622,0.3571
10.24,2.5634,0.3526
10.29,2.5681,0.3428
10.34,2.5733,0.3333
10.39,2.5816,0.3253
10.45,2.5901,0.3182
10.5,2.5994,0.3143
10.55,2.6076,0.3102
10.6,2.613,0.3055
10.65,2.6174,0.3009
10.7,2.6196,0.2964
10.75,2.6221,0.2922
10.81,2.6253,0.2883
10.86,2.6287,0.285
10.91,2.6328,0.2823
10.96,2.6366,0.2796
11.01,2.6398,0.277
11.07,2.6427,0.2743
11.12,2.645,0.2717
11.17,2.6474,0.2693
11.22,2.6498,0.267
11.27,2.6522,0.2649
11.32,2.6546,0.263
11.37,2.6568,0.2612
11.43,2.6589,0.2594
11.48,2.6609,0.2576
11.53,2.6628,0.256
11.58,2.6646,0.2544
11.63,2.6664,0.2529
11.68,2.6682,0.2514
11.74,2.6698,0.2501
11.79,2.6714,0.2487
11.84,2.673,0.2474
11.89,2.6745,0.2462
11.94,2.6759,0.245
12.0,2.6773,0.2439
12.05,2.6787,0.2427
12.1,2.68,0.2417
12.15,2.6813,0.2406
12.2,2.6825,0.2397
12.25,2.6838,0.2387
12.31,2.6849,0.2377
12.36,2.6861,0.2368
12.41,2.6872,0.2359
12.46,2.6883,0.235
12.51,2.6894,0.2342
12.57,2.6904,0.2334
12.62,2.6903,0.2342
12.67,2.6906,0.2349
12.72,2.6943,0.2356
12.77,2.6973,0.2362
12.82,2.6971,0.2356
12.87,2.6968,0.2351
12.93,2.6963,0.2353
12.98,2.6957,0.2355
13.03,2.6952,0.2357
13.08,2.6948,0.2357
13.13,2.6946,0.2354
13.19,2.6944,0.235
13.24,2.6942,0.2346
13.29,2.694,0.2345
13.34,2.6936,0.2349
13.39,2.6933,0.2353
13.44,2.6929,0.2357
13.5,2.6927,0.2357
13.55,2.6925,0.2352
13.6,2.6924,0.2346
13.65,2.6922,0.234
13.7,2.6921,0.2339
13.76,2.6919,0.2345
13.81,2.6916,0.235
13.86,2.6914,0.2356
13.91,2.6913,0.2354
13.97,2.6912,0.2347
14.02,2.6913,0.234
14.07,2.6914,0.2331
14.12,2.6914,0.2333
14.17,2.6913,0.234
14.23,2.6911,0.2346
14.28,2.691,0.2352
14.33,2.691,0.2348
14.38,2.691,0.234
14.43,2.691,0.2343
14.48,2.6908,0.235
14.53,2.6909,0.2345
14.59,2.6911,0.2337
14.64,2.691,0.2341
14.69,2.6909,0.2347
14.74,2.6911,0.2341
14.79,2.6913,0.2333
14.84,2.6912,0.2338
14.89,2.6911,0.2345
14.94,2.6909,0.2351
15.0,2.6907,0.2357
15.05,2.6907,0.2351
15.1,2.6907,0.2345
15.15,2.6908,0.2337
15.2,2.6909,0.233
15.25,2.6908,0.2337
15.3,2.6915,0.2343
15.35,2.6978,0.2339
15.41,2.7038,0.2331
15.46,2.7084,0.2298
15.51,2.7124,0.2262
15.56,2.7146,0.2218
15.61,2.7171,0.2174
15.66,2.7211,0.2134
15.72,2.7255,0.2097
15.77,2.7311,0.2073
15.82,2.7367,0.2046
15.87,2.742,0.2014
15.92,2.7471,0.1978
15.97,2.7517,0.1937
