t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.14,0.0164,-0.0015
0.19,0.0416,-0.0038
0.24,0.067,-0.0058
0.29,0.0924,-0.0076
0.35,0.1176,-0.0062
0.4,0.1429,-0.0037
0.45,0.1681,-0.001
0.5,0.1933,0.0019
0.56,0.2168,0.0086
0.61,0.24,0.0161
0.66,0.2601,0.0266
0.71,0.2797,0.0378
0.76,0.2957,0.0507
0.82,0.3111,0.064
0.87,0.3273,0.0774
0.92,0.3432,0.0911
0.97,0.3594,0.1049
1.02,0.3752,0.119
1.08,0.3889,0.1337
1.13,0.4024,0.1487
1.18,0.417,0.1638
1.23,0.4315,0.1792
1.28,0.4471,0.1945
1.34,0.4626,0.21
1.39,0.4792,0.2254
1.44,0.4958,0.241
1.49,0.5134,0.2563
1.55,0.531,0.2717
1.6,0.5495,0.2869
1.65,0.568,0.302
1.7,0.5872,0.3169
1.75,0.6066,0.3317
1.81,0.6264,0.3463
1.86,0.6464,0.3607
1.91,0.6668,0.3749
1.97,0.6874,0.3891
2.02,0.7082,0.403
2.07,0.7291,0.4168
2.12,0.7502,0.4305
2.18,0.7714,0.4441
2.23,0.7928,0.4575
2.28,0.8142,0.4709
2.33,0.8358,0.4842
2.39,0.8574,0.4974
2.44,0.879,0.5105
2.49,0.9008,0.5236
2.55,0.9225,0.5367
2.6,0.9443,0.5497
2.65,0.9662,0.5627
2.71,0.9881,0.5755
2.76,1.0101,0.5883
2.81,1.0321,0.601
2.86,1.0542,0.6136
2.92,1.0761,0.6265
2.97,1.098,0.6395
3.02,1.1052,0.6437
3.07,1.1078,0.6453
3.13,1.1104,0.6468
3.18,1.1131,0.6484
3.23,1.1157,0.65
3.28,1.1183,0.6515
3.34,1.1209,0.6531
3.39,1.1235,0.6547
3.44,1.1262,0.6562
3.49,1.1288,0.6578
3.55,1.1314,0.6594
3.6,1.134,0.6609
3.65,1.1367,0.6625
3.71,1.1393,0.6641
3.76,1.1419,0.6656
3.81,1.1445,0.6672
3.86,1.1472,0.6688
3.92,1.1498,0.6703
3.97,1.1524,0.6719
4.02,1.1551,0.6734
4.07,1.1577,0.675
4.12,1.1603,0.6766
4.18,1.1629,0.6781
4.23,1.1656,0.6797
4.28,1.1682,0.6812
4.33,1.1708,0.6828
4.38,1.1735,0.6843
4.44,1.1761,0.6859
