t,name,x,y
0.01,obstacle_cat,3.035,0.771
0.07,obstacle_cat,3.035,0.771
0.13,obstacle_cat,3.035,0.771
0.18,obstacle_cat,3.035,0.771
0.24,obstacle_cat,3.035,0.771
0.3,obstacle_cat,3.035,0.771
0.36,obstacle_cat,3.035,0.771
0.41,obstacle_cat,3.035,0.771
0.47,obstacle_cat,3.035,0.771
0.53,obstacle_cat,3.035,0.771
0.58,obstacle_cat,3.035,0.771
0.64,obstacle_cat,3.035,0.771
0.7,obstacle_cat,3.035,0.771
0.76,obstacle_cat,3.035,0.771
0.81,obstacle_cat,3.035,0.771
0.87,obstacle_cat,3.035,0.771
0.92,obstacle_cat,3.035,0.771
0.98,obstacle_cat,3.035,0.771
1.04,obstacle_cat,3.035,0.771
1.1,obstacle_cat,3.035,0.771
1.15,obstacle_cat,3.035,0.771
1.21,obstacle_cat,3.035,0.771
1.26,obstacle_cat,3.035,0.771
1.32,obstacle_cat,3.035,0.771
1.38,obstacle_cat,3.035,0.771
1.44,obstacle_cat,3.035,0.771
1.49,obstacle_cat,3.035,0.771
1.55,obstacle_cat,3.035,0.771
1.61,obstacle_cat,3.035,0.771
1.66,obstacle_cat,3.035,0.771
1.72,obstacle_cat,3.035,0.771
1.78,obstacle_cat,3.035,0.771
1.83,obstacle_cat,3.035,0.771
1.89,obstacle_cat,3.035,0.771
1.95,obstacle_cat,3.035,0.771
2.01,obstacle_cat,3.035,0.771
2.07,obstacle_cat,3.035,0.771
2.12,obstacle_cat,3.035,0.771
2.18,obstacle_cat,3.035,0.771
2.24,obstacle_cat,3.035,0.771
2.29,obstacle_cat,3.035,0.771
2.35,obstacle_cat,3.035,0.771
2.41,obstacle_cat,3.035,0.771
2.46,obstacle_cat,3.035,0.771
2.52,obstacle_cat,3.035,0.771
2.58,obstacle_cat,3.035,0.771
2.64,obstacle_cat,3.035,0.771
2.7,obstacle_cat,3.035,0.771
2.76,obstacle_cat,3.035,0.771
2.82,obstacle_cat,3.035,0.771
2.87,obstacle_cat,3.035,0.771
