t,x,y
0.05,0.0,0.0
0.1,0.0,0.0
0.15,0.0253,-0.0023
0.2,0.0506,-0.0046
0.26,0.0759,-0.0067
0.31,0.1012,-0.0084
0.36,0.1265,-0.0059
0.42,0.1517,-0.0034
0.47,0.1769,-0.0008
0.52,0.2018,0.0027
0.57,0.225,0.0102
0.63,0.2474,0.0185
0.68,0.2669,0.0296
0.73,0.2852,0.0414
0.78,0.3003,0.0546
0.83,0.3156,0.068
0.89,0.3313,0.0816
0.94,0.3472,0.0954
0.99,0.3634,0.1093
1.04,0.3788,0.1236
1.1,0.3925,0.1384
1.15,0.4067,0.1534
1.2,0.4215,0.1685
1.25,0.4366,0.1838
1.31,0.4524,0.1992
1.36,0.4686,0.2146
1.41,0.4853,0.23
1.46,0.5026,0.2453
1.51,0.5203,0.2606
1.57,0.5385,0.2757
1.62,0.5571,0.2908
1.67,0.5761,0.3057
1.72,0.5954,0.3205
1.78,0.6151,0.3351
1.83,0.635,0.3496
1.88,0.6553,0.3638
1.94,0.6757,0.378
1.99,0.6965,0.3919
2.04,0.7173,0.4058
2.1,0.7384,0.4195
2.15,0.7595,0.4331
2.2,0.7808,0.4466
2.25,0.8021,0.4601
2.31,0.8236,0.4734
2.36,0.8451,0.4867
2.41,0.8667,0.4999
2.46,0.8884,0.5131
2.51,0.9101,0.5261
2.57,0.9318,0.5392
2.62,0.9536,0.5522
2.67,0.9754,0.5653
2.72,0.9973,0.5782
2.77,1.0192,0.5912
2.83,1.0411,0.604
2.88,1.0631,0.6168
2.93,1.0849,0.6298
2.98,1.1048,0.6418
3.04,1.1075,0.6434
3.09,1.1101,0.645
3.14,1.1127,0.6465
3.19,1.1153,0.6481
3.24,1.1179,0.6497
3.3,1.1205,0.6513
3.35,1.1231,0.6528
3.4,1.1258,0.6544
3.45,1.1284,0.656
3.51,1.131,0.6575
3.56,1.1336,0.6591
3.61,1.1363,0.6607
3.66,1.1389,0.6622
3.71,1.1415,0.6638
3.77,1.1441,0.6654
3.82,1.1468,0.6669
3.87,1.1494,0.6685
3.92,1.152,0.6701
3.97,1.1546,0.6716
4.02,1.1573,0.6732
4.08,1.1599,0.6748
4.13,1.1625,0.6763
4.18,1.1652,0.6779
4.24,1.1678,0.6794
4.29,1.1704,0.681
4.34,1.1731,0.6825
