t,name,x,y
0.01,obstacle_cat,2.895,0.928
0.06,obstacle_cat,2.895,0.928
0.12,obstacle_cat,2.895,0.928
0.18,obstacle_cat,2.895,0.928
0.23,obstacle_cat,2.895,0.928
0.29,obstacle_cat,2.895,0.928
0.34,obstacle_cat,2.895,0.928
0.41,obstacle_cat,2.895,0.928
0.46,obstacle_cat,2.895,0.928
0.52,obstacle_cat,2.895,0.928
0.58,obstacle_cat,2.895,0.928
0.63,obstacle_cat,2.895,0.928
0.69,obstacle_cat,2.895,0.928
0.74,obstacle_cat,2.895,0.928
0.8,obstacle_cat,2.895,0.928
0.86,obstacle_cat,2.895,0.928
0.92,obstacle_cat,2.895,0.928
0.97,obstacle_cat,2.895,0.928
1.03,obstacle_cat,2.895,0.928
1.09,obstacle_cat,2.895,0.928
1.14,obstacle_cat,2.895,0.928
1.2,obstacle_cat,2.895,0.928
1.26,obstacle_cat,2.895,0.928
1.31,obstacle_cat,2.895,0.928
1.37,obstacle_cat,2.895,0.928
1.42,obstacle_cat,2.895,0.928
1.48,obstacle_cat,2.895,0.928
1.54,obstacle_cat,2.895,0.928
1.6,obstacle_cat,2.895,0.928
1.65,obstacle_cat,2.895,0.928
1.71,obstacle_cat,2.895,0.928
1.77,obstacle_cat,2.895,0.928
1.82,obstacle_cat,2.895,0.928
1.88,obstacle_cat,2.895,0.928
1.94,obstacle_cat,2.895,0.928
1.99,obstacle_cat,2.895,0.928
2.05,obstacle_cat,2.895,0.928
2.1,obstacle_cat,2.895,0.928
2.16,obstacle_cat,2.895,0.928
2.22,obstacle_cat,2.895,0.928
2.27,obstacle_cat,2.895,0.928
2.33,obstacle_cat,2.895,0.928
2.39,obstacle_cat,2.895,0.928
2.45,obstacle_cat,2.895,0.928
2.5,obstacle_cat,2.895,0.928
2.56,obstacle_cat,2.895,0.928
2.62,obstacle_cat,2.895,0.928
2.67,obstacle_cat,2.895,0.928
2.73,obstacle_cat,2.895,0.928
2.79,obstacle_cat,2.895,0.928
2.85,obstacle_cat,2.895,0.928
2.9,obstacle_cat,2.895,0.928
2.96,obstacle_cat,2.895,0.928
3.01,obstacle_cat,2.895,0.928
3.07,obstacle_cat,2.895,0.928
3.13,obstacle_cat,2.895,0.928
3.19,obstacle_cat,2.895,0.928
3.24,obstacle_cat,2.895,0.928
3.31,obstacle_cat,2.895,0.928
3.36,obstacle_cat,2.895,0.928
3.42,obstacle_cat,2.895,0.928
3.47,obstacle_cat,2.895,0.928
3.53,obstacle_cat,2.895,0.928
3.59,obstacle_cat,2.895,0.928
3.64,obstacle_cat,2.895,0.928
3.7,obstacle_cat,2.895,0.928
3.76,obstacle_cat,2.895,0.928
3.81,obstacle_cat,2.895,0.928
3.87,obstacle_cat,2.895,0.928
3.93,obstacle_cat,2.895,0.928
3.98,obstacle_cat,2.895,0.928
4.04,obstacle_cat,2.895,0.928
4.09,obstacle_cat,2.895,0.928
4.15,obstacle_cat,2.895,0.928
4.21,obstacle_cat,2.895,0.928
4.27,obstacle_cat,2.895,0.928
4.32,obstacle_cat,2.895,0.928
4.38,obstacle_cat,2.895,0.928
4.44,obstacle_cat,2.895,0.928
4.49,obstacle_cat,2.895,0.928
4.55,obstacle_cat,2.895,0.928
4.61,obstacle_cat,2.895,0.928
4.66,obstacle_cat,2.895,0.928
4.72,obstacle_cat,2.895,0.928
4.78,obstacle_cat,2.895,0.928
4.83,obstacle_cat,2.895,0.928
4.89,obstacle_cat,2.895,0.928
4.95,obstacle_cat,2.895,0.928
5.01,obstacle_cat,2.895,0.928
5.06,obstacle_cat,2.895,0.928
5.12,obstacle_cat,2.895,0.928
5.18,obstacle_cat,2.895,0.928
5.23,obstacle_cat,2.895,0.928
5.29,obstacle_cat,2.895,0.928
5.35,obstacle_cat,2.895,0.928
5.4,obstacle_cat,2.895,0.928
5.46,obstacle_cat,2.895,0.928
5.52,obstacle_cat,2.895,0.928
5.57,obstacle_cat,2.895,0.928
5.63,obstacle_cat,2.895,0.928
5.69,obstacle_cat,2.895,0.928
5.75,obstacle_cat,2.895,0.928
5.8,obstacle_cat,2.895,0.928
5.86,obstacle_cat,2.895,0.928
5.92,obstacle_cat,2.895,0.928
5.97,obstacle_cat,2.895,0.928
6.03,obstacle_cat,2.895,0.928
6.08,obstacle_cat,2.895,0.928
6.14,obstacle_cat,2.895,0.928
6.2,obstacle_cat,2.895,0.928
6.26,obstacle_cat,2.895,0.928
6.31,obstacle_cat,2.895,0.928
6.37,obstacle_cat,2.895,0.928
6.43,obstacle_cat,2.895,0.928
6.49,obstacle_cat,2.895,0.928
6.54,obstacle_cat,2.895,0.928
6.6,obstacle_cat,2.895,0.928
6.66,obstacle_cat,2.895,0.928
6.71,obstacle_cat,2.895,0.928
6.77,obstacle_cat,2.895,0.928
6.83,obstacle_cat,2.895,0.928
6.88,obstacle_cat,2.895,0.928
6.94,obstacle_cat,2.895,0.928
7.0,obstacle_cat,2.895,0.928
7.05,obstacle_cat,2.895,0.928
7.11,obstacle_cat,2.895,0.928
7.17,obstacle_cat,2.895,0.928
7.23,obstacle_cat,2.895,0.928
7.28,obstacle_cat,2.895,0.928
7.34,obstacle_cat,2.895,0.928
7.39,obstacle_cat,2.895,0.928
7.45,obstacle_cat,2.895,0.928
7.51,obstacle_cat,2.895,0.928
7.56,obstacle_cat,2.895,0.928
7.62,obstacle_cat,2.895,0.928
7.67,obstacle_cat,2.895,0.928
7.73,obstacle_cat,2.895,0.928
7.79,obstacle_cat,2.895,0.928
7.85,obstacle_cat,2.895,0.928
7.9,obstacle_cat,2.895,0.928
7.96,obstacle_cat,2.895,0.928
8.02,obstacle_cat,2.895,0.928
8.07,obstacle_cat,2.895,0.928
8.13,obstacle_cat,2.895,0.928
8.19,obstacle_cat,2.895,0.928
8.25,obstacle_cat,2.895,0.928
8.3,obstacle_cat,2.895,0.928
8.36,obstacle_cat,2.895,0.928
8.41,obstacle_cat,2.895,0.928
8.47,obstacle_cat,2.895,0.928
8.53,obstacle_cat,2.895,0.928
8.58,obstacle_cat,2.895,0.928
8.64,obstacle_cat,2.895,0.928
8.7,obstacle_cat,2.895,0.928
8.76,obstacle_cat,2.895,0.928
8.81,obstacle_cat,2.895,0.928
8.87,obstacle_cat,2.895,0.928
8.93,obstacle_cat,2.895,0.928
8.98,obstacle_cat,2.895,0.928
9.04,obstacle_cat,2.895,0.928
9.1,obstacle_cat,2.895,0.928
9.15,obstacle_cat,2.895,0.928
9.21,obstacle_cat,2.895,0.928
9.26,obstacle_cat,2.895,0.928
9.32,obstacle_cat,2.895,0.928
9.38,obstacle_cat,2.895,0.928
9.43,obstacle_cat,2.895,0.928
9.5,obstacle_cat,2.895,0.928
9.55,obstacle_cat,2.895,0.928
9.61,obstacle_cat,2.895,0.928
9.67,obstacle_cat,2.895,0.928
9.72,obstacle_cat,2.895,0.928
9.78,obstacle_cat,2.895,0.928
9.84,obstacle_cat,2.895,0.928
9.9,obstacle_cat,2.895,0.928
9.95,obstacle_cat,2.895,0.928
10.01,obstacle_cat,2.895,0.928
10.07,obstacle_cat,2.895,0.928
10.13,obstacle_cat,2.895,0.928
10.19,obstacle_cat,2.895,0.928
10.24,obstacle_cat,2.895,0.928
10.3,obstacle_cat,2.895,0.928
10.36,obstacle_cat,2.895,0.928
10.42,obstacle_cat,2.895,0.928
10.47,obstacle_cat,2.895,0.928
10.53,obstacle_cat,2.895,0.928
10.59,obstacle_cat,2.895,0.928
10.65,obstacle_cat,2.895,0.928
10.7,obstacle_cat,2.895,0.928
10.76,obstacle_cat,2.895,0.928
10.82,obstacle_cat,2.895,0.928
10.87,obstacle_cat,2.895,0.928
10.93,obstacle_cat,2.895,0.928
10.99,obstacle_cat,2.895,0.928
11.04,obstacle_cat,2.895,0.928
11.1,obstacle_cat,2.895,0.928
11.16,obstacle_cat,2.895,0.928
11.21,obstacle_cat,2.895,0.928
11.27,obstacle_cat,2.895,0.928
11.33,obstacle_cat,2.895,0.928
11.39,obstacle_cat,2.895,0.928
11.44,obstacle_cat,2.895,0.928
11.5,obstacle_cat,2.895,0.928
11.56,obstacle_cat,2.895,0.928
11.61,obstacle_cat,2.895,0.928
11.67,obstacle_cat,2.895,0.928
11.73,obstacle_cat,2.895,0.928
11.79,obstacle_cat,2.895,0.928
11.85,obstacle_cat,2.895,0.928
11.9,obstacle_cat,2.895,0.928
11.96,obstacle_cat,2.895,0.928
12.01,obstacle_cat,2.895,0.928
12.07,obstacle_cat,2.895,0.928
12.13,obstacle_cat,2.895,0.928
12.19,obstacle_cat,2.895,0.928
12.24,obstacle_cat,2.895,0.928
12.3,obstacle_cat,2.895,0.928
12.36,obstacle_cat,2.895,0.928
12.42,obstacle_cat,2.895,0.928
12.47,obstacle_cat,2.895,0.928
12.53,obstacle_cat,2.895,0.928
12.59,obstacle_cat,2.895,0.928
12.64,obstacle_cat,2.895,0.928
12.7,obstacle_cat,2.895,0.928
12.76,obstacle_cat,2.895,0.928
12.82,obstacle_cat,2.895,0.928
12.87,obstacle_cat,2.895,0.928
12.93,obstacle_cat,2.895,0.928
12.99,obstacle_cat,2.895,0.928
13.04,obstacle_cat,2.895,0.928
13.1,obstacle_cat,2.895,0.928
13.16,obstacle_cat,2.895,0.928
13.21,obstacle_cat,2.895,0.928
13.27,obstacle_cat,2.895,0.928
13.33,obstacle_cat,2.895,0.928
13.38,obstacle_cat,2.895,0.928
13.44,obstacle_cat,2.895,0.928
13.5,obstacle_cat,2.895,0.928
13.56,obstacle_cat,2.895,0.928
13.61,obstacle_cat,2.895,0.928
13.67,obstacle_cat,2.895,0.928
13.73,obstacle_cat,2.895,0.928
13.79,obstacle_cat,2.895,0.928
13.84,obstacle_cat,2.895,0.928
13.9,obstacle_cat,2.895,0.928
13.95,obstacle_cat,2.895,0.928
14.01,obstacle_cat,2.895,0.928
14.07,obstacle_cat,2.895,0.928
14.12,obstacle_cat,2.895,0.928
14.18,obstacle_cat,2.895,0.928
14.24,obstacle_cat,2.895,0.928
14.3,obstacle_cat,2.895,0.928
14.35,obstacle_cat,2.895,0.928
14.41,obstacle_cat,2.895,0.928
14.46,obstacle_cat,2.895,0.928
14.52,obstacle_cat,2.895,0.928
14.57,obstacle_cat,2.895,0.928
14.63,obstacle_cat,2.895,0.928
14.69,obstacle_cat,2.895,0.928
14.74,obstacle_cat,2.895,0.928
14.8,obstacle_cat,2.895,0.928
14.86,obstacle_cat,2.895,0.928
14.91,obstacle_cat,2.895,0.928
14.97,obstacle_cat,2.895,0.928
15.02,obstacle_cat,2.895,0.928
15.08,obstacle_cat,2.895,0.928
15.13,obstacle_cat,2.895,0.928
15.2,obstacle_cat,2.895,0.928
15.25,obstacle_cat,2.895,0.928
15.31,obstacle_cat,2.895,0.928
15.36,obstacle_cat,2.895,0.928
15.42,obstacle_cat,2.895,0.928
15.48,obstacle_cat,2.895,0.928
15.53,obstacle_cat,2.895,0.928
15.59,obstacle_cat,2.895,0.928
15.65,obstacle_cat,2.895,0.928
15.71,obstacle_cat,2.895,0.928
15.76,obstacle_cat,2.895,0.928
15.82,obstacle_cat,2.895,0.928
15.88,obstacle_cat,2.895,0.928
15.94,obstacle_cat,2.895,0.928
15.99,obstacle_cat,2.895,0.928
16.05,obstacle_cat,2.895,0.928
16.11,obstacle_cat,2.895,0.928
16.17,obstacle_cat,2.895,0.928
16.22,obstacle_cat,2.895,0.928
16.28,obstacle_cat,2.895,0.928
16.34,obstacle_cat,2.895,0.928
16.39,obstacle_cat,2.895,0.928
16.45,obstacle_cat,2.895,0.928
16.51,obstacle_cat,2.895,0.928
16.57,obstacle_cat,2.895,0.928
16.62,obstacle_cat,2.895,0.928
16.68,obstacle_cat,2.895,0.928
16.74,obstacle_cat,2.895,0.928
16.79,obstacle_cat,2.895,0.928
16.85,obstacle_cat,2.895,0.928
16.91,obstacle_cat,2.895,0.928
16.96,obstacle_cat,2.895,0.928
17.02,obstacle_cat,2.895,0.928
17.08,obstacle_cat,2.895,0.928
