t,x,y
0.04,0.0,0.0
0.09,0.0,0.0
0.15,0.0111,-0.0011
0.2,0.0238,-0.0023
0.25,0.0364,-0.0034
0.3,0.0491,-0.0045
0.35,0.0498,-0.0029
0.4,0.0504,-0.0013
0.45,0.0629,0.0004
0.5,0.0755,0.0021
0.56,0.0881,0.0011
0.61,0.1007,0.0003
0.66,0.1133,0.0019
0.71,0.1259,0.0035
0.76,0.1385,0.0052
0.81,0.1509,0.0072
0.87,0.1622,0.0116
0.92,0.1735,0.016
0.97,0.1849,0.0204
1.02,0.1957,0.0253
1.07,0.2047,0.0316
1.12,0.2137,0.038
1.17,0.2229,0.0444
1.22,0.2312,0.0511
1.28,0.2378,0.0584
1.33,0.2445,0.0658
1.38,0.2514,0.0732
1.43,0.2584,0.0808
1.48,0.2655,0.0886
1.53,0.2728,0.0964
1.58,0.2802,0.1042
1.63,0.2878,0.1122
1.69,0.2955,0.1202
1.74,0.3033,0.1283
1.79,0.3113,0.1364
1.84,0.3197,0.1449
1.89,0.3285,0.1536
1.94,0.3378,0.1626
1.99,0.3475,0.1719
2.05,0.3579,0.1816
2.1,0.3686,0.1914
2.15,0.3801,0.2016
2.2,0.392,0.2119
2.25,0.4049,0.2227
2.31,0.4183,0.2335
2.36,0.433,0.2448
2.41,0.448,0.2562
2.46,0.4646,0.268
2.51,0.4817,0.28
2.57,0.4991,0.2916
2.62,0.5166,0.3032
2.67,0.5345,0.3145
2.72,0.5524,0.3258
2.77,0.5711,0.3366
2.82,0.5897,0.3473
2.87,0.6084,0.358
2.93,0.6271,0.3687
2.98,0.6457,0.3795
3.03,0.6644,0.3902
3.08,0.683,0.401
3.13,0.7017,0.4117
3.18,0.7203,0.4225
3.24,0.7389,0.4333
3.29,0.7576,0.4441
3.34,0.7762,0.4549
3.39,0.7948,0.4657
3.44,0.8134,0.4765
3.5,0.832,0.4873
3.55,0.8507,0.4981
3.6,0.8693,0.5089
3.65,0.8879,0.5198
3.7,0.9065,0.5306
3.75,0.9251,0.5414
3.8,0.9437,0.5523
3.85,0.9623,0.5631
3.91,0.9809,0.574
3.96,0.9995,0.5848
4.01,1.0181,0.5957
4.06,1.0367,0.6065
4.11,1.0553,0.6174
4.16,1.0737,0.6284
