t,x,y
0.02,0.0,0.0
0.07,0.0,0.0
0.12,0.0042,-0.0004
0.17,0.0168,-0.0016
0.22,0.0295,-0.0028
0.28,0.0421,-0.004
0.33,0.0547,-0.0053
0.38,0.0673,-0.0068
0.43,0.0799,-0.0071
0.49,0.0925,-0.006
0.53,0.1051,-0.0048
0.58,0.1178,-0.0036
0.64,0.1304,-0.0023
0.7,0.143,-0.0009
0.75,0.1556,0.0005
0.8,0.1682,0.002
0.85,0.1801,0.005
0.91,0.1916,0.0088
0.96,0.2017,0.014
1.01,0.2109,0.0198
1.06,0.2203,0.0257
1.11,0.2298,0.0317
1.16,0.2373,0.0384
1.21,0.2441,0.0453
1.27,0.2513,0.0523
1.32,0.2584,0.0595
1.37,0.2658,0.0667
1.42,0.2732,0.0741
1.47,0.281,0.0815
1.52,0.2886,0.0891
1.57,0.2966,0.0967
1.63,0.3045,0.1044
1.68,0.3127,0.1121
1.73,0.3208,0.1199
1.78,0.3292,0.1279
1.83,0.3376,0.136
1.88,0.3468,0.1446
1.93,0.356,0.1533
1.99,0.366,0.1625
2.04,0.3761,0.1718
2.09,0.3872,0.1815
2.14,0.3983,0.1914
2.19,0.4105,0.2017
2.25,0.4229,0.2122
2.3,0.4365,0.223
2.35,0.4504,0.2341
2.4,0.4656,0.2456
2.45,0.4812,0.2574
2.5,0.4981,0.2694
2.56,0.5151,0.2814
2.61,0.5324,0.2932
2.66,0.5498,0.3049
2.71,0.5675,0.3165
2.76,0.5854,0.3279
2.81,0.6038,0.339
2.86,0.6222,0.3501
2.91,0.6406,0.3612
2.96,0.659,0.3723
3.02,0.6774,0.3834
3.07,0.6958,0.3945
3.12,0.7142,0.4056
3.17,0.7326,0.4167
3.23,0.7511,0.4278
3.28,0.7695,0.4389
3.33,0.7879,0.45
3.38,0.8064,0.461
3.43,0.8248,0.4721
3.48,0.8433,0.4832
3.54,0.8617,0.4942
3.59,0.8802,0.5053
3.64,0.8987,0.5163
3.69,0.9171,0.5274
3.74,0.9356,0.5385
3.8,0.9541,0.5495
3.85,0.9725,0.5605
3.9,0.991,0.5716
3.95,1.0095,0.5826
4.0,1.028,0.5937
4.05,1.0464,0.6047
4.1,1.0649,0.6157
4.16,1.0834,0.6268
4.21,1.1019,0.6378
4.26,1.1204,0.6489
4.31,1.1387,0.6602
4.36,1.1569,0.6715
4.41,1.1752,0.6829
4.47,1.1935,0.6943
4.52,1.2118,0.7056
4.57,1.2301,0.717
4.62,1.2484,0.7283
4.67,1.2666,0.7397
4.73,1.2849,0.751
4.78,1.3032,0.7624
4.83,1.3215,0.7737
4.88,1.3399,0.785
4.93,1.3582,0.7963
4.98,1.3765,0.8076
5.04,1.3948,0.8189
5.09,1.413,0.8302
5.14,1.4312,0.8414
5.19,1.449,0.8493
5.24,1.466,0.8507
5.29,1.4822,0.8511
5.35,1.4968,0.8501
5.4,1.5093,0.8483
5.45,1.5188,0.8454
5.5,1.5276,0.8424
5.55,1.5356,0.839
5.61,1.5435,0.8355
5.66,1.5514,0.8319
5.71,1.559,0.828
5.76,1.5665,0.8239
5.81,1.574,0.8196
5.86,1.5813,0.8151
5.91,1.5886,0.8105
5.96,1.5959,0.8057
6.02,1.6035,0.8008
6.07,1.6111,0.7958
6.12,1.6188,0.7906
6.17,1.6265,0.7853
6.22,1.6375,0.7799
6.27,1.6498,0.7744
6.33,1.6639,0.7708
6.38,1.6785,0.7678
6.43,1.6933,0.7636
6.48,1.7081,0.759
6.53,1.7198,0.7529
6.59,1.7309,0.7464
6.64,1.7396,0.7391
6.69,1.7478,0.7315
6.74,1.7565,0.7233
6.79,1.7651,0.7149
6.85,1.7728,0.7087
6.9,1.7804,0.7024
6.95,1.7876,0.6958
7.0,1.7946,0.689
7.05,1.8018,0.6816
7.1,1.8088,0.6741
7.15,1.817,0.6657
7.21,1.8249,0.6575
7.26,1.8318,0.6518
7.31,1.8388,0.6458
7.36,1.8458,0.6394
7.41,1.8528,0.6327
7.46,1.86,0.6255
7.52,1.8673,0.6182
7.57,1.8754,0.6105
7.62,1.8828,0.6035
7.67,1.8885,0.5985
7.73,1.8943,0.5931
7.78,1.9002,0.5872
7.83,1.9063,0.581
7.88,1.9127,0.5745
7.93,1.9195,0.5679
7.98,1.9269,0.5611
8.03,1.9347,0.5542
8.09,1.9431,0.5473
8.14,1.952,0.5402
8.19,1.9614,0.5329
8.24,1.9714,0.5256
8.29,1.982,0.518
8.35,1.9932,0.5104
8.4,2.0051,0.5027
8.45,2.0179,0.4951
8.5,2.0312,0.4874
8.56,2.0455,0.4798
8.61,2.0603,0.4723
8.66,2.0763,0.465
8.71,2.0928,0.4579
8.76,2.1057,0.4526
8.81,2.1171,0.448
8.86,2.1288,0.4422
8.92,2.1405,0.436
8.97,2.153,0.4296
9.02,2.1658,0.4232
9.07,2.1795,0.4167
9.12,2.1933,0.4103
9.18,2.2071,0.4034
9.23,2.221,0.3964
9.28,2.2344,0.3892
9.33,2.2479,0.3819
9.38,2.2608,0.3748
9.43,2.2736,0.3677
9.48,2.2862,0.3608
9.53,2.2987,0.3539
9.59,2.3104,0.3474
9.64,2.3222,0.3409
9.69,2.3333,0.3348
9.74,2.3443,0.3288
9.79,2.3548,0.3233
9.84,2.3652,0.3177
9.9,2.3755,0.3122
9.95,2.3857,0.3066
10.0,2.3955,0.3007
10.05,2.4051,0.2951
10.1,2.4144,0.2901
10.16,2.4235,0.2853
10.21,2.4319,0.2808
10.26,2.4426,0.2745
10.31,2.4591,0.2639
10.36,2.4757,0.2544
10.42,2.4929,0.2471
10.47,2.5105,0.2408
10.52,2.5287,0.236
10.57,2.5469,0.2309
10.62,2.565,0.2254
10.67,2.5833,0.2199
10.73,2.6017,0.2146
10.78,2.6192,0.2131
10.83,2.6357,0.2156
10.88,2.6535,0.2155
10.93,2.6725,0.2132
10.98,2.6922,0.2097
11.04,2.7125,0.2053
11.09,2.7326,0.2035
11.14,2.7526,0.2035
11.19,2.7723,0.2043
11.24,2.7919,0.2057
11.3,2.8115,0.2073
11.35,2.831,0.2091
11.4,2.8502,0.2117
11.45,2.8693,0.2147
11.5,2.8879,0.2185
11.56,2.9063,0.2227
11.61,2.9243,0.2275
11.66,2.9421,0.2328
11.72,2.9595,0.2386
11.77,2.9768,0.2447
11.82,2.9936,0.2514
11.87,3.0102,0.2584
11.92,3.0263,0.266
11.97,3.0423,0.2738
12.02,3.0577,0.2821
12.07,3.073,0.2907
12.12,3.088,0.2997
12.18,3.1028,0.3089
12.23,3.1169,0.3186
12.28,3.1309,0.3286
12.33,3.1447,0.3388
12.38,3.1583,0.3493
12.43,3.1717,0.3601
12.49,3.1848,0.3711
12.54,3.1975,0.3824
12.59,3.2101,0.394
12.64,3.2226,0.4058
12.69,3.2347,0.4178
12.74,3.2464,0.4301
12.8,3.2577,0.4427
12.85,3.2685,0.4555
12.9,3.2791,0.4685
12.95,3.2897,0.4817
13.01,3.2999,0.4951
13.06,3.3097,0.5087
13.11,3.3194,0.5226
13.16,3.3289,0.5366
13.22,3.338,0.5508
13.27,3.3467,0.5652
13.32,3.3553,0.5798
13.37,3.3637,0.5946
13.42,3.3719,0.6096
13.47,3.38,0.6247
13.53,3.3876,0.64
13.58,3.3949,0.6554
13.63,3.4021,0.671
13.68,3.4091,0.6868
13.74,3.4159,0.7028
13.79,3.4223,0.7188
13.84,3.4289,0.7351
13.89,3.4352,0.7516
13.94,3.4418,0.7682
14.0,3.4482,0.7851
14.05,3.4547,0.8021
14.1,3.4611,0.8193
14.15,3.468,0.8367
14.2,3.475,0.8543
14.26,3.4828,0.8721
14.31,3.4906,0.89
14.36,3.4989,0.908
14.41,3.5072,0.9261
14.46,3.5162,0.9443
14.51,3.5251,0.9625
14.56,3.5348,0.9807
14.62,3.5443,0.999
14.67,3.5542,1.0172
14.72,3.5639,1.0356
14.77,3.574,1.0538
14.82,3.5841,1.0722
14.87,3.5948,1.0903
14.93,3.6055,1.1086
14.98,3.6167,1.1266
15.03,3.6278,1.1447
15.08,3.6395,1.1626
15.13,3.6511,1.1805
15.19,3.6629,1.1983
15.24,3.6748,1.2161
15.29,3.687,1.2337
15.34,3.7,1.2507
15.39,3.7154,1.2656
15.44,3.7308,1.2804
15.5,3.7463,1.2951
15.55,3.7618,1.3099
15.6,3.7774,1.3246
15.65,3.7929,1.3393
15.7,3.8084,1.3541
15.75,3.824,1.3688
15.81,3.8395,1.3836
15.86,3.8551,1.3983
15.91,3.8706,1.4131
15.96,3.8862,1.4279
16.02,3.9017,1.4427
16.07,3.9173,1.4574
16.12,3.9328,1.4722
16.17,3.9484,1.487
16.22,3.964,1.5018
16.27,3.9796,1.5165
16.32,3.9951,1.5313
16.38,4.0107,1.5461
16.43,4.0263,1.5609
16.48,4.0419,1.5757
16.53,4.0575,1.5905
16.58,4.0731,1.6053
16.64,4.0887,1.62
16.69,4.1043,1.6348
16.74,4.1199,1.6496
16.8,4.1355,1.6644
16.85,4.1511,1.6792
16.91,4.1667,1.694
16.96,4.1823,1.7087
17.01,4.198,1.7235
17.06,4.2136,1.7383
17.11,4.2292,1.7531
17.16,4.2449,1.7678
17.21,4.2605,1.7826
17.27,4.2761,1.7974
17.32,4.2918,1.8121
17.37,4.3074,1.8269
17.42,4.3231,1.8416
17.47,4.3388,1.8564
17.53,4.3544,1.8711
17.58,4.3701,1.8858
17.63,4.3858,1.9006
17.68,4.4015,1.9153
17.73,4.4171,1.9301
17.79,4.4328,1.9448
17.84,4.4485,1.9595
17.89,4.4642,1.9743
17.94,4.4799,1.989
17.99,4.4956,2.0037
18.05,4.5113,2.0185
18.1,4.527,2.0332
18.15,4.5427,2.0479
18.2,4.5584,2.0626
18.25,4.5741,2.0773
18.3,4.5898,2.0921
18.35,4.6055,2.1068
18.41,4.6212,2.1215
18.46,4.6369,2.1362
18.51,4.6526,2.1509
18.56,4.6684,2.1656
18.61,4.6841,2.1803
18.67,4.6998,2.195
18.72,4.7155,2.2097
18.77,4.7313,2.2244
18.82,4.747,2.2391
18.87,4.7627,2.2538
18.92,4.7785,2.2685
18.97,4.7942,2.2832
19.03,4.81,2.2978
19.08,4.8257,2.3125
19.13,4.8415,2.3272
19.18,4.8572,2.3419
19.23,4.873,2.3565
19.28,4.8887,2.3712
19.34,4.9045,2.3859
19.39,4.9203,2.4005
19.44,4.936,2.4152
19.49,4.9518,2.4299
19.54,4.9676,2.4445
19.59,4.9833,2.4592
19.65,4.9991,2.4738
19.7,5.0149,2.4885
19.75,5.0307,2.5031
19.8,5.0465,2.5178
19.86,5.0622,2.5324
19.91,5.078,2.547
19.96,5.0938,2.5617
20.01,5.1096,2.5763
20.06,5.1254,2.5909
20.11,5.1412,2.6055
20.17,5.157,2.6202
20.22,5.1728,2.6348
20.27,5.1886,2.6494
20.32,5.2045,2.664
20.38,5.2203,2.6786
20.43,5.2361,2.6932
20.48,5.2519,2.7078
20.53,5.2678,2.7224
20.58,5.2836,2.737
20.63,5.2994,2.7516
20.68,5.3152,2.7662
20.74,5.3311,2.7808
20.79,5.3469,2.7954
20.84,5.3627,2.81
20.89,5.3786,2.8246
20.94,5.3944,2.8392
20.99,5.4102,2.8538
21.04,5.426,2.8684
21.1,5.4419,2.883
21.15,5.4577,2.8976
21.2,5.4735,2.9122
21.25,5.4894,2.9268
21.3,5.5052,2.9413
21.35,5.521,2.9559
21.41,5.5369,2.9705
21.46,5.5527,2.9851
21.51,5.5685,2.9997
21.56,5.5844,3.0143
21.61,5.6002,3.0289
21.67,5.6161,3.0435
21.72,5.6319,3.0581
21.77,5.6477,3.0726
21.82,5.6636,3.0872
21.87,5.6794,3.1018
21.92,5.6953,3.1164
21.97,5.7111,3.131
22.03,5.727,3.1455
22.08,5.7428,3.1601
22.13,5.7587,3.1747
22.18,5.7745,3.1892
22.23,5.7904,3.2038
22.29,5.8062,3.2184
22.34,5.8221,3.2329
22.39,5.838,3.2475
22.44,5.8538,3.262
22.49,5.8697,3.2766
22.55,5.8856,3.2912
22.6,5.9014,3.3057
22.65,5.9173,3.3203
22.7,5.9332,3.3348
22.76,5.9491,3.3494
22.81,5.965,3.3639
22.86,5.9808,3.3784
22.91,5.9967,3.393
22.97,6.0126,3.4075
23.02,6.0285,3.422
23.07,6.0444,3.4366
23.12,6.0603,3.4511
23.17,6.0762,3.4656
23.23,6.0921,3.4802
23.28,6.108,3.4947
23.33,6.1239,3.5092
23.38,6.1398,3.5237
23.43,6.1557,3.5382
23.48,6.1716,3.5527
23.54,6.1875,3.5673
23.59,6.2034,3.5818
23.64,6.2193,3.5963
23.69,6.2352,3.6108
23.74,6.2511,3.6253
23.8,6.2671,3.6398
23.85,6.283,3.6543
23.9,6.2989,3.6688
23.95,6.3148,3.6832
24.0,6.3308,3.6977
24.06,6.3467,3.7122
24.11,6.3626,3.7267
24.16,6.3786,3.7412
24.21,6.3945,3.7557
24.26,6.4105,3.7701
24.31,6.4264,3.7846
24.37,6.4423,3.7991
24.42,6.4583,3.8136
24.47,6.4742,3.828
24.53,6.4902,3.8425
24.58,6.5061,3.8569
24.63,6.5221,3.8714
24.68,6.5381,3.8858
24.73,6.554,3.9003
24.78,6.57,3.9148
24.84,6.5859,3.9292
24.89,6.6019,3.9436
24.94,6.6179,3.9581
24.99,6.6339,3.9725
25.05,6.6498,3.987
25.1,6.6658,4.0014
25.15,6.6818,4.0158
25.2,6.6978,4.0303
25.25,6.7138,4.0447
25.3,6.7297,4.0591
25.35,6.7457,4.0735
25.41,6.7617,4.088
25.46,6.7777,4.1024
25.51,6.7937,4.1168
25.56,6.8099,4.131
25.61,6.8261,4.1452
25.67,6.8422,4.1594
25.72,6.8584,4.1737
25.77,6.8745,4.1879
25.82,6.8907,4.2022
25.87,6.9068,4.2164
25.93,6.9229,4.2307
25.98,6.939,4.245
26.03,6.9551,4.2593
26.08,6.9712,4.2736
26.13,6.9873,4.2879
26.18,7.0034,4.3022
26.24,7.0195,4.3165
26.29,7.0356,4.3308
26.34,7.0516,4.3452
26.39,7.0677,4.3595
26.44,7.0838,4.3738
26.49,7.0998,4.3882
26.55,7.1159,4.4025
26.6,7.1319,4.4169
26.65,7.148,4.4312
26.7,7.164,4.4456
26.75,7.1801,4.46
26.8,7.1961,4.4743
26.86,7.2121,4.4887
26.91,7.2282,4.5031
26.96,7.2442,4.5174
27.01,7.2602,4.5318
27.06,7.2763,4.5462
27.11,7.2923,4.5606
27.16,7.3083,4.575
27.21,7.3243,4.5894
27.27,7.3404,4.6037
27.32,7.3564,4.6181
27.37,7.3724,4.6325
27.42,7.3884,4.6469
27.47,7.4044,4.6613
27.53,7.4205,4.6757
27.58,7.4365,4.6901
27.63,7.4525,4.7045
27.68,7.4685,4.7189
27.73,7.4845,4.7333
27.79,7.5006,4.7476
27.84,7.5166,4.762
27.89,7.5326,4.7764
27.94,7.5486,4.7908
27.99,7.5646,4.8052
28.05,7.5806,4.8196
28.1,7.5967,4.834
28.15,7.6127,4.8484
28.2,7.6287,4.8628
28.26,7.6447,4.8772
28.31,7.6607,4.8916
28.36,7.6768,4.906
28.41,7.6928,4.9203
28.46,7.7088,4.9347
28.51,7.7248,4.9491
28.57,7.7408,4.9635
28.62,7.7569,4.9779
28.67,7.7729,4.9923
28.72,7.7889,5.0066
28.77,7.8049,5.021
28.82,7.821,5.0354
28.88,7.837,5.0498
28.93,7.853,5.0642
28.98,7.8691,5.0785
29.03,7.8851,5.0929
29.08,7.9011,5.1073
29.14,7.9172,5.1216
29.19,7.9332,5.136
29.24,7.9493,5.1504
29.29,7.9653,5.1647
29.35,7.9813,5.1791
29.4,7.9974,5.1935
29.45,8.0134,5.2078
29.5,8.0295,5.2222
29.55,8.0455,5.2365
29.6,8.0616,5.2509
29.65,8.0776,5.2652
29.7,8.0937,5.2796
29.76,8.1097,5.2939
29.81,8.1258,5.3083
29.86,8.1419,5.3226
29.91,8.1579,5.337
29.96,8.174,5.3513
30.02,8.1901,5.3657
30.07,8.2061,5.38
30.12,8.2222,5.3943
30.17,8.2383,5.4087
30.22,8.2543,5.423
30.27,8.2704,5.4373
30.33,8.2865,5.4516
30.38,8.3026,5.466
30.43,8.3186,5.4803
30.48,8.3347,5.4946
30.54,8.3508,5.5089
30.59,8.3669,5.5232
30.64,8.383,5.5375
30.69,8.3991,5.5518
30.74,8.4152,5.5661
30.79,8.4313,5.5804
30.84,8.4475,5.5947
30.89,8.4636,5.6089
30.95,8.4797,5.6232
31.0,8.4958,5.6375
31.05,8.5119,5.6518
31.1,8.528,5.6661
31.15,8.5443,5.6802
31.21,8.5606,5.6942
31.26,8.577,5.7082
31.31,8.5933,5.7222
31.36,8.6096,5.7363
31.41,8.6257,5.7506
31.47,8.6415,5.7652
31.52,8.6574,5.7797
31.57,8.6733,5.7943
31.62,8.6891,5.8089
31.67,8.705,5.8235
31.73,8.7208,5.838
31.78,8.7367,5.8526
31.83,8.7525,5.8672
31.88,8.7684,5.8817
31.93,8.7842,5.8963
31.98,8.8001,5.9109
32.03,8.816,5.9254
32.09,8.8318,5.94
32.14,8.8477,5.9546
32.19,8.8635,5.9691
32.24,8.8794,5.9837
32.29,8.8953,5.9983
32.34,8.9111,6.0128
32.4,8.927,6.0274
32.45,8.9421,6.0413
32.5,8.9571,6.055
32.55,8.9703,6.0672
32.6,8.9834,6.0791
32.65,8.9948,6.0897
32.71,9.0062,6.1001
32.76,9.0161,6.1092
