t,name,x,y
0.01,obstacle,2.466,1.273
0.07,obstacle,2.466,1.273
0.12,obstacle,2.466,1.273
0.18,obstacle,2.466,1.273
0.24,obstacle,2.466,1.273
0.29,obstacle,2.466,1.273
0.35,obstacle,2.466,1.273
0.41,obstacle,2.466,1.273
0.47,obstacle,2.466,1.273
0.52,obstacle,2.466,1.273
0.57,obstacle,2.466,1.273
0.62,obstacle,2.466,1.273
0.68,obstacle,2.466,1.273
0.73,obstacle,2.466,1.273
0.79,obstacle,2.466,1.273
0.84,obstacle,2.466,1.273
0.9,obstacle,2.466,1.273
0.96,obstacle,2.466,1.273
1.01,obstacle,2.466,1.273
1.07,obstacle,2.466,1.273
1.13,obstacle,2.466,1.273
1.19,obstacle,2.466,1.273
1.25,obstacle,2.466,1.273
1.3,obstacle,2.466,1.273
1.36,obstacle,2.466,1.273
1.42,obstacle,2.466,1.273
1.48,obstacle,2.466,1.273
1.54,obstacle,2.466,1.273
1.59,obstacle,2.466,1.273
1.65,obstacle,2.466,1.273
1.7,obstacle,2.466,1.273
1.76,obstacle,2.466,1.273
1.82,obstacle,2.466,1.273
1.87,obstacle,2.466,1.273
1.93,obstacle,2.466,1.273
1.99,obstacle,2.466,1.273
2.05,obstacle,2.466,1.273
2.1,obstacle,2.466,1.273
2.16,obstacle,2.466,1.273
2.22,obstacle,2.466,1.273
2.27,obstacle,2.466,1.273
2.33,obstacle,2.466,1.273
2.39,obstacle,2.466,1.273
2.45,obstacle,2.466,1.273
2.51,obstacle,2.466,1.273
2.56,obstacle,2.466,1.273
2.62,obstacle,2.466,1.273
2.68,obstacle,2.466,1.273
2.73,obstacle,2.466,1.273
2.79,obstacle,2.466,1.273
2.85,obstacle,2.466,1.273
2.9,obstacle,2.466,1.273
2.96,obstacle,2.466,1.273
3.02,obstacle,2.466,1.273
3.08,obstacle,2.466,1.273
3.14,obstacle,2.466,1.273
3.19,obstacle,2.466,1.273
3.25,obstacle,2.466,1.273
3.3,obstacle,2.466,1.273
3.36,obstacle,2.466,1.273
3.41,obstacle,2.466,1.273
3.47,obstacle,2.466,1.273
3.53,obstacle,2.466,1.273
3.59,obstacle,2.466,1.273
3.64,obstacle,2.466,1.273
3.7,obstacle,2.466,1.273
3.75,obstacle,2.466,1.273
3.81,obstacle,2.466,1.273
3.87,obstacle,2.466,1.273
3.92,obstacle,2.466,1.273
3.98,obstacle,2.466,1.273
4.03,obstacle,2.466,1.273
4.09,obstacle,2.466,1.273
4.15,obstacle,2.466,1.273
4.21,obstacle,2.466,1.273
4.26,obstacle,2.466,1.273
4.32,obstacle,2.466,1.273
4.38,obstacle,2.466,1.273
4.43,obstacle,2.466,1.273
4.49,obstacle,2.466,1.273
4.55,obstacle,2.466,1.273
4.61,obstacle,2.466,1.273
4.67,obstacle,2.466,1.273
4.72,obstacle,2.466,1.273
4.78,obstacle,2.466,1.273
4.84,obstacle,2.466,1.273
4.89,obstacle,2.466,1.273
4.95,obstacle,2.466,1.273
5.01,obstacle,2.466,1.273
5.06,obstacle,2.466,1.273
5.12,obstacle,2.466,1.273
5.18,obstacle,2.466,1.273
5.24,obstacle,2.466,1.273
5.3,obstacle,2.466,1.273
5.35,obstacle,2.466,1.273
5.41,obstacle,2.466,1.273
5.47,obstacle,2.466,1.273
5.53,obstacle,2.466,1.273
