t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0072,-0.0007
0.19,0.0198,-0.0019
0.24,0.0324,-0.0031
0.29,0.0451,-0.0042
0.34,0.0577,-0.0037
0.39,0.0703,-0.0023
0.44,0.0829,-0.001
0.49,0.0955,0.0004
0.54,0.1081,0.002
0.59,0.1206,0.0036
0.65,0.1332,0.0053
0.7,0.1457,0.007
0.75,0.1572,0.0108
0.8,0.1683,0.0152
0.85,0.1796,0.0195
0.9,0.1909,0.0239
0.96,0.2,0.0299
1.01,0.2089,0.0361
1.06,0.218,0.0424
1.11,0.2271,0.0488
1.16,0.2338,0.0558
1.21,0.2403,0.063
1.26,0.247,0.0703
1.31,0.2535,0.0777
1.37,0.2605,0.0853
1.42,0.2674,0.093
1.47,0.2746,0.1008
1.53,0.2818,0.1086
1.58,0.2893,0.1166
1.63,0.2967,0.1246
1.68,0.3045,0.1327
1.73,0.3124,0.1409
1.78,0.3208,0.1494
1.84,0.3294,0.1581
1.89,0.3387,0.1672
1.94,0.3482,0.1766
1.99,0.3585,0.1862
2.04,0.3691,0.1961
2.09,0.3805,0.2063
2.15,0.3923,0.2167
2.2,0.405,0.2274
2.25,0.4184,0.2383
2.3,0.4327,0.2496
2.35,0.4479,0.2611
2.41,0.4642,0.2728
2.46,0.481,0.2846
2.51,0.4983,0.2963
2.56,0.5159,0.3079
2.61,0.5337,0.3192
2.66,0.552,0.3302
2.71,0.5708,0.3408
2.77,0.5895,0.3514
2.82,0.6082,0.362
2.87,0.6269,0.3726
2.92,0.6457,0.3833
2.97,0.6644,0.3939
3.02,0.6831,0.4046
3.07,0.7018,0.4153
3.13,0.7204,0.426
3.18,0.7391,0.4366
3.23,0.7578,0.4474
3.28,0.7765,0.4581
3.33,0.7951,0.4688
3.38,0.8138,0.4795
3.44,0.8325,0.4903
3.49,0.8511,0.501
3.54,0.8698,0.5118
3.59,0.8884,0.5225
3.64,0.907,0.5333
3.69,0.9257,0.5441
3.75,0.9443,0.5549
3.8,0.9629,0.5657
3.85,0.9816,0.5765
3.9,1.0002,0.5873
3.95,1.0188,0.5981
4.0,1.0374,0.6089
4.06,1.056,0.6198
4.11,1.0744,0.631
4.16,1.0927,0.6422
4.21,1.1111,0.6534
4.26,1.1294,0.6647
4.31,1.1478,0.6759
4.37,1.1661,0.6872
