t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0082,-0.0008
0.19,0.0208,-0.002
0.24,0.0334,-0.0032
0.29,0.0461,-0.0044
0.34,0.0587,-0.0038
0.4,0.0713,-0.0025
0.45,0.0839,-0.0011
0.5,0.0965,0.0003
0.55,0.1091,0.0018
0.61,0.1216,0.0034
0.66,0.1342,0.005
0.72,0.1467,0.0067
0.77,0.1582,0.0106
0.82,0.1694,0.0149
0.88,0.1782,0.0208
0.94,0.1868,0.0271
0.98,0.1956,0.0334
1.03,0.2043,0.0398
1.09,0.2132,0.0463
1.14,0.2219,0.0529
1.19,0.228,0.0601
1.24,0.2341,0.0674
1.3,0.2405,0.0748
1.35,0.2469,0.0824
1.41,0.2536,0.09
1.46,0.2603,0.0979
1.52,0.2673,0.1058
1.57,0.2743,0.1138
1.62,0.2816,0.1219
1.68,0.2888,0.1301
1.73,0.2963,0.1383
1.78,0.3039,0.1467
1.83,0.3121,0.1554
1.88,0.3204,0.1643
1.93,0.3293,0.1736
1.99,0.3385,0.1832
2.05,0.3484,0.1931
2.1,0.3586,0.2032
2.15,0.3695,0.2137
2.2,0.3809,0.2245
2.26,0.3931,0.2356
2.31,0.406,0.2469
2.36,0.4198,0.2586
2.43,0.4344,0.2706
2.48,0.4501,0.2829
2.54,0.4665,0.2952
2.59,0.4834,0.3074
2.64,0.5006,0.3195
2.69,0.5181,0.3314
2.74,0.5358,0.343
2.79,0.5536,0.3546
2.84,0.5717,0.3659
2.9,0.5899,0.3771
2.95,0.6083,0.3882
3.0,0.6268,0.3992
3.06,0.6454,0.41
3.11,0.664,0.4207
3.16,0.6825,0.4313
3.22,0.7011,0.4418
3.27,0.7196,0.4523
3.32,0.7381,0.4628
3.38,0.7565,0.4731
3.43,0.775,0.4834
3.49,0.7934,0.4936
3.54,0.8118,0.5038
3.59,0.8301,0.5138
3.64,0.8484,0.5239
3.7,0.8667,0.5339
3.75,0.885,0.5439
3.8,0.9032,0.5538
3.86,0.9214,0.5637
3.91,0.9396,0.5737
3.96,0.9579,0.5836
4.02,0.9763,0.5935
4.07,0.9948,0.6032
4.12,1.0131,0.613
4.18,1.0315,0.6227
4.23,1.0499,0.6323
4.28,1.0683,0.6419
4.33,1.0867,0.6514
4.38,1.105,0.6612
4.44,1.1228,0.6718
4.49,1.1364,0.6799
