t,x,y
0.0,0.0,0.0
0.05,0.0,0.0
0.1,0.0012,-0.0001
0.16,0.0139,-0.0013
0.21,0.0265,-0.0026
0.27,0.0391,-0.0038
0.32,0.0517,-0.005
0.38,0.0644,-0.0061
0.43,0.077,-0.0068
0.48,0.0897,-0.0056
0.54,0.1023,-0.0044
0.59,0.1149,-0.0032
0.64,0.1276,-0.002
0.7,0.1402,-0.0006
0.75,0.1528,0.0008
0.8,0.1654,0.0023
0.86,0.1776,0.0046
0.91,0.1891,0.0085
0.96,0.2006,0.0124
1.02,0.2121,0.0163
1.07,0.2227,0.0211
1.13,0.2323,0.027
1.18,0.2419,0.0329
1.23,0.2515,0.0388
1.28,0.26,0.0453
1.33,0.2673,0.0522
1.39,0.2748,0.0593
1.44,0.2824,0.0664
1.49,0.2901,0.0736
1.55,0.298,0.081
1.6,0.306,0.0884
1.65,0.314,0.0958
1.7,0.3222,0.1034
1.75,0.3304,0.111
1.8,0.3392,0.1189
1.86,0.3481,0.127
1.91,0.3577,0.1355
1.96,0.3674,0.1442
2.02,0.3778,0.1534
2.07,0.3884,0.1627
2.12,0.3999,0.1724
2.17,0.4114,0.1824
2.22,0.4241,0.1929
2.27,0.4368,0.2035
2.32,0.4509,0.2147
2.37,0.4651,0.2261
2.42,0.4811,0.2383
2.48,0.4971,0.2506
2.53,0.5135,0.2629
2.59,0.5298,0.2754
2.64,0.546,0.2882
2.69,0.5622,0.301
2.74,0.579,0.3135
2.79,0.5957,0.3261
2.84,0.6129,0.3384
2.89,0.6301,0.3507
2.95,0.6476,0.3627
3.0,0.6652,0.3748
3.05,0.683,0.3866
3.11,0.7008,0.3984
3.16,0.7187,0.4099
3.22,0.7366,0.4215
3.28,0.7546,0.4328
3.35,0.7725,0.4441
3.4,0.7905,0.4552
3.45,0.8084,0.4663
3.5,0.8263,0.4773
3.55,0.8442,0.4882
3.6,0.8621,0.499
3.66,0.88,0.5098
3.71,0.8978,0.5205
3.76,0.9157,0.5312
3.81,0.9335,0.5418
3.86,0.9513,0.5524
3.92,0.9693,0.563
3.97,0.9873,0.5736
4.03,1.0054,0.5841
4.08,1.0234,0.5946
4.13,1.0414,0.605
4.19,1.0594,0.6155
4.24,1.0772,0.6262
4.3,1.095,0.6369
4.35,1.1127,0.6477
4.4,1.1194,0.6518
4.45,1.1215,0.653
4.51,1.1237,0.6543
4.56,1.1258,0.6556
4.62,1.128,0.6569
4.67,1.1301,0.6582
4.72,1.1323,0.6595
4.77,1.1344,0.6608
4.83,1.1366,0.6621
