t,x,y
0.0,0.0,0.0
0.06,0.0,0.0
0.11,0.0015,-0.0001
0.16,0.0141,-0.0014
0.22,0.0267,-0.0026
0.27,0.0394,-0.0038
0.32,0.052,-0.0045
0.38,0.0646,-0.0032
0.43,0.0772,-0.0018
0.48,0.0898,-0.0005
0.53,0.1024,0.0009
0.58,0.1149,0.0025
0.64,0.1275,0.0042
0.69,0.1401,0.0058
0.74,0.1522,0.0083
0.79,0.1633,0.0127
0.85,0.1745,0.017
0.9,0.1858,0.0214
0.95,0.196,0.0265
1.01,0.2049,0.0327
1.07,0.2124,0.0393
1.12,0.2184,0.0462
1.17,0.2245,0.0532
1.23,0.2308,0.0604
1.28,0.2373,0.0678
1.33,0.2439,0.0753
1.38,0.2506,0.0829
1.43,0.2575,0.0906
1.48,0.2646,0.0984
1.54,0.2717,0.1063
1.59,0.2791,0.1143
1.64,0.2865,0.1224
1.7,0.2941,0.1305
1.75,0.3017,0.1388
1.8,0.31,0.1473
1.86,0.3183,0.1561
1.91,0.3273,0.1652
1.96,0.3365,0.1746
2.01,0.3465,0.1844
2.07,0.3567,0.1944
2.12,0.3679,0.2048
2.17,0.3791,0.2153
2.22,0.3916,0.2263
2.27,0.4042,0.2375
2.32,0.4184,0.2492
2.37,0.4327,0.2609
2.43,0.4479,0.2731
2.48,0.463,0.2853
2.54,0.4798,0.2977
2.59,0.4965,0.3101
2.65,0.5138,0.3221
2.7,0.531,0.3342
2.75,0.5488,0.3458
2.81,0.5665,0.3575
2.86,0.5846,0.3689
2.91,0.6027,0.3802
2.97,0.6211,0.3913
3.02,0.6395,0.4024
3.07,0.658,0.4133
3.12,0.6765,0.4241
3.17,0.695,0.4348
3.23,0.7136,0.4454
3.28,0.732,0.456
3.33,0.7504,0.4665
3.38,0.7689,0.477
3.43,0.7873,0.4873
3.49,0.8056,0.4976
3.54,0.824,0.5078
3.59,0.8423,0.5179
3.65,0.8606,0.528
3.7,0.8788,0.538
3.75,0.897,0.5481
3.81,0.9151,0.558
3.86,0.9334,0.5681
3.91,0.9517,0.5781
3.96,0.97,0.588
4.02,0.9884,0.5979
4.07,1.0067,0.6077
4.12,1.0251,0.6174
4.18,1.0434,0.6271
4.23,1.0618,0.6368
4.28,1.0799,0.6469
4.33,1.0978,0.6572
4.39,1.1043,0.661
4.44,1.1065,0.6623
4.49,1.1087,0.6635
4.54,1.1108,0.6648
4.59,1.113,0.6661
4.65,1.1151,0.6674
4.7,1.1173,0.6686
4.75,1.1195,0.6699
4.81,1.1216,0.6712
4.86,1.1238,0.6724
4.91,1.126,0.6737
4.97,1.1281,0.675
5.02,1.1303,0.6763
5.07,1.1325,0.6775
5.13,1.1346,0.6788
5.18,1.1368,0.6801
5.24,1.139,0.6814
5.29,1.1411,0.6826
5.35,1.1435,0.6832
5.4,1.1458,0.6837
5.45,1.1481,0.6843
5.5,1.1512,0.686
5.56,1.1594,0.6948
5.61,1.1698,0.7029
5.66,1.1894,0.7074
5.71,1.209,0.7116
5.77,1.2288,0.7155
5.82,1.2486,0.7193
5.87,1.2685,0.723
5.93,1.2885,0.7265
5.98,1.3086,0.7299
6.03,1.3287,0.7333
6.08,1.3489,0.7365
6.14,1.3692,0.7396
6.19,1.3896,0.7424
6.24,1.4099,0.7448
6.29,1.4303,0.747
6.34,1.4507,0.7489
6.39,1.471,0.7506
6.45,1.4909,0.7515
6.5,1.5103,0.7518
6.56,1.5286,0.7508
6.61,1.5459,0.7487
6.67,1.5612,0.7454
6.72,1.5752,0.7411
6.77,1.5879,0.7362
6.83,1.5999,0.7309
6.88,1.6129,0.7269
6.93,1.6262,0.7235
6.98,1.6385,0.7191
7.03,1.6502,0.7141
7.09,1.6612,0.7087
7.14,1.6719,0.7031
7.19,1.686,0.6974
7.24,1.7009,0.6915
7.29,1.7175,0.6853
7.35,1.7343,0.6788
7.4,1.7463,0.6728
7.46,1.7575,0.6667
7.51,1.7659,0.6596
7.56,1.7738,0.6521
7.61,1.7824,0.644
7.67,1.7909,0.6357
7.73,1.7999,0.6274
7.78,1.8087,0.6188
7.83,1.8159,0.6122
7.88,1.8231,0.6054
7.94,1.8309,0.598
7.99,1.8386,0.5905
8.04,1.8472,0.5824
8.1,1.8554,0.5746
8.15,1.8619,0.5691
8.2,1.8684,0.5633
8.26,1.875,0.557
8.31,1.8816,0.5505
8.36,1.8886,0.5436
8.42,1.8958,0.5365
8.47,1.9038,0.5291
8.52,1.9123,0.5215
8.57,1.9217,0.5137
8.63,1.9315,0.5058
8.68,1.9422,0.4976
8.73,1.9535,0.4894
8.79,1.9657,0.4809
8.84,1.9784,0.4724
8.89,1.9922,0.4639
8.94,2.0067,0.4553
8.99,2.0223,0.4467
9.05,2.0387,0.4383
9.1,2.0561,0.43
9.15,2.0743,0.4221
9.2,2.0931,0.4145
9.26,2.1088,0.4076
9.31,2.1223,0.4012
9.36,2.1364,0.3942
9.42,2.1508,0.3869
9.49,2.1666,0.3794
9.54,2.1831,0.372
9.59,2.1873,0.3681
9.64,2.1853,0.3661
9.69,2.1832,0.3641
9.74,2.1812,0.3622
9.8,2.1792,0.3606
9.85,2.1773,0.359
9.9,2.1754,0.3576
9.95,2.1736,0.3563
10.0,2.1718,0.355
10.06,2.1701,0.3539
10.11,2.1684,0.3528
10.16,2.1667,0.3518
10.22,2.1802,0.3527
10.27,2.195,0.3542
10.32,2.1996,0.339
10.37,2.2035,0.323
10.42,2.2085,0.3063
10.47,2.2135,0.2898
10.52,2.2269,0.2917
10.58,2.2401,0.294
10.63,2.2523,0.297
10.68,2.2646,0.3003
10.73,2.2786,0.303
10.78,2.2929,0.3059
10.84,2.3086,0.308
10.89,2.3247,0.3101
10.94,2.3421,0.3112
10.99,2.3596,0.3123
11.05,2.3778,0.3128
11.1,2.3961,0.3133
11.15,2.4147,0.3137
11.2,2.4334,0.3141
11.26,2.4522,0.3146
11.31,2.4711,0.3152
11.36,2.4901,0.3159
11.41,2.5089,0.317
11.47,2.5275,0.3188
11.52,2.5461,0.3207
11.57,2.5649,0.3227
11.62,2.5838,0.3246
11.68,2.6028,0.3266
11.73,2.622,0.3284
11.78,2.6413,0.3302
11.84,2.6606,0.3321
11.89,2.6799,0.3342
11.94,2.6996,0.3356
11.99,2.7196,0.3367
12.04,2.7356,0.3337
12.1,2.7491,0.3283
12.15,2.7555,0.3227
12.21,2.7581,0.3169
12.26,2.761,0.3117
12.31,2.7638,0.3068
12.36,2.7679,0.3026
12.41,2.7724,0.2987
12.47,2.7763,0.2955
12.52,2.7801,0.2925
12.57,2.7831,0.2898
12.63,2.7859,0.2872
12.68,2.7884,0.285
12.74,2.7908,0.2829
12.79,2.7929,0.2811
12.85,2.795,0.2793
12.9,2.7968,0.2778
12.96,2.7985,0.2763
13.01,2.8002,0.2749
13.06,2.8018,0.2734
13.11,2.8032,0.2722
13.17,2.8046,0.2711
13.22,2.8058,0.2701
13.27,2.807,0.2691
13.32,2.8081,0.2683
13.37,2.8091,0.2674
13.42,2.81,0.2667
13.48,2.8108,0.266
13.53,2.8116,0.2653
13.59,2.8123,0.2647
13.64,2.813,0.2642
13.7,2.8137,0.2637
13.75,2.8142,0.2632
13.8,2.8148,0.2627
13.85,2.8153,0.2623
13.91,2.8158,0.2619
13.96,2.8162,0.2616
14.01,2.8167,0.2613
14.07,2.817,0.2609
14.12,2.8174,0.2607
14.17,2.8177,0.2604
14.23,2.8181,0.2601
14.28,2.8184,0.2599
14.33,2.8186,0.2597
14.39,2.8189,0.2595
14.45,2.8191,0.2593
14.5,2.8194,0.2591
14.55,2.8196,0.2589
14.61,2.8198,0.2588
14.67,2.82,0.2586
14.72,2.8201,0.2585
14.77,2.8203,0.2584
14.84,2.8204,0.2583
14.89,2.8206,0.2582
14.94,2.8207,0.2581
14.99,2.8208,0.2581
15.05,2.8209,0.258
15.1,2.821,0.258
15.15,2.8211,0.2581
15.2,2.8212,0.2581
15.25,2.8213,0.2581
15.3,2.8213,0.2581
15.35,2.8214,0.2581
15.41,2.8214,0.2581
15.46,2.8214,0.2581
15.51,2.8215,0.2581
15.56,2.8215,0.258
15.62,2.8216,0.258
15.67,2.8216,0.2579
15.72,2.8335,0.2489
15.77,2.8458,0.2399
15.83,2.8575,0.232
15.88,2.8691,0.2242
15.93,2.8796,0.2173
15.98,2.89,0.2105
16.03,2.8997,0.2044
16.09,2.9092,0.1985
16.14,2.9183,0.1934
16.2,2.9273,0.1885
16.25,2.9358,0.1841
16.3,2.9444,0.1798
16.35,2.9526,0.1757
16.4,2.9608,0.1718
16.45,2.9687,0.168
16.51,2.9766,0.1644
16.56,2.9843,0.1611
16.61,2.992,0.1579
16.66,2.9995,0.1549
16.72,3.007,0.1521
16.77,3.0144,0.1494
16.83,3.0219,0.1466
16.88,3.0296,0.1439
16.94,3.0372,0.1413
16.99,3.0448,0.1389
17.04,3.0524,0.1367
17.1,3.0599,0.1345
17.15,3.0674,0.1325
17.2,3.0749,0.1305
17.25,3.0823,0.1286
17.31,3.0898,0.1269
17.36,3.0972,0.1252
17.41,3.1046,0.1237
17.47,3.112,0.1222
17.52,3.1194,0.1208
17.57,3.1268,0.1195
17.62,3.1342,0.1183
17.67,3.1416,0.1172
17.73,3.149,0.1162
17.78,3.1564,0.1153
17.84,3.1637,0.1145
17.89,3.1711,0.1137
17.94,3.1785,0.1131
18.0,3.1866,0.1124
18.05,3.1948,0.1117
18.11,3.203,0.1113
18.16,3.2111,0.1111
18.21,3.2194,0.1109
18.26,3.2276,0.1108
18.31,3.2358,0.1108
18.36,3.244,0.1109
18.42,3.2523,0.1112
18.48,3.2606,0.1115
18.53,3.2689,0.112
18.58,3.2772,0.1126
18.63,3.2855,0.1133
18.68,3.294,0.1141
18.73,3.3033,0.1149
