t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.12,0.0035,-0.0003
0.17,0.0161,-0.0016
0.22,0.0287,-0.0028
0.28,0.0413,-0.004
0.33,0.0539,-0.0053
0.39,0.0665,-0.0068
0.44,0.0791,-0.0074
0.5,0.0917,-0.0063
0.55,0.1044,-0.0051
0.6,0.117,-0.0039
0.66,0.1296,-0.0027
0.71,0.1423,-0.0014
0.77,0.1549,-0.0
0.82,0.1675,0.0014
0.88,0.1795,0.0041
0.93,0.191,0.0079
0.98,0.2013,0.0128
1.03,0.2106,0.0187
1.08,0.22,0.0246
1.13,0.2295,0.0305
1.19,0.2372,0.0371
1.24,0.2441,0.044
1.29,0.2512,0.051
1.34,0.2583,0.0581
1.41,0.2656,0.0654
1.47,0.273,0.0728
1.52,0.2807,0.0802
1.57,0.2883,0.0877
1.62,0.2962,0.0953
1.67,0.304,0.103
1.73,0.3121,0.1107
1.78,0.3202,0.1185
1.83,0.3289,0.1267
1.88,0.3376,0.135
1.93,0.3471,0.1437
1.99,0.3566,0.1526
2.04,0.367,0.1619
2.09,0.3774,0.1714
2.14,0.3883,0.1812
2.19,0.3991,0.1912
2.25,0.4111,0.2016
2.3,0.4229,0.2122
2.35,0.4362,0.2233
2.4,0.4495,0.2345
2.45,0.4643,0.2464
2.51,0.4794,0.2584
2.56,0.4959,0.2708
2.61,0.5123,0.2833
2.66,0.5292,0.2955
2.71,0.5462,0.3078
2.77,0.5635,0.3198
2.82,0.5809,0.3317
2.88,0.5986,0.3435
2.93,0.6162,0.3554
2.98,0.634,0.3673
3.03,0.6518,0.3791
3.08,0.6697,0.3908
3.13,0.6877,0.4024
3.19,0.7058,0.4138
3.24,0.7239,0.4251
3.29,0.742,0.4362
3.35,0.7601,0.4473
3.4,0.7782,0.4583
3.45,0.7963,0.4691
3.51,0.8144,0.4799
3.57,0.8324,0.4906
3.62,0.8505,0.5013
3.67,0.8685,0.5118
3.73,0.8864,0.5223
3.78,0.9044,0.5328
3.84,0.9223,0.5432
3.89,0.9403,0.5537
3.94,0.9583,0.5641
3.99,0.9764,0.5745
4.05,0.9946,0.5848
4.1,1.0127,0.5951
4.15,1.0309,0.6053
4.2,1.049,0.6155
4.26,1.0671,0.6256
4.32,1.0851,0.636
4.37,1.1029,0.6465
4.42,1.1072,0.649
4.47,1.1094,0.6503
4.53,1.1115,0.6516
4.58,1.1137,0.6529
4.64,1.1158,0.6542
4.69,1.118,0.6555
4.74,1.1201,0.6568
4.8,1.1223,0.6581
4.85,1.1244,0.6593
4.9,1.1265,0.6606
4.96,1.1287,0.6619
5.02,1.1308,0.6632
5.07,1.133,0.6645
5.13,1.1352,0.6658
5.18,1.1373,0.6671
5.23,1.1395,0.6684
5.29,1.1416,0.6697
5.34,1.1438,0.6708
5.39,1.1461,0.6715
5.45,1.1485,0.6721
5.5,1.1508,0.6727
5.55,1.1531,0.6733
5.61,1.1555,0.674
5.66,1.1578,0.6746
5.71,1.1601,0.6753
5.77,1.1625,0.6759
5.82,1.1648,0.6766
5.87,1.1672,0.6772
5.93,1.1695,0.6778
5.99,1.1719,0.6784
6.04,1.1743,0.679
6.09,1.1766,0.6796
6.14,1.179,0.6803
6.19,1.1814,0.6809
6.25,1.1837,0.6815
6.3,1.1861,0.6821
6.35,1.1885,0.6827
6.4,1.1909,0.6833
6.46,1.1932,0.684
6.51,1.1956,0.6846
6.56,1.198,0.6852
6.61,1.2004,0.6858
6.67,1.2028,0.6864
6.72,1.2052,0.6871
6.77,1.2076,0.6877
6.82,1.21,0.6883
6.87,1.2124,0.6889
6.93,1.2148,0.6895
6.98,1.2172,0.6901
7.03,1.2196,0.6907
7.09,1.222,0.6913
7.14,1.2245,0.6919
7.19,1.2269,0.6925
7.25,1.2293,0.6931
7.3,1.2317,0.6937
7.35,1.2341,0.6943
7.4,1.2366,0.6949
7.46,1.239,0.6954
7.52,1.2414,0.696
7.57,1.2438,0.6966
7.62,1.2463,0.6972
7.67,1.2487,0.6978
7.73,1.2512,0.6984
7.78,1.2536,0.6989
7.83,1.256,0.6995
7.88,1.2585,0.7002
7.94,1.2609,0.7008
7.99,1.2634,0.7014
8.05,1.2658,0.7019
8.1,1.2682,0.7025
8.15,1.2707,0.7031
8.2,1.2731,0.7037
8.27,1.2756,0.7043
8.31,1.2781,0.7048
8.36,1.2805,0.7054
8.42,1.283,0.706
8.47,1.2854,0.7066
8.52,1.2879,0.7071
8.58,1.2904,0.7077
8.63,1.2928,0.7082
8.68,1.2953,0.7088
8.73,1.2978,0.7094
8.79,1.3002,0.7099
8.84,1.3027,0.7105
8.89,1.3052,0.711
8.94,1.3076,0.7116
9.0,1.3101,0.7121
9.06,1.3126,0.7127
9.11,1.3151,0.7132
9.15,1.3176,0.7137
9.21,1.32,0.7143
9.26,1.3225,0.7148
9.32,1.325,0.7153
9.37,1.3275,0.7159
9.43,1.33,0.7164
9.48,1.3325,0.717
9.54,1.335,0.7175
9.6,1.3375,0.718
9.65,1.34,0.7185
9.7,1.3424,0.719
9.75,1.3608,0.7226
9.81,1.3817,0.7267
9.86,1.4027,0.7306
9.91,1.4237,0.7344
9.97,1.4447,0.7376
10.02,1.4657,0.7406
10.07,1.4866,0.7431
10.13,1.5076,0.7455
10.18,1.5284,0.7467
10.23,1.5491,0.7477
10.29,1.5695,0.7472
10.33,1.5897,0.7463
10.39,1.6092,0.7438
10.44,1.6288,0.7414
10.49,1.6491,0.7402
10.54,1.6685,0.7384
10.59,1.6844,0.734
10.65,1.6985,0.7291
10.7,1.7069,0.7227
10.75,1.7145,0.7162
10.81,1.7197,0.7097
10.86,1.7252,0.7029
10.91,1.7315,0.6954
10.97,1.7383,0.6876
11.02,1.7466,0.6791
11.08,1.7545,0.6712
11.13,1.762,0.6645
11.18,1.7696,0.6574
11.23,1.7776,0.6497
11.28,1.7859,0.6418
11.34,1.7946,0.6338
11.39,1.8026,0.6264
11.44,1.8097,0.62
11.49,1.8168,0.6134
11.55,1.8238,0.6066
11.6,1.8312,0.5994
11.66,1.8389,0.592
11.71,1.8473,0.5842
11.76,1.8561,0.5762
11.82,1.863,0.5696
11.87,1.869,0.5637
11.92,1.8752,0.5575
11.98,1.8816,0.5511
12.03,1.8887,0.5443
12.09,1.896,0.5374
12.14,1.904,0.5304
12.19,1.9122,0.5232
12.25,1.9213,0.5158
12.3,1.9306,0.5083
12.35,1.941,0.5005
12.4,1.9515,0.4926
12.45,1.9632,0.4845
12.51,1.9751,0.4764
12.57,1.9885,0.4682
12.62,2.002,0.4599
12.67,2.0171,0.4517
12.72,2.0322,0.4435
12.77,2.0481,0.4353
12.83,2.0642,0.4271
12.88,2.0821,0.4194
12.94,2.0996,0.412
12.99,2.1123,0.4069
13.04,2.125,0.4017
13.1,2.1382,0.3949
13.15,2.1515,0.3881
13.21,2.1658,0.381
13.26,2.1769,0.3749
13.32,2.1747,0.3731
13.37,2.1725,0.3713
13.42,2.1702,0.3696
13.48,2.1734,0.3673
13.53,2.1912,0.3635
13.59,2.2031,0.3592
13.64,2.2018,0.353
13.69,2.2003,0.3465
13.74,2.1987,0.3394
13.8,2.1971,0.3318
13.86,2.1953,0.3234
13.91,2.1995,0.32
13.96,2.2117,0.3233
14.01,2.2243,0.3267
14.07,2.2374,0.3302
14.12,2.2518,0.3331
14.17,2.2676,0.3355
14.23,2.2844,0.3369
14.28,2.3023,0.3376
14.33,2.3207,0.3369
14.39,2.3395,0.3353
14.44,2.3585,0.3337
14.49,2.3774,0.3322
14.55,2.3964,0.3312
14.6,2.4153,0.3305
14.66,2.4342,0.3305
14.71,2.453,0.3308
14.76,2.4718,0.3314
14.82,2.4906,0.3322
14.87,2.5096,0.3328
14.92,2.5286,0.3336
14.98,2.5477,0.3341
15.03,2.5668,0.3348
15.08,2.586,0.3354
15.13,2.6052,0.3362
15.18,2.6246,0.3366
15.23,2.6439,0.3372
15.28,2.6606,0.335
15.34,2.6771,0.3326
15.39,2.6899,0.3292
15.44,2.7025,0.3259
15.49,2.7053,0.3211
15.54,2.7077,0.3164
15.6,2.7076,0.3142
15.66,2.7076,0.312
15.71,2.7081,0.3092
15.76,2.7106,0.305
15.82,2.7253,0.2922
15.87,2.7398,0.2797
15.92,2.7534,0.2694
15.97,2.7664,0.2595
16.03,2.7767,0.2511
16.08,2.7863,0.2431
16.13,2.7944,0.2361
16.19,2.8023,0.2294
16.24,2.8098,0.2238
16.29,2.8172,0.2185
16.35,2.8242,0.2141
16.4,2.831,0.2097
