t,x,y
0.04,0.0,0.0
0.09,0.0,0.0
0.15,0.0106,-0.001
0.2,0.0233,-0.0023
0.25,0.0359,-0.0034
0.31,0.0485,-0.0046
0.36,0.0612,-0.0035
0.41,0.0738,-0.0022
0.46,0.0864,-0.0008
0.51,0.099,0.0005
0.57,0.1115,0.0021
0.62,0.1241,0.0038
0.67,0.1367,0.0054
0.72,0.1491,0.0073
0.78,0.1602,0.0116
0.83,0.1714,0.016
0.89,0.1826,0.0204
0.94,0.1934,0.0251
0.99,0.2022,0.0313
1.05,0.211,0.0377
1.1,0.22,0.044
1.16,0.2283,0.0506
1.2,0.2347,0.0577
1.26,0.2411,0.0649
1.31,0.2477,0.0723
1.36,0.2544,0.0798
1.41,0.2613,0.0874
1.47,0.2683,0.0951
1.52,0.2755,0.1029
1.57,0.2828,0.1108
1.62,0.2902,0.1188
1.68,0.2978,0.1269
1.73,0.3055,0.135
1.78,0.3135,0.1433
1.83,0.3219,0.152
1.89,0.3306,0.1609
1.94,0.3398,0.1702
1.99,0.3496,0.1798
2.04,0.3597,0.1896
2.09,0.3705,0.1998
2.14,0.3817,0.2102
2.19,0.3937,0.221
2.25,0.4062,0.2321
2.3,0.4197,0.2435
2.35,0.4338,0.2552
2.4,0.4494,0.2674
2.45,0.4655,0.2797
2.5,0.4822,0.292
2.56,0.4992,0.3042
2.61,0.5165,0.3161
2.66,0.5339,0.328
2.71,0.5517,0.3396
2.77,0.5695,0.3512
2.82,0.5876,0.3626
2.88,0.6058,0.3739
2.93,0.6242,0.3851
2.98,0.6426,0.3962
3.03,0.661,0.4071
3.09,0.6795,0.4181
3.14,0.6978,0.429
3.19,0.7161,0.44
3.25,0.7345,0.4508
3.3,0.7528,0.4615
3.36,0.7712,0.4721
3.41,0.7895,0.4826
3.46,0.8078,0.493
3.51,0.8261,0.5034
3.57,0.8443,0.5137
3.62,0.8626,0.5239
3.67,0.8807,0.5341
3.73,0.8989,0.5443
3.78,0.917,0.5544
3.84,0.9351,0.5645
3.89,0.9533,0.5746
3.95,0.9716,0.5847
4.0,0.9899,0.5947
4.05,1.0082,0.6046
4.11,1.0265,0.6145
4.16,1.0448,0.6244
4.22,1.0631,0.6341
4.27,1.0813,0.6441
