t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.0064,-0.0006
0.16,0.0317,-0.0028
0.21,0.0571,-0.005
0.26,0.0824,-0.0068
0.31,0.1077,-0.0072
0.36,0.133,-0.0047
0.41,0.1582,-0.002
0.47,0.1834,0.0009
0.52,0.2076,0.0058
0.57,0.2307,0.0133
0.62,0.2522,0.0226
0.67,0.2717,0.0338
0.73,0.2891,0.046
0.78,0.3043,0.0593
0.83,0.3199,0.0727
0.88,0.3357,0.0863
0.93,0.3519,0.1001
0.99,0.3682,0.114
1.04,0.3833,0.1285
1.09,0.3976,0.1433
1.14,0.4127,0.1582
1.19,0.428,0.1733
1.24,0.4443,0.1883
1.29,0.4608,0.2034
1.35,0.4782,0.2184
1.4,0.4958,0.2334
1.45,0.5142,0.2481
1.5,0.5327,0.263
1.55,0.552,0.2774
1.6,0.5714,0.2919
1.66,0.592,0.3055
1.71,0.6127,0.3191
1.76,0.6335,0.3326
1.81,0.6543,0.3462
1.86,0.6753,0.3597
1.92,0.6963,0.3733
1.97,0.7174,0.3867
2.02,0.7384,0.4003
2.07,0.7595,0.4138
2.12,0.7805,0.4275
2.17,0.8017,0.441
2.22,0.8228,0.4546
2.28,0.8441,0.4681
2.33,0.8653,0.4817
2.38,0.8866,0.4952
2.43,0.908,0.5087
2.48,0.9294,0.5221
2.54,0.9508,0.5356
2.59,0.9722,0.549
2.64,0.9937,0.5624
2.69,1.0152,0.5758
2.74,1.0367,0.5892
2.79,1.0583,0.6026
2.84,1.0798,0.616
2.9,1.1013,0.6295
2.95,1.1228,0.6429
3.0,1.1443,0.6564
3.05,1.1658,0.6699
3.1,1.1873,0.6834
3.16,1.2089,0.6968
3.21,1.2304,0.7103
3.26,1.252,0.7238
3.31,1.2735,0.7372
3.36,1.2951,0.7507
3.42,1.3167,0.7642
3.47,1.3383,0.7777
3.52,1.3598,0.7911
3.57,1.3814,0.8046
3.62,1.403,0.818
3.67,1.4246,0.8315
3.73,1.4462,0.845
3.78,1.4688,0.8567
3.83,1.4918,0.8675
3.88,1.5155,0.8755
3.93,1.5394,0.8824
3.99,1.5506,0.8827
4.04,1.5574,0.8807
4.09,1.5601,0.8787
4.14,1.5617,0.8768
4.19,1.5634,0.8747
4.24,1.5652,0.8725
4.29,1.5666,0.8704
4.34,1.568,0.8683
4.4,1.57,0.8655
4.45,1.5721,0.8626
4.5,1.5752,0.8591
4.55,1.5782,0.8554
4.6,1.5885,0.8521
4.66,1.5987,0.8487
4.71,1.6078,0.8443
4.76,1.6171,0.8398
4.81,1.6281,0.8351
4.86,1.6389,0.8301
4.92,1.6485,0.8239
4.97,1.658,0.8173
5.02,1.6674,0.8098
5.07,1.6759,0.8043
5.12,1.6805,0.8093
5.17,1.6859,0.8116
5.22,1.6943,0.804
5.28,1.7017,0.7963
5.33,1.7066,0.789
5.38,1.7116,0.7813
5.43,1.7173,0.7725
5.48,1.7248,0.7633
5.53,1.7356,0.7534
5.58,1.7468,0.7429
5.64,1.7588,0.7318
5.69,1.7714,0.7201
5.74,1.7848,0.7077
5.79,1.7971,0.6963
5.84,1.8081,0.6863
5.89,1.8196,0.6758
5.95,1.8316,0.6649
6.0,1.8421,0.6555
6.05,1.8513,0.6473
6.1,1.8608,0.6384
6.15,1.8705,0.629
6.21,1.8812,0.6189
6.26,1.8924,0.6084
6.31,1.9013,0.5999
6.36,1.9091,0.5924
6.41,1.9176,0.5842
6.46,1.9263,0.5757
6.51,1.9361,0.5668
6.56,1.9464,0.5577
6.61,1.9581,0.5481
6.67,1.9703,0.5384
6.72,1.9843,0.5282
6.77,1.9987,0.518
6.82,2.0153,0.5075
6.87,2.0323,0.497
6.93,2.0518,0.4866
6.98,2.0717,0.4762
7.03,2.0943,0.4664
7.08,2.1172,0.4566
7.13,2.1333,0.449
7.18,2.1492,0.4414
7.23,2.1661,0.4332
7.28,2.183,0.425
7.33,2.2021,0.4164
7.38,2.2215,0.408
7.44,2.2433,0.4004
7.49,2.2654,0.3932
7.54,2.2897,0.3873
7.59,2.314,0.3818
7.64,2.3383,0.3782
7.69,2.3626,0.3752
7.74,2.3865,0.3736
7.8,2.4104,0.3726
7.85,2.434,0.3729
7.9,2.4574,0.3735
7.95,2.4808,0.3747
8.0,2.5041,0.3761
8.06,2.5276,0.3775
8.11,2.5513,0.3788
8.16,2.5752,0.3797
8.21,2.5992,0.3807
8.26,2.6234,0.3816
8.31,2.6474,0.3829
8.36,2.6713,0.3847
8.41,2.6949,0.3874
8.47,2.7181,0.3909
8.52,2.7408,0.3954
8.57,2.7631,0.4008
8.62,2.7847,0.4069
8.67,2.8059,0.4138
8.72,2.8265,0.4214
8.77,2.8466,0.4296
8.83,2.8662,0.4384
8.88,2.8852,0.4477
8.93,2.9037,0.4577
8.98,2.9218,0.468
9.03,2.9392,0.4789
9.08,2.9562,0.4902
9.13,2.9726,0.5019
9.19,2.9886,0.5141
9.24,3.0039,0.5266
9.29,3.0189,0.5394
9.34,3.0335,0.5526
9.39,3.0477,0.5661
9.44,3.0619,0.5799
9.49,3.0759,0.5939
9.55,3.0898,0.6082
9.6,3.1035,0.6228
9.65,3.1173,0.6377
9.7,3.1309,0.6528
9.75,3.1442,0.6681
9.8,3.1573,0.6837
9.86,3.1709,0.6996
9.91,3.1843,0.7156
9.96,3.1979,0.7319
10.01,3.2112,0.7484
10.06,3.2251,0.7651
10.11,3.2389,0.782
10.16,3.2543,0.7987
10.21,3.2711,0.8136
10.26,3.2956,0.819
10.32,3.3201,0.8249
10.37,3.3444,0.8326
10.42,3.3683,0.8411
10.47,3.3911,0.8523
10.52,3.4134,0.8642
10.57,3.4344,0.8777
10.62,3.455,0.8918
10.68,3.4745,0.9068
10.73,3.492,0.9228
10.78,3.5062,0.9404
10.83,3.5204,0.9581
10.88,3.5348,0.9759
10.93,3.5494,0.9938
10.98,3.5642,1.0118
11.03,3.5793,1.0299
11.09,3.5945,1.048
11.14,3.6099,1.0661
11.19,3.6255,1.0843
11.24,3.6413,1.1025
11.29,3.6572,1.1208
11.34,3.6733,1.139
11.4,3.6894,1.1573
11.45,3.7058,1.1756
11.5,3.7222,1.1939
11.55,3.7387,1.2122
11.6,3.7553,1.2305
11.65,3.7721,1.2488
11.71,3.7889,1.2671
11.76,3.8059,1.2854
11.81,3.8229,1.3036
11.86,3.8401,1.3219
11.92,3.8572,1.3401
11.97,3.8746,1.3583
12.02,3.8919,1.3765
12.07,3.9093,1.3947
12.12,3.9267,1.4129
12.18,3.9443,1.431
12.23,3.9618,1.4491
12.28,3.9795,1.4672
12.33,3.9971,1.4853
12.39,4.0148,1.5034
12.43,4.0324,1.5216
12.49,4.0502,1.5397
12.54,4.0679,1.5578
12.59,4.0857,1.5758
12.64,4.1036,1.5939
12.69,4.1215,1.6119
12.74,4.1394,1.6299
12.8,4.1574,1.6478
12.84,4.1754,1.6657
12.9,4.1935,1.6836
12.95,4.2115,1.7015
13.0,4.2296,1.7194
13.05,4.2477,1.7373
13.1,4.2659,1.7551
13.16,4.2841,1.7729
13.21,4.3023,1.7907
13.26,4.3205,1.8085
13.32,4.3387,1.8263
13.37,4.357,1.8441
13.42,4.3753,1.8618
13.47,4.3936,1.8795
13.52,4.4119,1.8972
13.57,4.4302,1.9149
13.62,4.4486,1.9326
13.67,4.4669,1.9503
13.73,4.4853,1.968
13.78,4.5037,1.9856
13.83,4.5221,2.0032
13.88,4.5405,2.0209
13.93,4.559,2.0385
13.99,4.5774,2.0561
14.04,4.5959,2.0737
14.09,4.6143,2.0912
14.14,4.6328,2.1088
14.19,4.6513,2.1264
14.25,4.6698,2.1439
14.3,4.6883,2.1615
14.35,4.7068,2.179
14.4,4.7253,2.1965
14.45,4.7438,2.214
14.51,4.7624,2.2315
14.56,4.7809,2.249
14.61,4.7995,2.2665
14.66,4.818,2.284
14.71,4.8366,2.3015
14.76,4.8552,2.319
14.82,4.8738,2.3364
14.87,4.8923,2.3539
14.92,4.9109,2.3713
14.97,4.9295,2.3888
15.02,4.9481,2.4062
15.07,4.9667,2.4237
15.12,4.9854,2.4411
15.17,5.004,2.4585
15.23,5.0226,2.476
15.28,5.0412,2.4934
15.33,5.0598,2.5108
15.38,5.0785,2.5282
15.43,5.0971,2.5456
15.48,5.1157,2.563
15.54,5.1343,2.5804
15.6,5.153,2.5979
15.65,5.1716,2.6153
15.7,5.1903,2.6327
15.75,5.2089,2.6501
15.8,5.2275,2.6675
15.85,5.2462,2.6849
15.9,5.2648,2.7023
