t,x,y
0.02,0.0,0.0
0.07,0.0,0.0
0.12,0.0089,-0.0008
0.17,0.0342,-0.003
0.22,0.0595,-0.0033
0.27,0.0846,-0.0003
0.32,0.1097,0.0029
0.37,0.1348,0.0063
0.42,0.1584,0.0123
0.48,0.1804,0.0213
0.53,0.1999,0.032
0.58,0.217,0.0445
0.63,0.2312,0.0577
0.68,0.2432,0.0714
0.73,0.2558,0.0854
0.78,0.2687,0.0997
0.83,0.2823,0.1143
0.89,0.2962,0.1291
0.94,0.3108,0.144
0.99,0.3257,0.1591
1.04,0.3415,0.1743
1.1,0.3576,0.1895
1.15,0.3746,0.2046
1.2,0.3918,0.2198
1.25,0.4101,0.2346
1.3,0.4285,0.2495
1.35,0.4478,0.2639
1.4,0.4673,0.2783
1.46,0.4875,0.2922
1.51,0.5078,0.3062
1.56,0.5288,0.3195
1.61,0.5498,0.333
1.66,0.5717,0.3454
1.72,0.5937,0.3578
1.77,0.6157,0.3701
1.82,0.6377,0.3826
1.87,0.6597,0.3951
1.92,0.6816,0.4076
1.98,0.7036,0.4201
2.03,0.7255,0.4327
2.08,0.7475,0.4453
2.13,0.7694,0.4579
2.18,0.7914,0.4705
2.23,0.8133,0.4831
2.28,0.8353,0.4957
2.33,0.8573,0.5084
2.39,0.8793,0.521
2.44,0.9013,0.5337
2.49,0.9233,0.5464
2.54,0.9452,0.5591
2.59,0.9672,0.5718
2.64,0.9892,0.5845
2.69,1.0112,0.5972
2.74,1.0332,0.6099
2.8,1.0552,0.6226
2.85,1.0773,0.6353
2.9,1.0993,0.648
2.95,1.1211,0.6609
3.0,1.1428,0.6742
3.05,1.1644,0.6875
3.11,1.186,0.7008
3.16,1.2077,0.7141
3.21,1.2293,0.7274
3.26,1.2509,0.7407
3.31,1.2726,0.754
3.37,1.2942,0.7674
3.42,1.3159,0.7807
3.47,1.3376,0.794
3.52,1.3593,0.8072
3.57,1.381,0.8205
3.62,1.4027,0.8338
3.68,1.4244,0.8471
3.73,1.4461,0.8603
3.78,1.469,0.8715
3.83,1.4922,0.882
3.88,1.514,0.8873
3.94,1.5355,0.8913
3.99,1.5469,0.8887
4.04,1.5564,0.8846
4.09,1.5578,0.8831
4.14,1.5581,0.8819
4.19,1.5585,0.8807
4.25,1.5589,0.8794
4.3,1.5593,0.8783
4.35,1.5597,0.8771
4.4,1.563,0.8739
4.45,1.5662,0.8706
4.51,1.5701,0.867
4.56,1.574,0.8632
4.61,1.578,0.859
4.66,1.5821,0.8547
4.71,1.5869,0.85
4.76,1.5918,0.845
4.81,1.5977,0.8396
4.86,1.6058,0.8353
4.92,1.624,0.8362
4.97,1.6414,0.8361
5.02,1.6567,0.8329
5.07,1.6714,0.8286
5.12,1.6844,0.8219
5.18,1.6944,0.815
5.23,1.6978,0.8078
5.28,1.7021,0.8
5.33,1.7078,0.7908
5.38,1.7143,0.7811
5.43,1.7222,0.7703
5.48,1.7311,0.7592
5.54,1.7414,0.7474
5.59,1.753,0.7351
5.64,1.7663,0.7223
5.69,1.7807,0.7091
5.74,1.7963,0.6958
5.8,1.8103,0.6832
5.85,1.8229,0.6712
5.9,1.8342,0.6613
5.95,1.8445,0.6527
6.0,1.8549,0.6432
6.05,1.8652,0.6331
6.1,1.8765,0.6222
6.16,1.8882,0.6109
6.21,1.8979,0.6019
6.26,1.9066,0.5936
6.31,1.916,0.5846
6.36,1.9256,0.5753
6.41,1.9366,0.5654
6.47,1.9479,0.5552
6.52,1.9609,0.5448
6.57,1.9742,0.5344
6.62,1.9896,0.5235
6.67,2.0053,0.5126
6.72,2.0236,0.5015
6.78,2.0421,0.4904
6.83,2.0634,0.4796
6.88,2.085,0.4688
6.93,2.1081,0.4582
6.99,2.1311,0.4477
7.04,2.1479,0.4406
7.09,2.1649,0.4334
7.14,2.1837,0.4246
7.19,2.2028,0.4159
7.24,2.224,0.407
7.29,2.2457,0.3984
7.35,2.2697,0.3911
7.4,2.2939,0.3844
7.45,2.3181,0.3799
7.5,2.3424,0.3759
7.55,2.3664,0.3736
7.61,2.3903,0.3718
7.66,2.4139,0.3714
7.71,2.4375,0.3714
7.76,2.4607,0.3723
7.81,2.484,0.3734
7.86,2.5075,0.3745
7.92,2.531,0.3757
7.97,2.5546,0.377
8.02,2.5783,0.3783
8.07,2.6021,0.3796
8.12,2.626,0.3809
8.17,2.65,0.3822
8.23,2.6738,0.3841
8.28,2.6974,0.3868
8.33,2.7205,0.3904
8.38,2.7431,0.3949
8.43,2.7652,0.4003
8.48,2.7868,0.4065
8.54,2.8078,0.4134
8.59,2.8284,0.421
8.64,2.8484,0.4292
8.69,2.868,0.438
8.74,2.8868,0.4474
8.8,2.9054,0.4572
8.85,2.9232,0.4676
8.9,2.9407,0.4785
8.95,2.9575,0.4898
9.0,2.974,0.5015
9.05,2.9898,0.5136
9.1,3.0052,0.5261
9.15,3.02,0.5389
9.2,3.0345,0.5521
9.25,3.0488,0.5655
9.31,3.0629,0.5793
9.36,3.0768,0.5933
9.41,3.0905,0.6076
9.46,3.1044,0.6222
9.51,3.118,0.637
9.56,3.1315,0.6521
9.61,3.1447,0.6675
9.67,3.1581,0.683
9.72,3.1713,0.6989
9.77,3.1848,0.7149
9.82,3.1981,0.7312
9.87,3.2125,0.7476
9.93,3.2268,0.7641
9.98,3.2424,0.7806
10.03,3.258,0.7972
10.08,3.2745,0.8137
10.13,3.291,0.8303
10.18,3.3074,0.847
10.24,3.3259,0.8614
10.29,3.3501,0.8689
10.34,3.374,0.8771
10.39,3.3976,0.887
10.44,3.4205,0.8979
10.49,3.4424,0.9106
10.55,3.4637,0.9241
10.6,3.4839,0.9387
10.65,3.5035,0.9538
10.7,3.5224,0.9696
10.75,3.5394,0.9864
10.8,3.5542,1.0042
10.85,3.5692,1.0221
10.91,3.5843,1.0401
10.96,3.5996,1.0582
11.01,3.6151,1.0763
11.07,3.6308,1.0944
11.12,3.6466,1.1126
11.17,3.6626,1.1308
11.22,3.6787,1.149
11.27,3.695,1.1672
11.32,3.7113,1.1854
11.38,3.7279,1.2036
11.43,3.7445,1.2219
11.48,3.7612,1.2401
11.53,3.778,1.2583
11.58,3.795,1.2765
11.63,3.812,1.2948
11.69,3.8291,1.3129
11.74,3.8462,1.3312
11.79,3.8636,1.3493
11.84,3.8808,1.3675
11.9,3.8983,1.3856
11.95,3.9157,1.4038
12.0,3.9332,1.4218
12.05,3.9507,1.44
12.1,3.9683,1.4581
12.16,3.9857,1.4763
12.21,4.0034,1.4944
12.26,4.021,1.5126
12.31,4.0387,1.5307
12.36,4.0564,1.5488
12.41,4.0742,1.5668
12.46,4.092,1.5848
12.52,4.1099,1.6028
12.57,4.1278,1.6208
12.62,4.1458,1.6388
12.67,4.1638,1.6567
12.72,4.1818,1.6746
12.77,4.1999,1.6925
12.83,4.2179,1.7104
12.88,4.236,1.7283
12.93,4.2542,1.7461
12.98,4.2723,1.7639
13.03,4.2905,1.7817
13.09,4.3087,1.7995
13.14,4.327,1.8173
13.19,4.3452,1.8351
13.24,4.3635,1.8528
13.29,4.3818,1.8705
13.34,4.4001,1.8883
13.39,4.4184,1.906
13.44,4.4368,1.9236
13.49,4.4551,1.9413
13.55,4.4735,1.959
13.6,4.4919,1.9766
13.65,4.5103,1.9943
13.7,4.5287,2.0119
13.75,4.5471,2.0295
13.8,4.5656,2.0471
13.86,4.584,2.0647
13.91,4.6025,2.0823
13.96,4.621,2.0998
14.01,4.6394,2.1174
14.06,4.6579,2.135
14.11,4.6764,2.1525
14.17,4.6949,2.17
14.22,4.7135,2.1875
14.27,4.732,2.205
14.32,4.7506,2.2225
14.37,4.7691,2.24
14.42,4.7877,2.2575
14.47,4.8062,2.275
14.53,4.8248,2.2925
14.58,4.8434,2.3099
14.63,4.862,2.3274
14.68,4.8806,2.3448
14.73,4.8991,2.3623
14.79,4.9177,2.3798
14.84,4.9363,2.3972
14.89,4.9549,2.4146
14.94,4.9736,2.4321
15.0,4.9922,2.4495
15.05,5.0108,2.4669
15.1,5.0294,2.4843
15.15,5.0481,2.5017
15.2,5.0667,2.5191
15.25,5.0853,2.5365
15.3,5.104,2.5539
15.35,5.1225,2.5714
15.41,5.1411,2.5889
15.46,5.1597,2.6064
15.51,5.1783,2.6238
15.56,5.1969,2.6413
15.61,5.2154,2.6587
15.66,5.234,2.6762
15.72,5.2526,2.6936
15.77,5.2712,2.7111
15.82,5.2899,2.7285
15.87,5.3085,2.7459
15.93,5.3271,2.7634
15.98,5.3457,2.7808
16.03,5.3643,2.7982
16.08,5.383,2.8156
16.13,5.4016,2.833
16.18,5.4202,2.8504
16.24,5.4389,2.8678
16.29,5.4575,2.8852
16.34,5.4762,2.9026
16.39,5.4949,2.92
16.44,5.5135,2.9373
16.49,5.5322,2.9547
16.55,5.5509,2.9721
16.6,5.5695,2.9894
16.65,5.5882,3.0068
16.7,5.6069,3.0241
16.76,5.6256,3.0415
16.81,5.6443,3.0588
16.86,5.663,3.0762
16.91,5.6817,3.0935
16.96,5.7004,3.1108
17.01,5.7191,3.1281
17.06,5.7379,3.1454
17.12,5.7566,3.1628
17.17,5.7753,3.1801
17.22,5.794,3.1974
17.27,5.8128,3.2147
17.33,5.8315,3.232
17.38,5.8502,3.2493
17.43,5.869,3.2665
17.48,5.8877,3.2838
17.53,5.9065,3.3011
17.58,5.9252,3.3184
17.63,5.944,3.3357
17.69,5.9628,3.3529
17.74,5.9815,3.3702
17.79,6.0003,3.3874
17.84,6.0191,3.4047
17.89,6.0379,3.422
17.94,6.0566,3.4392
18.0,6.0754,3.4564
18.05,6.0942,3.4737
18.1,6.113,3.4909
18.15,6.1318,3.5081
18.2,6.1506,3.5254
18.25,6.1694,3.5426
18.3,6.1882,3.5598
18.36,6.207,3.577
18.41,6.2258,3.5942
18.46,6.2447,3.6114
18.51,6.2635,3.6286
18.56,6.2823,3.6458
18.61,6.3011,3.663
18.66,6.32,3.6802
18.72,6.3388,3.6974
18.77,6.3577,3.7146
18.82,6.3765,3.7318
18.87,6.3953,3.749
18.93,6.4142,3.7661
18.98,6.433,3.7833
19.03,6.4519,3.8005
19.08,6.4708,3.8176
19.13,6.4896,3.8348
19.18,6.5085,3.8519
19.23,6.5274,3.8691
19.29,6.5462,3.8862
19.34,6.5651,3.9034
19.39,6.584,3.9205
19.44,6.6029,3.9376
19.49,6.6218,3.9548
19.54,6.6407,3.9719
19.6,6.6596,3.989
19.65,6.6785,4.0061
19.7,6.6974,4.0232
19.75,6.7163,4.0403
19.8,6.7352,4.0574
19.85,6.7541,4.0745
19.9,6.773,4.0916
19.96,6.7919,4.1087
20.01,6.8109,4.1258
20.06,6.8298,4.1429
20.11,6.8487,4.16
20.16,6.8676,4.1771
20.21,6.8866,4.1942
20.27,6.9055,4.2112
20.32,6.9245,4.2283
20.37,6.9434,4.2454
20.42,6.9624,4.2624
20.47,6.9813,4.2795
20.52,7.0003,4.2965
20.57,7.0192,4.3136
20.62,7.0382,4.3307
20.67,7.0572,4.3477
20.73,7.0761,4.3648
20.78,7.0951,4.3818
20.83,7.114,4.3989
20.88,7.133,4.4159
20.93,7.152,4.433
20.99,7.1709,4.45
21.04,7.1899,4.4671
21.09,7.2088,4.4841
21.14,7.2278,4.5011
21.19,7.2468,4.5182
21.24,7.2658,4.5352
21.29,7.2847,4.5523
21.35,7.3037,4.5693
21.4,7.3227,4.5863
21.45,7.3417,4.6033
21.5,7.3606,4.6204
21.56,7.3796,4.6374
21.61,7.3986,4.6544
21.66,7.4176,4.6714
21.71,7.4366,4.6884
21.76,7.4556,4.7055
21.81,7.4746,4.7225
21.86,7.4936,4.7395
21.91,7.5126,4.7565
21.97,7.5316,4.7735
22.02,7.5506,4.7905
22.07,7.5696,4.8074
22.12,7.5887,4.8244
22.17,7.6077,4.8414
22.22,7.6267,4.8584
22.28,7.6457,4.8754
22.33,7.6648,4.8923
22.38,7.6838,4.9093
22.43,7.7028,4.9263
22.48,7.7219,4.9432
22.54,7.7409,4.9602
22.59,7.76,4.9771
22.64,7.779,4.9941
22.69,7.7981,5.011
22.74,7.8171,5.028
22.79,7.8362,5.0449
22.84,7.8552,5.0619
22.9,7.8743,5.0788
22.95,7.8934,5.0957
23.0,7.9124,5.1126
23.05,7.9315,5.1296
23.1,7.9506,5.1465
23.15,7.9697,5.1634
23.2,7.9888,5.1803
23.26,8.0079,5.1972
23.31,8.0269,5.2141
23.36,8.046,5.231
23.41,8.0651,5.2479
23.46,8.0842,5.2648
23.52,8.1034,5.2817
23.57,8.1225,5.2986
23.62,8.1416,5.3154
23.67,8.1607,5.3323
23.72,8.1798,5.3492
23.77,8.1989,5.3661
23.83,8.2181,5.3829
23.88,8.2372,5.3998
23.93,8.2563,5.4166
23.98,8.2755,5.4335
24.03,8.2946,5.4503
24.08,8.3138,5.4672
24.14,8.3329,5.484
24.19,8.3521,5.5008
24.24,8.3712,5.5177
24.29,8.3904,5.5345
24.34,8.4095,5.5513
24.39,8.4287,5.5682
24.44,8.4479,5.585
24.49,8.467,5.6018
24.54,8.4862,5.6186
24.6,8.5054,5.6354
24.65,8.5246,5.6522
24.7,8.5438,5.669
24.75,8.5629,5.6858
24.81,8.5821,5.7026
24.86,8.6012,5.7195
24.91,8.6203,5.7364
24.96,8.6389,5.7538
25.01,8.6575,5.7712
25.06,8.6761,5.7887
25.11,8.6947,5.8061
25.16,8.7133,5.8235
25.22,8.7319,5.841
25.27,8.7505,5.8584
25.32,8.7691,5.8758
25.37,8.7877,5.8933
25.42,8.8063,5.9107
25.47,8.825,5.9281
25.53,8.8436,5.9456
25.58,8.8622,5.963
25.63,8.8808,5.9804
25.68,8.8994,5.9978
25.73,8.918,6.0153
25.79,8.9366,6.0327
25.84,8.9547,6.0496
25.89,8.9717,6.0655
25.94,8.9877,6.0804
26.0,9.002,6.0938
26.05,9.0154,6.1063
26.1,9.0274,6.1175
26.15,9.0342,6.1239
26.2,9.034,6.124
26.25,9.0339,6.1241
26.3,9.0337,6.1241
26.35,9.0336,6.1242
26.41,9.0335,6.1243
26.46,9.0334,6.1244
26.51,9.0333,6.1244
26.56,9.0332,6.1245
26.61,9.0331,6.1246
26.66,9.033,6.1246
26.72,9.0329,6.1247
26.77,9.0328,6.1248
26.82,9.0327,6.1248
26.87,9.0326,6.1249
26.92,9.0325,6.125
26.98,9.0324,6.125
27.03,9.0324,6.1251
27.08,9.0323,6.1252
27.13,9.0322,6.1252
27.18,9.0322,6.1253
27.24,9.0321,6.1253
27.29,9.032,6.1254
27.34,9.032,6.1254
27.39,9.0319,6.1255
27.44,9.0319,6.1256
