t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0144,-0.0013
0.18,0.0397,-0.0035
0.23,0.065,-0.0055
0.28,0.0904,-0.0072
0.33,0.1157,-0.0062
0.39,0.1409,-0.0036
0.44,0.1661,-0.0008
0.49,0.1912,0.0022
0.54,0.215,0.0084
0.59,0.2381,0.016
0.64,0.2585,0.0262
0.7,0.278,0.0374
0.75,0.2944,0.0502
0.8,0.3098,0.0635
0.85,0.3257,0.0769
0.91,0.3416,0.0906
0.96,0.3582,0.1043
1.01,0.3747,0.1182
1.06,0.3895,0.1327
1.11,0.404,0.1476
1.17,0.4197,0.1624
1.22,0.4353,0.1775
1.27,0.4514,0.1926
1.32,0.4673,0.2079
1.38,0.4845,0.223
1.43,0.5016,0.2383
1.48,0.5198,0.2532
1.53,0.538,0.2683
1.58,0.5571,0.2829
1.63,0.5764,0.2975
1.69,0.597,0.3112
1.74,0.6175,0.3249
1.79,0.6384,0.3385
1.85,0.6592,0.3521
1.9,0.6801,0.3657
1.95,0.7011,0.3793
2.0,0.7221,0.3928
2.05,0.7432,0.4063
2.1,0.7644,0.4198
2.16,0.7856,0.4334
2.21,0.8068,0.4468
2.26,0.8281,0.4603
2.31,0.8494,0.4737
2.36,0.8708,0.4872
2.41,0.8922,0.5006
2.47,0.9136,0.514
2.52,0.9351,0.5274
2.57,0.9566,0.5407
2.62,0.9781,0.5541
2.68,0.9996,0.5674
2.73,1.0212,0.5808
2.78,1.0428,0.594
2.84,1.0645,0.6072
2.89,1.0862,0.6204
2.94,1.1079,0.6337
2.99,1.1296,0.6469
3.04,1.1513,0.6601
3.09,1.173,0.6733
3.15,1.1947,0.6865
3.2,1.2165,0.6997
3.25,1.2382,0.7129
3.3,1.2599,0.7261
3.35,1.2817,0.7393
3.4,1.3034,0.7525
3.45,1.3252,0.7657
3.51,1.347,0.7789
3.56,1.3687,0.7921
3.61,1.3905,0.8052
3.66,1.4123,0.8185
3.72,1.4341,0.8316
3.77,1.4558,0.8448
3.82,1.4784,0.8567
3.87,1.501,0.8685
3.92,1.5241,0.8793
3.98,1.5472,0.8897
4.03,1.5712,0.8968
4.08,1.5943,0.9032
4.13,1.6069,0.9035
4.18,1.6177,0.9034
4.23,1.6184,0.9022
4.29,1.619,0.9008
4.34,1.6194,0.8991
4.4,1.6198,0.8974
