t,x,y
0.02,0.0,0.0
0.07,0.0,0.0
0.12,0.0094,-0.0008
0.17,0.0347,-0.0031
0.22,0.06,-0.0052
0.27,0.0854,-0.007
0.32,0.1107,-0.0069
0.37,0.1359,-0.0043
0.42,0.1612,-0.0016
0.47,0.1863,0.0013
0.53,0.2104,0.0066
0.58,0.2335,0.0142
0.63,0.2547,0.0237
0.68,0.2741,0.035
0.73,0.2912,0.0474
0.78,0.3065,0.0606
0.83,0.3222,0.0741
0.88,0.338,0.0877
0.94,0.3522,0.1018
0.99,0.3653,0.1164
1.04,0.3812,0.1306
1.09,0.3981,0.1448
1.14,0.4141,0.1596
1.2,0.4295,0.1747
1.25,0.446,0.1896
1.3,0.4626,0.2048
1.35,0.4802,0.2197
1.4,0.4978,0.2347
1.45,0.5164,0.2494
1.5,0.535,0.2642
1.55,0.5544,0.2785
1.6,0.5738,0.293
1.66,0.5945,0.3065
1.71,0.6152,0.3201
1.76,0.6359,0.3338
1.81,0.6566,0.3475
1.86,0.6774,0.3611
1.91,0.6982,0.3749
1.96,0.7192,0.3885
2.01,0.7401,0.4021
2.07,0.7612,0.4157
2.12,0.7823,0.4293
2.17,0.8035,0.4428
2.22,0.8247,0.4564
2.27,0.8459,0.4699
2.32,0.8672,0.4834
2.38,0.8886,0.4969
2.43,0.9099,0.5104
2.48,0.9313,0.5238
2.53,0.9527,0.5372
2.58,0.9742,0.5506
2.63,0.9957,0.564
2.68,1.0173,0.5774
2.74,1.0388,0.5907
2.79,1.0605,0.6039
2.84,1.0821,0.6172
2.89,1.1038,0.6304
2.94,1.1255,0.6436
2.99,1.1472,0.6569
3.04,1.1689,0.6701
3.1,1.1906,0.6833
3.15,1.2123,0.6965
3.2,1.234,0.7098
3.25,1.2558,0.723
3.3,1.2775,0.7362
3.35,1.2993,0.7494
3.4,1.321,0.7626
3.46,1.3428,0.7758
3.51,1.3645,0.7891
3.56,1.3863,0.8023
3.61,1.408,0.8155
3.67,1.4298,0.8287
3.72,1.4516,0.8419
3.77,1.4741,0.8539
3.82,1.4967,0.8655
3.87,1.52,0.8758
3.93,1.5433,0.8858
3.98,1.5641,0.8933
4.03,1.5843,0.9003
4.08,1.5935,0.8991
4.13,1.6015,0.8968
4.18,1.6057,0.8938
4.24,1.6097,0.8908
4.29,1.6137,0.8874
4.34,1.6176,0.884
4.39,1.6218,0.8802
4.44,1.6259,0.8764
4.49,1.6307,0.8721
4.55,1.6354,0.8676
4.6,1.6412,0.8625
4.65,1.6471,0.8573
4.7,1.6541,0.8515
4.75,1.6613,0.8454
4.8,1.6698,0.8388
4.85,1.6786,0.8318
4.91,1.6891,0.8244
4.96,1.7,0.8166
5.01,1.7127,0.8083
5.06,1.7261,0.7998
5.12,1.7414,0.791
5.17,1.7581,0.7814
5.22,1.7776,0.7704
5.27,1.7978,0.7599
5.32,1.8197,0.7502
5.37,1.8421,0.7414
5.42,1.8657,0.7338
5.48,1.8897,0.727
5.53,1.9144,0.7214
5.58,1.9393,0.7167
5.63,1.9645,0.7131
5.68,1.9898,0.7105
5.74,2.0152,0.7088
5.79,2.0407,0.708
5.84,2.0661,0.708
5.89,2.0914,0.7085
5.94,2.1167,0.7094
6.0,2.1418,0.7113
6.05,2.1668,0.7138
6.1,2.1914,0.7173
6.16,2.2159,0.7214
6.21,2.24,0.7264
6.26,2.2639,0.7319
6.31,2.2872,0.7384
6.36,2.3103,0.7454
6.41,2.3328,0.7533
6.46,2.355,0.7617
6.52,2.3766,0.7708
6.57,2.398,0.7803
6.62,2.4188,0.7905
6.67,2.4393,0.8011
6.72,2.4593,0.8122
6.77,2.4792,0.8235
6.82,2.4984,0.8355
6.88,2.5173,0.8478
6.93,2.536,0.8604
6.98,2.5546,0.8732
7.03,2.5732,0.8862
7.09,2.5916,0.8995
7.14,2.6097,0.913
7.19,2.6276,0.9269
7.24,2.6456,0.9409
7.3,2.6634,0.9551
7.35,2.6811,0.9695
7.4,2.6987,0.9841
7.45,2.7161,0.999
7.5,2.7335,1.014
7.56,2.7508,1.0292
7.61,2.768,1.0447
7.66,2.7852,1.0602
7.71,2.8023,1.0759
7.76,2.8193,1.0918
7.82,2.8365,1.1078
7.87,2.8539,1.1237
7.92,2.8711,1.1399
7.97,2.888,1.1564
8.02,2.9048,1.173
8.07,2.9216,1.1897
8.13,2.9383,1.2065
8.18,2.9551,1.2235
8.23,2.972,1.2405
8.28,2.9893,1.2574
8.34,3.0062,1.2745
8.39,3.0227,1.292
8.44,3.0393,1.3095
8.49,3.0558,1.3271
8.54,3.0727,1.3446
8.59,3.0898,1.3621
8.64,3.1069,1.3797
8.69,3.1239,1.3974
8.74,3.1409,1.4151
8.8,3.1577,1.433
8.85,3.1739,1.4512
8.9,3.1897,1.4698
8.95,3.2063,1.488
9.0,3.223,1.5062
9.06,3.2397,1.5245
9.11,3.2563,1.5428
9.16,3.2734,1.5609
9.22,3.2906,1.5791
9.27,3.3081,1.597
9.32,3.3256,1.615
9.37,3.3435,1.6328
9.42,3.3613,1.6506
9.48,3.3794,1.6682
9.53,3.3975,1.6859
9.58,3.4158,1.7033
9.63,3.4341,1.7209
9.68,3.4527,1.7382
9.74,3.4712,1.7556
9.79,3.4898,1.7728
9.84,3.5084,1.7901
9.89,3.5271,1.8073
9.94,3.5458,1.8246
9.99,3.5645,1.8418
10.04,3.5832,1.859
10.09,3.6021,1.8761
10.15,3.6208,1.8933
10.2,3.6397,1.9104
10.25,3.6595,1.9258
10.3,3.6819,1.9364
10.35,3.7036,1.9485
10.41,3.7239,1.964
10.46,3.7441,1.9795
10.51,3.7641,1.9953
10.56,3.7842,2.011
10.61,3.8042,2.0268
10.66,3.8242,2.0426
10.71,3.8443,2.0584
10.77,3.8643,2.0742
10.82,3.8842,2.0901
10.87,3.9042,2.1059
10.92,3.9242,2.1217
10.97,3.9442,2.1376
11.02,3.9641,2.1535
11.07,3.9841,2.1693
11.13,4.0041,2.1852
11.18,4.024,2.2011
11.23,4.044,2.217
11.28,4.0639,2.2329
11.33,4.0838,2.2488
11.38,4.1038,2.2647
11.44,4.1237,2.2806
11.49,4.1436,2.2965
11.54,4.1636,2.3124
11.59,4.1835,2.3283
11.64,4.2034,2.3442
11.69,4.2233,2.3601
11.75,4.2432,2.3761
11.8,4.2632,2.392
11.85,4.2831,2.4079
11.9,4.303,2.4239
11.96,4.3229,2.4398
12.01,4.3428,2.4557
12.06,4.3627,2.4717
12.11,4.3826,2.4876
12.16,4.4025,2.5035
12.21,4.4224,2.5195
12.27,4.4423,2.5354
12.32,4.4622,2.5514
12.37,4.4821,2.5673
12.42,4.502,2.5832
12.47,4.5219,2.5992
12.52,4.5419,2.6151
12.58,4.5618,2.631
12.63,4.5817,2.647
12.68,4.6016,2.6629
12.73,4.6215,2.6789
12.78,4.6414,2.6948
12.83,4.6613,2.7107
12.88,4.6812,2.7266
12.94,4.7011,2.7426
12.99,4.721,2.7585
13.04,4.741,2.7744
13.09,4.7609,2.7904
13.14,4.7808,2.8063
13.19,4.8007,2.8222
13.25,4.8206,2.8381
13.3,4.8406,2.854
13.35,4.8605,2.8699
13.4,4.8804,2.8858
13.45,4.9003,2.9018
13.51,4.9203,2.9177
13.56,4.9402,2.9336
13.61,4.9601,2.9495
13.66,4.9801,2.9654
13.71,5.0,2.9813
13.76,5.02,2.9971
13.81,5.0399,3.013
13.87,5.0599,3.0289
13.92,5.0798,3.0448
13.97,5.0998,3.0607
14.02,5.1197,3.0766
14.07,5.1397,3.0925
14.13,5.1596,3.1083
14.18,5.1796,3.1242
14.23,5.1995,3.1401
14.28,5.2195,3.1559
14.33,5.2395,3.1718
14.38,5.2594,3.1877
14.44,5.2794,3.2035
14.49,5.2994,3.2194
14.54,5.3193,3.2352
14.59,5.3393,3.2511
14.64,5.3593,3.2669
14.69,5.3793,3.2828
14.74,5.3992,3.2986
14.79,5.4192,3.3145
14.84,5.4392,3.3303
14.9,5.4592,3.3461
14.95,5.4792,3.362
15.0,5.4992,3.3778
15.05,5.5192,3.3936
15.1,5.5392,3.4095
15.16,5.5592,3.4253
15.21,5.5792,3.4411
15.26,5.5992,3.4569
15.31,5.6193,3.4726
15.36,5.6397,3.4879
15.42,5.6601,3.5031
15.47,5.6805,3.5184
15.52,5.7009,3.5337
15.57,5.7212,3.549
15.62,5.7416,3.5644
15.68,5.762,3.5797
15.73,5.7823,3.5951
15.78,5.8026,3.6105
15.83,5.8229,3.626
15.88,5.8432,3.6414
15.94,5.8634,3.6569
15.99,5.8837,3.6723
16.04,5.904,3.6878
16.09,5.9242,3.7033
16.14,5.9444,3.7189
16.19,5.9647,3.7344
16.25,5.9849,3.7499
16.3,6.0051,3.7655
16.35,6.0253,3.781
16.4,6.0455,3.7966
16.45,6.0657,3.8121
16.5,6.0859,3.8277
16.56,6.1061,3.8433
16.61,6.1262,3.8589
16.66,6.1464,3.8745
16.71,6.1666,3.8901
16.76,6.1867,3.9057
16.81,6.2069,3.9213
16.86,6.227,3.937
16.92,6.2472,3.9526
16.97,6.2674,3.9682
17.02,6.2875,3.9838
17.07,6.3076,3.9995
17.13,6.3278,4.0151
17.18,6.3479,4.0308
17.23,6.3681,4.0464
17.28,6.3882,4.062
17.33,6.4083,4.0777
17.39,6.4285,4.0933
17.44,6.4486,4.109
17.49,6.4687,4.1246
17.54,6.4889,4.1403
17.59,6.509,4.1559
17.64,6.5291,4.1716
17.69,6.5493,4.1872
17.75,6.5694,4.2029
17.8,6.5895,4.2185
17.85,6.6097,4.2342
17.9,6.6298,4.2498
17.95,6.6499,4.2655
18.0,6.6701,4.2811
18.06,6.6902,4.2968
18.11,6.7103,4.3124
18.16,6.7305,4.3281
18.21,6.7506,4.3437
18.26,6.7707,4.3594
18.31,6.7909,4.375
18.36,6.811,4.3907
18.42,6.8311,4.4063
18.47,6.8513,4.422
18.52,6.8714,4.4376
18.57,6.8916,4.4532
18.62,6.9117,4.4689
18.67,6.9318,4.4845
18.72,6.952,4.5001
18.78,6.9721,4.5158
18.83,6.9923,4.5314
18.88,7.0124,4.547
18.93,7.0326,4.5627
18.98,7.0527,4.5783
19.04,7.0729,4.5939
19.09,7.093,4.6095
19.14,7.1132,4.6251
19.19,7.1334,4.6408
19.24,7.1535,4.6564
19.29,7.1737,4.672
19.35,7.1939,4.6876
19.4,7.214,4.7032
19.45,7.2342,4.7188
19.5,7.2544,4.7344
19.55,7.2745,4.75
19.6,7.2947,4.7656
19.66,7.3149,4.7812
19.71,7.3351,4.7968
19.76,7.3552,4.8124
19.81,7.3754,4.828
19.86,7.3956,4.8436
19.92,7.4158,4.8591
19.97,7.436,4.8747
20.02,7.4562,4.8903
20.07,7.4763,4.9059
20.12,7.4965,4.9214
20.17,7.5167,4.937
20.22,7.5369,4.9526
20.27,7.5571,4.9682
20.33,7.5773,4.9837
20.38,7.5976,4.9992
20.43,7.618,5.0144
20.48,7.6385,5.0296
20.54,7.6589,5.0449
20.59,7.6793,5.0601
20.64,7.6998,5.0754
20.69,7.7202,5.0907
20.74,7.7405,5.106
20.79,7.7609,5.1213
20.84,7.7813,5.1367
20.9,7.8016,5.152
20.95,7.822,5.1674
21.0,7.8423,5.1828
21.05,7.8626,5.1982
21.1,7.8829,5.2136
21.16,7.9032,5.2291
21.21,7.9235,5.2445
21.26,7.9438,5.2599
21.31,7.9641,5.2754
21.36,7.9844,5.2909
21.41,8.0047,5.3063
21.47,8.0249,5.3218
21.52,8.0452,5.3373
21.57,8.0655,5.3528
21.62,8.0857,5.3683
21.67,8.106,5.3838
21.72,8.1262,5.3993
21.78,8.1464,5.4148
21.83,8.1667,5.4303
21.88,8.1869,5.4458
21.93,8.2072,5.4613
21.99,8.2274,5.4769
22.04,8.2476,5.4924
22.09,8.2678,5.5079
22.14,8.2881,5.5234
22.19,8.3083,5.539
22.24,8.3285,5.5545
22.29,8.3487,5.57
22.35,8.3689,5.5856
22.4,8.3892,5.6011
22.45,8.4094,5.6167
22.5,8.4296,5.6322
22.55,8.4498,5.6478
22.6,8.47,5.6633
22.65,8.4902,5.6788
22.71,8.5104,5.6944
22.76,8.5306,5.7101
22.81,8.5507,5.7257
22.86,8.5708,5.7414
22.91,8.5908,5.7572
22.96,8.6107,5.7731
23.02,8.6305,5.7892
23.07,8.6499,5.8057
23.12,8.6693,5.8223
23.17,8.6886,5.8389
23.22,8.7079,5.8554
23.27,8.7273,5.872
23.33,8.7466,5.8886
23.38,8.766,5.9052
23.43,8.7854,5.9217
23.48,8.8047,5.9383
23.53,8.8241,5.9549
23.58,8.8435,5.9714
23.63,8.8628,5.988
23.69,8.8822,6.0045
23.74,8.9016,6.0211
23.79,8.921,6.0376
23.84,8.9397,6.0536
23.89,8.9579,6.0691
23.95,8.9744,6.0832
24.0,8.9898,6.0963
24.05,9.0036,6.1081
24.1,9.0166,6.1192
24.15,9.021,6.1231
24.2,9.0209,6.1232
24.25,9.0208,6.1232
24.3,9.0207,6.1233
24.36,9.0206,6.1234
24.41,9.0205,6.1235
24.46,9.0204,6.1235
24.51,9.0203,6.1236
24.56,9.0202,6.1237
24.61,9.0201,6.1237
24.67,9.02,6.1238
24.72,9.0199,6.1239
24.77,9.0198,6.1239
24.82,9.0198,6.124
24.87,9.0197,6.124
24.92,9.0196,6.1241
24.98,9.0196,6.1242
25.03,9.0195,6.1242
25.08,9.0194,6.1243
25.13,9.0194,6.1243
25.19,9.0193,6.1244
25.24,9.0192,6.1244
25.29,9.0192,6.1245
