t,x,y
0.01,0.0,0.0
0.06,0.0,0.0
0.11,0.0035,-0.0003
0.16,0.0288,-0.0025
0.21,0.0541,-0.0048
0.26,0.0794,-0.0067
0.32,0.1047,-0.0076
0.37,0.13,-0.0051
0.42,0.1552,-0.0024
0.47,0.1804,0.0004
0.52,0.2036,0.0058
0.57,0.222,0.0173
0.62,0.2385,0.0296
0.67,0.2518,0.0428
0.73,0.2654,0.0564
0.78,0.2795,0.0701
0.83,0.2938,0.0841
0.88,0.3086,0.0983
0.93,0.3237,0.1127
0.98,0.3393,0.1272
1.04,0.3552,0.1419
1.09,0.3715,0.1566
1.14,0.3883,0.1713
1.19,0.4055,0.1861
1.24,0.4232,0.2008
1.29,0.4412,0.2156
1.35,0.4598,0.2301
1.4,0.4786,0.2447
1.45,0.4979,0.259
1.51,0.5175,0.2732
1.56,0.5375,0.2872
1.61,0.5577,0.3012
1.66,0.5785,0.3146
1.72,0.5996,0.3279
1.77,0.6209,0.341
1.82,0.6421,0.3543
1.87,0.6634,0.3674
1.92,0.6847,0.3806
1.97,0.7061,0.3938
2.03,0.7274,0.407
2.08,0.7489,0.4202
2.13,0.7703,0.4334
2.18,0.7918,0.4465
2.23,0.8133,0.4597
2.29,0.8349,0.4729
2.34,0.8564,0.4861
2.39,0.878,0.4993
2.44,0.8995,0.5126
2.49,0.921,0.5258
2.54,0.9426,0.539
2.6,0.9642,0.5522
2.65,0.9858,0.5654
2.7,1.0075,0.5786
2.75,1.0291,0.5918
2.8,1.0509,0.605
2.86,1.0725,0.6182
2.91,1.0943,0.6313
2.96,1.116,0.6445
3.01,1.1377,0.6576
3.06,1.1594,0.6708
3.11,1.1812,0.684
3.16,1.2029,0.6971
3.21,1.2247,0.7103
3.26,1.2465,0.7234
3.32,1.2682,0.7366
3.37,1.29,0.7497
3.42,1.3118,0.7629
3.47,1.3336,0.776
3.52,1.3554,0.7891
3.57,1.3772,0.8023
3.62,1.399,0.8154
3.68,1.4208,0.8286
3.73,1.4427,0.8417
3.78,1.4649,0.854
3.83,1.4876,0.8657
3.88,1.5107,0.8763
3.94,1.5341,0.8862
3.99,1.5576,0.8934
4.04,1.5813,0.8986
4.09,1.5955,0.8993
4.14,1.605,0.8976
4.2,1.6097,0.8952
4.25,1.6123,0.8925
4.3,1.615,0.8897
4.35,1.6176,0.8867
4.41,1.6209,0.8832
4.46,1.6244,0.8795
4.51,1.6288,0.8753
4.57,1.6333,0.8709
4.62,1.639,0.8658
4.67,1.6447,0.8606
4.72,1.6518,0.8547
4.77,1.6589,0.8486
4.82,1.6676,0.8419
4.87,1.6764,0.8349
4.93,1.686,0.8274
4.98,1.6955,0.8197
5.03,1.7075,0.8115
5.08,1.7196,0.803
5.13,1.7346,0.7942
5.18,1.7498,0.7851
5.23,1.7689,0.7743
5.28,1.7882,0.7634
5.34,1.8099,0.7536
5.39,1.8318,0.7439
5.44,1.8553,0.7361
5.49,1.879,0.7287
5.54,1.9036,0.7229
5.59,1.9283,0.7176
5.64,1.9535,0.7138
5.69,1.9787,0.7105
5.75,2.0042,0.7086
5.8,2.0296,0.7073
5.85,2.0549,0.7071
5.9,2.0803,0.7073
5.95,2.1056,0.7082
6.0,2.1307,0.7096
6.05,2.1557,0.7119
6.11,2.1805,0.7148
6.16,2.205,0.7187
6.21,2.2293,0.7232
6.26,2.2533,0.7285
6.31,2.2768,0.7345
6.36,2.3,0.7413
6.42,2.3227,0.7488
6.47,2.345,0.757
6.52,2.3669,0.7657
6.57,2.3884,0.775
6.62,2.4095,0.7848
6.67,2.4303,0.7949
6.72,2.4506,0.8057
6.77,2.4705,0.8169
6.83,2.4899,0.8286
6.88,2.5089,0.8407
6.93,2.5275,0.8532
6.98,2.5459,0.866
7.03,2.5641,0.8791
7.08,2.5821,0.8924
7.13,2.6003,0.9059
7.18,2.6183,0.9196
7.24,2.6361,0.9335
7.29,2.6538,0.9477
7.34,2.6716,0.962
7.39,2.6893,0.9765
7.44,2.7073,0.991
7.5,2.7251,1.0058
7.55,2.7425,1.0209
7.6,2.7597,1.0362
7.65,2.7772,1.0515
7.7,2.7945,1.067
7.75,2.8115,1.0828
7.8,2.8284,1.0988
7.86,2.8458,1.1147
7.91,2.8629,1.1309
7.96,2.8798,1.1472
8.01,2.8964,1.1638
8.06,2.9132,1.1805
8.11,2.9299,1.1973
8.17,2.9472,1.2139
8.22,2.9643,1.2307
8.27,2.9815,1.2476
8.32,2.9985,1.2647
8.37,3.0156,1.2818
8.42,3.0326,1.299
8.48,3.0496,1.3163
8.53,3.0663,1.3339
8.58,3.0824,1.3518
8.63,3.0989,1.3696
8.68,3.1158,1.3873
8.74,3.1326,1.4051
8.79,3.1495,1.4229
8.84,3.1658,1.4411
8.89,3.1815,1.4596
8.95,3.1973,1.4782
9.0,3.213,1.4968
9.05,3.2293,1.5152
9.1,3.2461,1.5335
9.16,3.2632,1.5516
9.21,3.2805,1.5697
9.26,3.298,1.5876
9.31,3.3156,1.6055
9.36,3.3335,1.6233
9.41,3.3514,1.641
9.46,3.3696,1.6586
9.52,3.3877,1.6761
9.57,3.406,1.6936
9.62,3.4243,1.7111
9.67,3.4428,1.7286
9.72,3.4612,1.746
9.77,3.4798,1.7633
9.83,3.4983,1.7807
9.88,3.517,1.7979
9.93,3.5356,1.8152
9.98,3.5543,1.8325
10.03,3.5729,1.8497
10.08,3.5916,1.867
10.14,3.6103,1.8842
10.19,3.6292,1.9013
10.24,3.6483,1.9179
10.29,3.6707,1.9287
10.34,3.6929,1.9399
10.4,3.7132,1.9553
10.45,3.7334,1.9708
10.5,3.7535,1.9865
10.55,3.7735,2.0023
10.6,3.7936,2.0181
10.66,3.8136,2.0339
10.71,3.8336,2.0497
10.76,3.8536,2.0655
10.81,3.8736,2.0813
10.86,3.8936,2.0971
10.91,3.9136,2.113
10.96,3.9335,2.1288
11.01,3.9535,2.1447
11.07,3.9735,2.1606
11.12,3.9934,2.1764
11.17,4.0134,2.1923
11.22,4.0333,2.2082
11.28,4.0533,2.2241
11.33,4.0732,2.24
11.38,4.0931,2.2559
11.43,4.1131,2.2718
11.48,4.133,2.2877
11.53,4.1529,2.3036
11.59,4.1728,2.3196
11.64,4.1928,2.3355
11.69,4.2127,2.3514
11.74,4.2326,2.3673
11.8,4.2525,2.3833
11.85,4.2724,2.3992
11.9,4.2923,2.4151
11.96,4.3122,2.4311
12.01,4.3321,2.447
12.06,4.352,2.4629
12.11,4.3719,2.4789
12.16,4.3918,2.4948
12.21,4.4118,2.5108
12.27,4.4317,2.5267
12.32,4.4516,2.5426
12.37,4.4715,2.5586
12.42,4.4914,2.5745
12.47,4.5113,2.5905
12.52,4.5312,2.6064
12.58,4.5511,2.6223
12.63,4.571,2.6383
12.68,4.5909,2.6542
12.73,4.6108,2.6702
12.79,4.6307,2.6861
12.84,4.6506,2.702
12.89,4.6705,2.718
12.94,4.6904,2.7339
12.99,4.7103,2.7498
13.05,4.7303,2.7658
13.1,4.7502,2.7817
13.15,4.7701,2.7976
13.21,4.79,2.8135
13.26,4.8099,2.8294
13.31,4.8298,2.8454
13.37,4.8498,2.8613
13.42,4.8697,2.8772
13.47,4.8896,2.8931
13.52,4.9095,2.909
13.57,4.9295,2.9249
13.62,4.9494,2.9408
13.68,4.9693,2.9567
13.73,4.9893,2.9726
13.78,5.0092,2.9885
13.83,5.0292,3.0044
13.88,5.0491,3.0203
13.94,5.069,3.0362
13.99,5.089,3.0521
14.04,5.1089,3.068
14.09,5.1289,3.0839
14.14,5.1488,3.0997
14.2,5.1688,3.1156
14.25,5.1888,3.1315
14.3,5.2087,3.1474
14.35,5.2287,3.1632
14.41,5.2486,3.1791
14.46,5.2686,3.195
14.51,5.2886,3.2108
14.57,5.3085,3.2267
14.62,5.3285,3.2425
14.67,5.3485,3.2584
14.72,5.3685,3.2742
14.77,5.3884,3.2901
14.82,5.4084,3.3059
14.88,5.4284,3.3217
14.93,5.4484,3.3376
14.98,5.4684,3.3534
15.03,5.4884,3.3692
15.08,5.5084,3.3851
15.14,5.5284,3.4009
15.19,5.5484,3.4167
15.24,5.5684,3.4325
15.29,5.5884,3.4483
15.34,5.6084,3.4641
15.39,5.6288,3.4794
15.44,5.6492,3.4947
15.5,5.6696,3.51
15.55,5.69,3.5252
15.6,5.7104,3.5406
15.65,5.7307,3.5559
15.7,5.7511,3.5713
15.75,5.7714,3.5866
15.8,5.7917,3.6021
15.86,5.812,3.6175
15.91,5.8323,3.6329
15.96,5.8526,3.6484
