t,x,y
0.0,0.0,0.0
0.06,0.0,0.0
0.11,0.005,-0.0004
0.16,0.0303,-0.0027
0.21,0.0555,-0.0051
0.26,0.0807,-0.0081
0.31,0.1058,-0.0097
0.37,0.1311,-0.0073
0.42,0.1563,-0.0048
0.47,0.1816,-0.0022
0.52,0.2045,0.0035
0.57,0.2231,0.0149
0.62,0.2396,0.0271
0.67,0.2531,0.0403
0.73,0.2669,0.0538
0.78,0.2811,0.0675
0.83,0.2957,0.0814
0.88,0.3106,0.0956
0.93,0.3258,0.1099
0.99,0.3415,0.1243
1.04,0.3576,0.1389
1.09,0.374,0.1535
1.14,0.3909,0.1682
1.19,0.4081,0.1829
1.24,0.4258,0.1976
1.29,0.4438,0.2123
1.35,0.4624,0.2268
1.4,0.4812,0.2413
1.45,0.5005,0.2556
1.5,0.52,0.2699
1.55,0.5396,0.2842
1.6,0.5592,0.2986
1.65,0.58,0.3121
1.71,0.601,0.3254
1.76,0.6221,0.3386
1.81,0.6433,0.3519
1.86,0.6645,0.3651
1.91,0.6857,0.3784
1.96,0.7071,0.3916
2.01,0.7284,0.4049
2.06,0.7498,0.4181
2.12,0.7712,0.4314
2.17,0.7926,0.4446
2.22,0.8141,0.4579
2.27,0.8355,0.4711
2.32,0.8569,0.4845
2.37,0.8784,0.4978
2.43,0.8999,0.5111
2.48,0.9214,0.5244
2.53,0.9429,0.5377
2.58,0.9645,0.5509
2.63,0.9861,0.5642
2.68,1.0078,0.5774
2.73,1.0294,0.5906
2.79,1.0511,0.6038
2.84,1.0728,0.617
2.89,1.0945,0.6301
2.94,1.1162,0.6433
2.99,1.1379,0.6565
3.05,1.1596,0.6697
3.1,1.1814,0.6828
3.15,1.2031,0.696
3.2,1.2249,0.7092
3.25,1.2466,0.7223
3.3,1.2684,0.7355
3.36,1.2902,0.7487
3.41,1.312,0.7618
3.46,1.3337,0.775
3.51,1.3555,0.7881
3.57,1.3773,0.8013
3.62,1.3991,0.8144
3.67,1.4209,0.8276
3.72,1.4427,0.8407
3.77,1.4651,0.8529
3.82,1.4879,0.8644
3.88,1.511,0.8751
3.93,1.5342,0.8854
3.98,1.5578,0.8924
4.03,1.5816,0.8978
4.08,1.5954,0.8982
4.13,1.6051,0.8964
4.18,1.6098,0.8938
4.24,1.6128,0.891
4.29,1.6158,0.8879
4.34,1.6188,0.8848
4.39,1.6225,0.8811
4.44,1.6263,0.8773
4.5,1.6311,0.8729
4.55,1.6359,0.8683
4.6,1.6419,0.8632
4.65,1.6478,0.8578
4.7,1.6553,0.8518
4.76,1.6627,0.8456
4.81,1.6708,0.8389
4.86,1.6788,0.832
4.91,1.689,0.8244
4.96,1.6992,0.8166
5.01,1.7119,0.8084
5.07,1.7247,0.7999
5.12,1.7402,0.7911
5.17,1.7562,0.7819
5.22,1.7758,0.771
5.27,1.7957,0.7603
5.32,1.8175,0.7506
5.38,1.8397,0.7413
5.43,1.8633,0.7338
5.48,1.8872,0.7267
5.53,1.9119,0.7213
5.58,1.9367,0.7163
5.64,1.9619,0.7128
5.69,1.9872,0.7099
5.74,2.0127,0.7083
5.79,2.0381,0.7073
5.84,2.0635,0.7073
5.89,2.0888,0.7078
5.95,2.1141,0.7088
6.0,2.1392,0.7105
6.05,2.1642,0.7129
6.1,2.1889,0.7162
6.15,2.2133,0.7203
6.2,2.2374,0.7253
6.26,2.2612,0.731
6.31,2.2846,0.7374
6.36,2.3077,0.7443
6.41,2.3303,0.7521
6.46,2.3525,0.7604
6.51,2.3743,0.7694
6.57,2.3957,0.7788
6.62,2.4166,0.7889
6.67,2.4371,0.7994
6.72,2.4572,0.8104
6.77,2.4771,0.8217
6.82,2.4963,0.8336
6.88,2.5153,0.8458
6.93,2.534,0.8584
6.98,2.5526,0.8712
7.03,2.5708,0.8844
7.08,2.5887,0.8978
7.13,2.6069,0.9113
7.19,2.6249,0.9251
7.24,2.6429,0.939
7.29,2.6608,0.9532
7.34,2.6787,0.9676
7.39,2.6963,0.9822
7.44,2.7137,0.997
7.49,2.731,1.012
7.55,2.7483,1.0272
7.6,2.7655,1.0426
7.65,2.7831,1.058
7.7,2.8006,1.0735
7.75,2.818,1.0892
7.8,2.8353,1.1051
7.85,2.8522,1.1213
7.91,2.869,1.1376
7.96,2.8858,1.154
8.01,2.9026,1.1707
8.06,2.9193,1.1874
8.12,2.936,1.2042
8.17,2.9528,1.2212
8.22,2.9694,1.2382
8.27,2.9861,1.2554
8.32,3.0029,1.2726
8.37,3.0202,1.2897
8.43,3.0373,1.3069
8.48,3.0545,1.3242
8.53,3.0713,1.3417
8.58,3.0877,1.3596
8.63,3.1039,1.3775
8.68,3.1202,1.3956
8.73,3.1368,1.4135
8.78,3.1538,1.4313
8.83,3.1708,1.4492
8.89,3.1877,1.4672
8.94,3.2045,1.4853
8.99,3.2212,1.5035
9.04,3.2379,1.5217
9.09,3.2545,1.5401
9.14,3.2715,1.5583
9.2,3.2886,1.5765
9.25,3.3059,1.5945
9.3,3.3234,1.6125
9.35,3.3412,1.6303
9.4,3.359,1.6482
9.45,3.377,1.6658
9.51,3.3951,1.6835
9.56,3.4134,1.701
9.61,3.4316,1.7185
9.66,3.4502,1.7358
9.71,3.4688,1.7531
9.76,3.4875,1.7703
9.82,3.5062,1.7875
9.87,3.525,1.8047
9.92,3.5437,1.8218
9.97,3.5625,1.839
10.02,3.5813,1.8562
10.07,3.6001,1.8733
10.13,3.6188,1.8905
10.18,3.6376,1.9077
10.23,3.6568,1.9242
10.28,3.6791,1.9351
10.33,3.7012,1.9465
10.38,3.7215,1.9619
10.44,3.7417,1.9774
10.49,3.7618,1.9932
10.54,3.7819,2.0089
10.59,3.8019,2.0247
10.64,3.8219,2.0405
10.69,3.8419,2.0563
10.75,3.8619,2.0721
10.8,3.8819,2.0879
10.85,3.9019,2.1038
10.9,3.9219,2.1196
10.95,3.9419,2.1355
11.0,3.9618,2.1513
11.05,3.9818,2.1672
11.11,4.0017,2.1831
11.16,4.0217,2.199
11.21,4.0416,2.2149
11.26,4.0616,2.2308
11.31,4.0815,2.2467
11.36,4.1014,2.2626
11.41,4.1214,2.2785
11.47,4.1413,2.2944
11.52,4.1612,2.3103
11.57,4.1811,2.3262
11.62,4.201,2.3422
11.67,4.221,2.3581
11.72,4.2409,2.374
11.78,4.2608,2.3899
11.83,4.2807,2.4059
11.88,4.3006,2.4218
11.93,4.3205,2.4377
11.98,4.3404,2.4537
12.03,4.3603,2.4696
12.08,4.3802,2.4856
12.14,4.4001,2.5015
12.19,4.42,2.5174
12.24,4.4399,2.5334
12.29,4.4598,2.5493
12.34,4.4797,2.5653
12.39,4.4997,2.5812
12.45,4.5196,2.5971
12.5,4.5395,2.6131
12.55,4.5594,2.629
12.6,4.5793,2.6449
12.65,4.5992,2.6609
12.7,4.6191,2.6768
12.75,4.639,2.6928
12.81,4.6589,2.7087
12.86,4.6788,2.7246
12.91,4.6987,2.7406
12.96,4.7186,2.7565
13.01,4.7385,2.7724
13.06,4.7585,2.7883
13.12,4.7784,2.8043
13.17,4.7983,2.8202
13.22,4.8182,2.8361
13.27,4.8381,2.852
13.32,4.8581,2.8679
13.37,4.878,2.8839
13.43,4.8979,2.8998
13.48,4.9178,2.9157
13.53,4.9378,2.9316
13.58,4.9577,2.9475
13.63,4.9776,2.9634
13.68,4.9976,2.9793
13.74,5.0175,2.9952
13.79,5.0375,3.0111
13.84,5.0574,3.027
13.89,5.0774,3.0428
13.95,5.0973,3.0587
14.0,5.1173,3.0746
14.05,5.1372,3.0905
14.1,5.1572,3.1064
14.15,5.1771,3.1222
14.21,5.1971,3.1381
14.26,5.217,3.154
14.31,5.237,3.1698
14.36,5.257,3.1857
14.42,5.2769,3.2016
14.47,5.2969,3.2174
14.52,5.3169,3.2333
14.57,5.3369,3.2491
14.62,5.3568,3.265
14.67,5.3768,3.2808
14.72,5.3968,3.2967
14.78,5.4168,3.3125
14.83,5.4368,3.3283
14.88,5.4568,3.3442
14.93,5.4767,3.36
14.98,5.4967,3.3758
15.03,5.5167,3.3917
15.09,5.5367,3.4075
15.14,5.5567,3.4233
15.19,5.5767,3.4391
15.24,5.5967,3.455
15.29,5.6167,3.4707
15.34,5.6371,3.486
15.39,5.6576,3.5013
15.45,5.678,3.5165
15.5,5.6984,3.5318
15.55,5.7187,3.5471
15.6,5.7391,3.5625
15.65,5.7595,3.5778
15.7,5.7798,3.5932
15.76,5.8001,3.6086
15.81,5.8204,3.624
15.86,5.8407,3.6394
15.91,5.861,3.6549
15.96,5.8813,3.6704
16.01,5.9015,3.6858
16.07,5.9218,3.7013
16.12,5.942,3.7168
16.17,5.9622,3.7324
16.22,5.9825,3.7479
16.27,6.0027,3.7635
16.32,6.0229,3.779
16.38,6.0431,3.7946
16.43,6.0633,3.8101
16.48,6.0835,3.8257
16.53,6.1036,3.8413
16.58,6.1238,3.8569
16.64,6.144,3.8725
16.69,6.1641,3.8881
16.74,6.1843,3.9037
16.79,6.2045,3.9193
16.84,6.2246,3.935
16.89,6.2448,3.9506
16.94,6.2649,3.9662
17.0,6.2851,3.9819
17.05,6.3052,3.9975
17.1,6.3253,4.0131
17.15,6.3455,4.0288
17.2,6.3656,4.0444
17.25,6.3858,4.0601
17.31,6.4059,4.0757
17.36,6.426,4.0914
17.41,6.4462,4.107
17.46,6.4663,4.1227
17.51,6.4864,4.1383
17.57,6.5066,4.154
17.62,6.5267,4.1696
17.67,6.5468,4.1853
17.72,6.5669,4.2009
17.77,6.5871,4.2166
17.83,6.6072,4.2322
17.88,6.6273,4.2479
17.93,6.6475,4.2635
17.98,6.6676,4.2792
18.03,6.6877,4.2948
18.08,6.7079,4.3105
18.14,6.728,4.3262
18.19,6.7481,4.3418
18.24,6.7683,4.3574
