t,x,y
4.27,1.6115,0.9014
4.32,1.6122,0.9001
4.37,1.6128,0.8988
4.42,1.6135,0.8974
4.47,1.6144,0.8957
4.52,1.6157,0.8935
4.58,1.6174,0.8908
4.63,1.6196,0.8876
4.68,1.6225,0.8839
4.73,1.6258,0.8797
4.78,1.6301,0.875
4.83,1.635,0.8699
4.88,1.6408,0.8642
4.94,1.6473,0.8582
4.99,1.6549,0.8517
5.04,1.6631,0.8448
5.09,1.6728,0.8374
5.14,1.6829,0.8297
5.19,1.6952,0.8207
5.24,1.7082,0.8111
5.3,1.7237,0.8011
5.35,1.74,0.7909
5.4,1.7592,0.7807
5.45,1.7792,0.7703
5.5,1.8013,0.7608
5.55,1.8238,0.7513
5.6,1.8475,0.7435
5.66,1.8712,0.7357
5.71,1.8959,0.7297
5.76,1.9205,0.7239
5.81,1.9457,0.7199
5.86,1.9709,0.7161
5.91,1.9962,0.7131
5.96,2.0216,0.7103
6.02,2.0469,0.7096
6.07,2.0722,0.7091
6.12,2.0974,0.7098
6.18,2.1226,0.7108
6.23,2.1475,0.7128
6.28,2.1723,0.7151
6.33,2.1968,0.7187
6.38,2.221,0.7228
6.43,2.2447,0.7281
6.49,2.2682,0.7338
6.54,2.2912,0.7405
6.59,2.3139,0.7476
6.64,2.336,0.7557
6.69,2.3578,0.7642
6.74,2.379,0.7734
6.79,2.3999,0.783
6.84,2.4205,0.7931
6.89,2.4406,0.8037
6.95,2.4602,0.8148
7.0,2.4795,0.8263
7.05,2.4985,0.8382
7.1,2.517,0.8505
7.15,2.5351,0.8632
7.21,2.5531,0.8761
7.26,2.5711,0.8892
7.31,2.589,0.9026
7.36,2.6066,0.9163
7.41,2.6242,0.9301
7.46,2.6418,0.9441
7.52,2.6595,0.9583
7.57,2.6772,0.9726
7.62,2.6947,0.9872
7.67,2.7121,1.0019
7.72,2.7295,1.0169
7.77,2.7468,1.032
7.83,2.7641,1.0473
7.88,2.7813,1.0627
7.93,2.7984,1.0784
7.98,2.8154,1.0942
8.03,2.8327,1.11
8.08,2.8499,1.126
8.13,2.8669,1.1422
8.19,2.8837,1.1586
8.24,2.9009,1.175
8.29,2.9179,1.1915
8.34,2.9351,1.2081
8.39,2.9521,1.2249
8.45,2.9686,1.242
8.5,2.9849,1.2593
8.55,3.0014,1.2766
8.6,3.0177,1.2941
8.65,3.0341,1.3116
8.7,3.0504,1.3293
8.75,3.0668,1.347
8.8,3.0831,1.3648
8.86,3.0995,1.3827
8.91,3.1159,1.4007
8.96,3.1327,1.4185
9.01,3.1495,1.4365
9.06,3.1662,1.4545
9.11,3.1829,1.4726
9.16,3.1996,1.4907
9.22,3.2161,1.509
9.27,3.2326,1.5274
9.32,3.249,1.5458
9.37,3.2653,1.5644
9.43,3.282,1.5829
9.48,3.2992,1.601
9.53,3.3166,1.619
9.58,3.3344,1.6369
9.63,3.3522,1.6547
9.68,3.3702,1.6724
9.73,3.3883,1.6901
9.79,3.4064,1.7077
9.84,3.4247,1.7252
9.89,3.4431,1.7427
9.94,3.4616,1.7601
9.99,3.4801,1.7775
10.04,3.4986,1.7948
10.1,3.5172,1.8122
10.15,3.5358,1.8295
10.2,3.5545,1.8468
10.25,3.5758,1.8592
10.3,3.5983,1.8695
10.35,3.6207,1.8806
10.41,3.643,1.892
10.46,3.6631,1.9072
10.51,3.6826,1.9236
10.56,3.7021,1.94
10.61,3.7216,1.9564
10.66,3.7411,1.9728
10.72,3.7606,1.9892
10.77,3.7802,2.0056
10.82,3.7997,2.0219
10.87,3.8193,2.0382
10.92,3.8388,2.0546
10.97,3.8584,2.0709
11.03,3.878,2.0872
11.08,3.8976,2.1035
11.13,3.9172,2.1198
11.18,3.9368,2.1361
11.23,3.9565,2.1523
11.29,3.9761,2.1686
11.34,3.9957,2.1848
11.39,4.0154,2.2011
11.44,4.0351,2.2173
11.49,4.0548,2.2335
11.54,4.0745,2.2496
11.59,4.0942,2.2658
11.64,4.1139,2.282
11.7,4.1337,2.2981
11.75,4.1534,2.3143
11.8,4.1732,2.3304
11.85,4.1929,2.3465
11.91,4.2127,2.3626
11.96,4.2325,2.3787
12.01,4.2522,2.3948
12.06,4.272,2.4109
12.11,4.2918,2.427
12.16,4.3116,2.443
12.21,4.3314,2.4591
12.27,4.3513,2.4751
12.32,4.3711,2.4912
12.37,4.3909,2.5072
12.42,4.4108,2.5232
12.47,4.4306,2.5392
12.52,4.4504,2.5552
12.58,4.4703,2.5712
12.63,4.4902,2.5872
12.68,4.51,2.6032
12.73,4.5299,2.6192
12.78,4.5498,2.6352
12.83,4.5697,2.6511
12.88,4.5895,2.6671
12.94,4.6094,2.6831
12.99,4.6293,2.699
13.04,4.6492,2.7149
13.09,4.6691,2.7309
13.14,4.6891,2.7468
13.19,4.709,2.7627
13.24,4.7289,2.7787
13.3,4.7488,2.7946
13.35,4.7688,2.8105
13.4,4.7887,2.8264
13.45,4.8086,2.8423
13.5,4.8286,2.8582
13.56,4.8485,2.874
13.61,4.8685,2.8899
13.66,4.8884,2.9058
13.71,4.9084,2.9217
13.76,4.9283,2.9375
13.81,4.9483,2.9534
13.87,4.9683,2.9693
13.92,4.9883,2.9851
13.97,5.0082,3.001
14.02,5.0282,3.0168
14.07,5.0482,3.0326
14.13,5.0682,3.0484
14.18,5.0882,3.0643
14.23,5.1082,3.0801
14.28,5.1282,3.0959
14.33,5.1482,3.1117
14.38,5.1682,3.1275
14.43,5.1882,3.1433
14.49,5.2082,3.1591
14.54,5.2283,3.1749
14.59,5.2483,3.1907
14.64,5.2683,3.2065
14.69,5.2883,3.2223
14.74,5.3084,3.238
14.8,5.3284,3.2538
14.85,5.3484,3.2696
14.9,5.3685,3.2854
14.95,5.3885,3.3011
15.0,5.4086,3.3169
15.05,5.4286,3.3326
15.11,5.4487,3.3484
15.16,5.4687,3.3641
15.21,5.4888,3.3799
15.26,5.5088,3.3956
15.32,5.529,3.4113
15.37,5.5491,3.4269
15.42,5.5693,3.4425
15.47,5.5894,3.4581
15.52,5.6096,3.4738
15.57,5.6297,3.4894
15.62,5.6499,3.505
15.68,5.67,3.5207
15.73,5.6901,3.5363
15.78,5.7103,3.552
15.83,5.7304,3.5676
15.89,5.7505,3.5833
15.94,5.7706,3.599
15.99,5.7908,3.6146
16.04,5.8109,3.6303
16.1,5.831,3.646
16.15,5.8511,3.6616
16.2,5.8712,3.6773
16.25,5.8913,3.693
16.3,5.9114,3.7087
16.35,5.9315,3.7243
16.4,5.9517,3.74
16.45,5.9718,3.7557
16.51,5.9919,3.7714
16.56,6.012,3.7871
16.61,6.0321,3.8027
16.66,6.0522,3.8184
16.72,6.0723,3.8341
16.77,6.0924,3.8498
16.82,6.1125,3.8655
16.87,6.1326,3.8812
16.92,6.1527,3.8968
16.97,6.1728,3.9125
17.03,6.1929,3.9282
17.08,6.213,3.9439
17.13,6.2332,3.9596
17.18,6.2533,3.9752
17.24,6.2734,3.9909
17.29,6.2935,4.0066
17.34,6.3136,4.0223
17.39,6.3337,4.0379
17.44,6.3538,4.0536
17.49,6.374,4.0693
17.54,6.3941,4.0849
17.6,6.4142,4.1006
17.65,6.4343,4.1163
17.7,6.4545,4.1319
17.75,6.4746,4.1476
17.8,6.4947,4.1632
17.86,6.5148,4.1789
17.91,6.535,4.1945
17.96,6.5551,4.2102
18.01,6.5753,4.2258
18.06,6.5954,4.2415
18.11,6.6155,4.2571
18.17,6.6357,4.2727
18.22,6.6558,4.2884
18.27,6.676,4.304
18.32,6.6961,4.3196
18.38,6.7163,4.3352
18.43,6.7364,4.3509
18.48,6.7566,4.3665
18.53,6.7768,4.3821
18.58,6.7969,4.3977
18.63,6.8171,4.4133
18.68,6.8372,4.4289
18.73,6.8574,4.4445
18.79,6.8776,4.4601
18.84,6.8978,4.4757
18.89,6.9179,4.4913
18.94,6.9381,4.5069
18.99,6.9583,4.5225
19.04,6.9785,4.5381
19.09,6.9987,4.5537
19.15,7.0188,4.5692
19.2,7.039,4.5848
19.25,7.0592,4.6004
19.3,7.0794,4.6159
19.35,7.0996,4.6315
19.4,7.1198,4.6471
19.46,7.14,4.6626
19.51,7.1602,4.6782
19.56,7.1804,4.6937
19.61,7.2006,4.7093
19.67,7.2209,4.7248
19.72,7.2411,4.7404
19.77,7.2613,4.7559
19.82,7.2815,4.7715
19.87,7.3017,4.787
19.92,7.3219,4.8025
19.98,7.3422,4.8181
20.03,7.3624,4.8336
20.08,7.3826,4.8491
20.13,7.4029,4.8646
20.18,7.4231,4.8801
20.23,7.4433,4.8957
20.28,7.4636,4.9112
20.34,7.4838,4.9267
20.39,7.5041,4.9421
20.44,7.5245,4.9574
20.49,7.5449,4.9727
20.54,7.5653,4.988
20.59,7.5857,5.0033
20.65,7.606,5.0187
20.7,7.6264,5.034
20.75,7.6467,5.0494
20.8,7.6671,5.0648
20.85,7.6874,5.0801
20.9,7.7078,5.0955
20.96,7.7281,5.1109
21.01,7.7484,5.1263
21.06,7.7687,5.1417
21.11,7.7891,5.1571
21.16,7.8094,5.1725
21.22,7.8297,5.188
21.27,7.85,5.2034
21.32,7.8703,5.2188
21.37,7.8906,5.2342
21.42,7.9109,5.2496
21.48,7.9312,5.2651
21.53,7.9515,5.2805
21.58,7.9718,5.2959
21.64,7.9921,5.3114
21.69,8.0124,5.3268
21.74,8.0327,5.3423
21.79,8.053,5.3577
21.84,8.0733,5.3732
21.9,8.0935,5.3886
21.95,8.1138,5.4041
22.0,8.1341,5.4195
22.05,8.1544,5.435
22.1,8.1747,5.4504
22.15,8.195,5.4659
22.2,8.2153,5.4813
22.26,8.2355,5.4968
22.31,8.2558,5.5122
22.36,8.2761,5.5277
22.41,8.2964,5.5431
22.46,8.3167,5.5586
22.51,8.337,5.574
22.56,8.3573,5.5895
22.61,8.3775,5.6049
22.67,8.3978,5.6204
22.72,8.4181,5.6358
22.77,8.4384,5.6513
22.82,8.4587,5.6667
22.87,8.479,5.6821
22.92,8.4993,5.6976
22.98,8.5196,5.713
23.03,8.5399,5.7284
23.08,8.5602,5.7439
23.13,8.5804,5.7595
23.18,8.6005,5.7752
23.23,8.6202,5.7913
23.28,8.6397,5.8076
23.34,8.6593,5.824
23.39,8.6789,5.8403
23.44,8.6984,5.8566
23.49,8.718,5.873
23.54,8.7376,5.8893
23.59,8.7571,5.9056
23.64,8.7767,5.922
23.7,8.7963,5.9383
23.75,8.8159,5.9546
23.8,8.8354,5.9709
23.85,8.855,5.9873
23.9,8.8746,6.0036
23.95,8.8942,6.0199
24.0,8.9137,6.0363
24.05,8.9333,6.0526
24.11,8.9527,6.0688
24.16,8.97,6.0832
24.21,8.987,6.0973
24.26,9.0014,6.1094
24.31,9.0155,6.1211
24.36,9.0276,6.1312
24.42,9.0372,6.1392
24.47,9.0371,6.1393
24.52,9.037,6.1394
24.57,9.0369,6.1394
24.63,9.0367,6.1395
24.68,9.0366,6.1396
24.73,9.0365,6.1397
24.78,9.0364,6.1397
24.83,9.0363,6.1398
24.88,9.0363,6.1399
24.93,9.0362,6.1399
24.99,9.0361,6.14
25.04,9.036,6.1401
25.09,9.0359,6.1401
25.14,9.0359,6.1402
25.19,9.0358,6.1402
25.24,9.0357,6.1403
25.29,9.0357,6.1404
25.34,9.0356,6.1404
25.4,9.0355,6.1405
25.45,9.0355,6.1405
25.5,9.0354,6.1406
