t,x,y
0.06,0.0,0.0
0.1,0.0,0.0
0.15,0.0228,-0.002
0.2,0.0481,-0.0043
0.26,0.0501,-0.0011
0.31,0.0507,0.0025
0.36,0.0757,0.0063
0.41,0.1008,0.0099
0.46,0.1262,0.0089
0.51,0.1515,0.0083
0.56,0.1766,0.0123
0.61,0.2014,0.0168
0.67,0.2242,0.0253
0.72,0.2464,0.0344
0.77,0.2654,0.0465
0.83,0.2835,0.059
0.88,0.2984,0.0728
0.93,0.3133,0.0869
0.99,0.3289,0.1011
1.04,0.3446,0.1155
1.09,0.3608,0.1299
1.15,0.3771,0.1446
1.2,0.3941,0.1592
1.25,0.4112,0.1739
1.3,0.4288,0.1886
1.35,0.4467,0.2033
1.41,0.465,0.2179
1.46,0.4836,0.2325
1.51,0.5026,0.2469
1.56,0.5216,0.2615
1.61,0.5406,0.2762
1.66,0.56,0.2908
1.72,0.5798,0.3051
1.77,0.6001,0.319
1.82,0.621,0.3325
1.88,0.642,0.3459
1.93,0.6631,0.3594
1.98,0.6842,0.3728
2.03,0.7054,0.3862
2.08,0.7266,0.3996
2.14,0.7479,0.413
2.19,0.7692,0.4264
2.24,0.7905,0.4398
2.29,0.8119,0.4531
2.34,0.8333,0.4665
2.39,0.8548,0.4798
2.45,0.8762,0.4931
2.5,0.8977,0.5064
2.55,0.9193,0.5197
2.61,0.9408,0.533
2.66,0.9624,0.5463
2.71,0.984,0.5595
2.76,1.0056,0.5728
2.81,1.0273,0.5859
2.86,1.049,0.5991
2.91,1.0707,0.6123
2.96,1.0924,0.6255
3.01,1.1141,0.6387
3.07,1.1358,0.6519
3.13,1.1575,0.6651
3.18,1.1792,0.6784
3.23,1.2009,0.6916
3.29,1.2226,0.7048
3.34,1.2444,0.718
3.39,1.2661,0.7312
3.44,1.2878,0.7444
3.49,1.3096,0.7577
3.55,1.3313,0.7709
3.6,1.3531,0.7841
3.65,1.3749,0.7973
3.7,1.3966,0.8105
3.76,1.4184,0.8237
3.81,1.4402,0.8369
3.86,1.462,0.8501
3.92,1.4841,0.8627
3.97,1.5067,0.8744
4.02,1.5298,0.8848
4.08,1.5536,0.8933
4.13,1.5743,0.8999
4.19,1.5914,0.9042
4.24,1.6025,0.9052
4.3,1.6068,0.9024
4.35,1.6093,0.9003
4.4,1.6102,0.8988
4.45,1.6113,0.8971
4.51,1.6127,0.895
4.56,1.6145,0.8924
4.61,1.6167,0.8895
4.66,1.6195,0.886
4.71,1.6228,0.8822
4.77,1.6269,0.8778
4.82,1.6313,0.8731
4.88,1.6368,0.8679
4.93,1.6427,0.8624
4.98,1.6497,0.8563
5.04,1.6571,0.8499
5.1,1.666,0.8429
5.15,1.6752,0.8356
5.21,1.6859,0.8278
5.27,1.6971,0.8197
5.34,1.7113,0.8099
5.39,1.7258,0.7995
5.45,1.7439,0.7891
5.5,1.7622,0.7785
5.55,1.7837,0.7685
5.6,1.8052,0.7583
5.66,1.8275,0.7487
5.71,1.8496,0.7389
5.76,1.8735,0.7313
5.82,1.8973,0.7236
5.87,1.9221,0.7185
5.92,1.9471,0.7136
5.97,1.9724,0.7108
6.02,1.9978,0.7084
6.08,2.0232,0.7076
6.13,2.0485,0.707
6.18,2.0738,0.7076
6.24,2.099,0.7084
6.3,2.1241,0.7098
6.34,2.1491,0.7117
6.4,2.1738,0.7146
6.45,2.1983,0.7181
6.5,2.2225,0.7226
6.56,2.2464,0.7277
6.61,2.2698,0.7337
6.66,2.2929,0.7403
6.71,2.3157,0.7476
6.76,2.338,0.7554
6.82,2.3598,0.764
6.87,2.3813,0.7731
6.92,2.4024,0.7827
6.97,2.423,0.7929
7.03,2.4431,0.8036
7.08,2.4627,0.8148
7.13,2.482,0.8264
7.18,2.5009,0.8384
7.23,2.5196,0.8507
7.29,2.5381,0.8633
7.34,2.5564,0.8762
7.39,2.5744,0.8894
7.45,2.5922,0.9028
7.5,2.6101,0.9164
7.55,2.6279,0.9303
7.6,2.6456,0.9443
7.66,2.6632,0.9586
7.71,2.6808,0.973
7.76,2.6984,0.9876
7.81,2.7159,1.0023
7.86,2.7333,1.0173
7.92,2.7507,1.0325
7.98,2.7678,1.0478
8.02,2.7851,1.0633
8.07,2.8022,1.079
8.13,2.8197,1.0946
8.18,2.8371,1.1104
8.23,2.8541,1.1266
8.28,2.8708,1.1429
