t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0077,-0.0007
0.18,0.0203,-0.0019
0.23,0.0329,-0.0031
0.29,0.0456,-0.0042
0.34,0.0582,-0.0036
0.39,0.0708,-0.0023
0.44,0.0834,-0.0009
0.49,0.096,0.0005
0.54,0.1086,0.002
0.59,0.1211,0.0037
0.65,0.1337,0.0053
0.7,0.1462,0.0071
0.76,0.1576,0.011
0.81,0.1688,0.0153
0.86,0.1801,0.0196
0.92,0.1913,0.024
0.97,0.2004,0.03
1.02,0.2093,0.0363
1.07,0.2183,0.0427
1.13,0.2271,0.0491
1.18,0.2334,0.0562
1.23,0.2397,0.0634
1.28,0.2463,0.0707
1.33,0.2529,0.0782
1.38,0.2598,0.0858
1.43,0.2667,0.0935
1.48,0.2739,0.1012
1.54,0.2811,0.1091
1.59,0.2886,0.1171
1.64,0.2961,0.1251
1.69,0.3038,0.1332
1.74,0.3117,0.1415
1.79,0.3201,0.15
1.84,0.3287,0.1588
1.89,0.338,0.1679
1.94,0.3476,0.1772
2.0,0.3579,0.1869
2.05,0.3685,0.1968
2.1,0.3798,0.207
2.15,0.3917,0.2174
2.2,0.4044,0.2282
2.25,0.4179,0.2391
2.3,0.4322,0.2504
2.36,0.4475,0.2619
2.41,0.4639,0.2736
2.46,0.4808,0.2854
2.51,0.4981,0.2971
2.56,0.5157,0.3086
2.61,0.5336,0.32
2.66,0.5519,0.3309
2.72,0.5706,0.3415
2.77,0.5894,0.352
2.82,0.6081,0.3626
2.87,0.6269,0.3733
2.93,0.6456,0.3839
2.98,0.6643,0.3945
3.03,0.683,0.4052
3.08,0.7017,0.4158
3.13,0.7204,0.4265
3.18,0.7391,0.4372
3.24,0.7578,0.4479
3.29,0.7765,0.4586
3.34,0.7951,0.4693
3.39,0.8138,0.48
3.44,0.8325,0.4907
3.49,0.8511,0.5015
3.54,0.8698,0.5122
3.6,0.8884,0.523
3.65,0.9071,0.5337
3.7,0.9257,0.5445
3.75,0.9444,0.5553
3.81,0.963,0.5661
3.86,0.9816,0.5769
3.91,1.0003,0.5877
3.96,1.0189,0.5985
4.01,1.0375,0.6093
4.06,1.0561,0.6201
4.11,1.0745,0.6313
4.17,1.0928,0.6426
4.22,1.1112,0.6538
4.27,1.1295,0.6651
4.32,1.1479,0.6763
4.37,1.1662,0.6875
