t,x,y
0.03,0.0,0.0
0.08,0.0,0.0
0.13,0.0077,-0.0007
0.18,0.0203,-0.0019
0.24,0.0329,-0.0031
0.29,0.0456,-0.0043
0.34,0.0497,-0.0035
0.39,0.05,-0.0018
0.44,0.0592,-0.0002
0.5,0.0718,0.0014
0.55,0.0845,0.001
0.6,0.0971,0.0
0.65,0.1097,0.0011
0.7,0.1223,0.0027
0.75,0.1349,0.0043
0.8,0.1475,0.006
0.86,0.159,0.0099
0.91,0.1704,0.0142
0.96,0.1818,0.0185
1.01,0.1932,0.0229
1.06,0.2025,0.029
1.11,0.2116,0.0353
1.16,0.2208,0.0417
1.21,0.2298,0.0483
1.27,0.2364,0.0555
1.32,0.2429,0.0628
1.37,0.2497,0.0702
1.42,0.2565,0.0778
1.47,0.2637,0.0855
1.52,0.2708,0.0933
1.58,0.2782,0.1011
1.63,0.2856,0.1091
1.68,0.2932,0.1171
1.73,0.3009,0.1252
1.78,0.3088,0.1333
1.83,0.3169,0.1416
1.88,0.3255,0.1502
1.94,0.3344,0.1591
1.99,0.3439,0.1683
2.04,0.3538,0.1777
2.09,0.3643,0.1875
2.14,0.3752,0.1975
2.19,0.3869,0.2077
2.25,0.3991,0.2183
2.3,0.4122,0.2291
2.35,0.4259,0.2401
2.4,0.4406,0.2515
2.45,0.4564,0.2631
2.5,0.4731,0.275
2.55,0.4902,0.2868
2.61,0.5076,0.2985
2.66,0.5253,0.31
2.71,0.5431,0.3213
2.76,0.5615,0.3323
2.82,0.5802,0.343
2.87,0.5989,0.3537
2.92,0.6175,0.3644
2.97,0.6362,0.3751
3.02,0.6549,0.3858
3.07,0.6736,0.3965
3.13,0.6922,0.4072
3.18,0.7109,0.418
3.23,0.7295,0.4287
3.28,0.7482,0.4395
3.33,0.7668,0.4502
3.38,0.7855,0.461
3.43,0.8041,0.4718
3.49,0.8227,0.4826
3.54,0.8414,0.4934
3.59,0.86,0.5042
3.64,0.8786,0.515
3.69,0.8972,0.5258
3.74,0.9159,0.5366
3.8,0.9345,0.5474
3.85,0.9531,0.5583
3.9,0.9717,0.5691
3.95,0.9903,0.5799
4.0,1.0089,0.5908
4.05,1.0275,0.6016
4.1,1.0461,0.6125
4.15,1.0647,0.6233
4.2,1.083,0.6346
4.25,1.1014,0.6458
4.31,1.1197,0.6571
4.36,1.138,0.6683
