t,name,x,y
0.0,obstacle_cat,2.83,0.966
0.06,obstacle_cat,2.83,0.966
0.11,obstacle_cat,2.83,0.966
0.17,obstacle_cat,2.83,0.966
0.22,obstacle_cat,2.83,0.966
0.28,obstacle_cat,2.83,0.966
0.34,obstacle_cat,2.83,0.966
0.4,obstacle_cat,2.83,0.966
0.45,obstacle_cat,2.83,0.966
0.51,obstacle_cat,2.83,0.966
0.56,obstacle_cat,2.83,0.966
0.62,obstacle_cat,2.83,0.966
0.68,obstacle_cat,2.83,0.966
0.73,obstacle_cat,2.83,0.966
0.79,obstacle_cat,2.83,0.966
0.84,obstacle_cat,2.83,0.966
0.9,obstacle_cat,2.83,0.966
0.95,obstacle_cat,2.83,0.966
1.01,obstacle_cat,2.83,0.966
1.07,obstacle_cat,2.83,0.966
1.12,obstacle_cat,2.83,0.966
1.18,obstacle_cat,2.83,0.966
1.24,obstacle_cat,2.83,0.966
1.29,obstacle_cat,2.83,0.966
1.35,obstacle_cat,2.83,0.966
1.41,obstacle_cat,2.83,0.966
1.46,obstacle_cat,2.83,0.966
1.52,obstacle_cat,2.83,0.966
1.58,obstacle_cat,2.83,0.966
1.63,obstacle_cat,2.83,0.966
1.69,obstacle_cat,2.83,0.966
1.74,obstacle_cat,2.83,0.966
1.8,obstacle_cat,2.83,0.966
1.86,obstacle_cat,2.83,0.966
1.91,obstacle_cat,2.83,0.966
1.97,obstacle_cat,2.83,0.966
2.03,obstacle_cat,2.83,0.966
2.08,obstacle_cat,2.83,0.966
2.14,obstacle_cat,2.83,0.966
2.19,obstacle_cat,2.83,0.966
2.25,obstacle_cat,2.83,0.966
2.31,obstacle_cat,2.83,0.966
2.36,obstacle_cat,2.83,0.966
2.42,obstacle_cat,2.83,0.966
2.48,obstacle_cat,2.83,0.966
2.53,obstacle_cat,2.83,0.966
2.59,obstacle_cat,2.83,0.966
2.65,obstacle_cat,2.83,0.966
2.71,obstacle_cat,2.83,0.966
2.77,obstacle_cat,2.83,0.966
2.83,obstacle_cat,2.83,0.966
2.88,obstacle_cat,2.83,0.966
2.94,obstacle_cat,2.83,0.966
2.99,obstacle_cat,2.83,0.966
3.05,obstacle_cat,2.83,0.966
3.11,obstacle_cat,2.83,0.966
3.16,obstacle_cat,2.83,0.966
3.22,obstacle_cat,2.83,0.966
3.28,obstacle_cat,2.83,0.966
3.33,obstacle_cat,2.83,0.966
3.39,obstacle_cat,2.83,0.966
3.44,obstacle_cat,2.83,0.966
3.5,obstacle_cat,2.83,0.966
3.56,obstacle_cat,2.83,0.966
3.62,obstacle_cat,2.83,0.966
3.67,obstacle_cat,2.83,0.966
3.73,obstacle_cat,2.83,0.966
3.79,obstacle_cat,2.83,0.966
3.85,obstacle_cat,2.83,0.966
3.9,obstacle_cat,2.83,0.966
3.96,obstacle_cat,2.83,0.966
4.02,obstacle_cat,2.83,0.966
4.07,obstacle_cat,2.83,0.966
4.13,obstacle_cat,2.83,0.966
4.18,obstacle_cat,2.83,0.966
4.24,obstacle_cat,2.83,0.966
4.3,obstacle_cat,2.83,0.966
4.35,obstacle_cat,2.83,0.966
4.41,obstacle_cat,2.83,0.966
4.47,obstacle_cat,2.83,0.966
4.52,obstacle_cat,2.83,0.966
4.58,obstacle_cat,2.83,0.966
4.64,obstacle_cat,2.83,0.966
4.7,obstacle_cat,2.83,0.966
4.75,obstacle_cat,2.83,0.966
4.81,obstacle_cat,2.83,0.966
4.86,obstacle_cat,2.83,0.966
4.92,obstacle_cat,2.83,0.966
4.98,obstacle_cat,2.83,0.966
5.03,obstacle_cat,2.83,0.966
5.09,obstacle_cat,2.83,0.966
5.15,obstacle_cat,2.83,0.966
5.21,obstacle_cat,2.83,0.966
5.27,obstacle_cat,2.83,0.966
5.32,obstacle_cat,2.83,0.966
5.38,obstacle_cat,2.83,0.966
5.44,obstacle_cat,2.83,0.966
5.5,obstacle_cat,2.83,0.966
5.55,obstacle_cat,2.83,0.966
5.61,obstacle_cat,2.83,0.966
5.67,obstacle_cat,2.83,0.966
5.72,obstacle_cat,2.83,0.966
5.78,obstacle_cat,2.83,0.966
5.84,obstacle_cat,2.83,0.966
5.89,obstacle_cat,2.83,0.966
5.95,obstacle_cat,2.83,0.966
6.0,obstacle_cat,2.83,0.966
6.06,obstacle_cat,2.83,0.966
6.12,obstacle_cat,2.83,0.966
6.18,obstacle_cat,2.83,0.966
6.23,obstacle_cat,2.83,0.966
6.29,obstacle_cat,2.83,0.966
6.34,obstacle_cat,2.83,0.966
6.4,obstacle_cat,2.83,0.966
6.46,obstacle_cat,2.83,0.966
6.51,obstacle_cat,2.83,0.966
6.57,obstacle_cat,2.83,0.966
6.63,obstacle_cat,2.83,0.966
6.68,obstacle_cat,2.83,0.966
6.73,obstacle_cat,2.83,0.966
6.79,obstacle_cat,2.83,0.966
6.85,obstacle_cat,2.83,0.966
6.9,obstacle_cat,2.83,0.966
6.96,obstacle_cat,2.83,0.966
7.02,obstacle_cat,2.83,0.966
7.07,obstacle_cat,2.83,0.966
7.13,obstacle_cat,2.83,0.966
7.19,obstacle_cat,2.83,0.966
7.24,obstacle_cat,2.83,0.966
7.3,obstacle_cat,2.83,0.966
7.36,obstacle_cat,2.83,0.966
7.41,obstacle_cat,2.83,0.966
7.47,obstacle_cat,2.83,0.966
7.52,obstacle_cat,2.83,0.966
7.58,obstacle_cat,2.83,0.966
7.64,obstacle_cat,2.83,0.966
7.69,obstacle_cat,2.83,0.966
7.75,obstacle_cat,2.83,0.966
7.81,obstacle_cat,2.83,0.966
7.86,obstacle_cat,2.83,0.966
7.92,obstacle_cat,2.83,0.966
7.98,obstacle_cat,2.83,0.966
8.03,obstacle_cat,2.83,0.966
8.09,obstacle_cat,2.83,0.966
8.14,obstacle_cat,2.83,0.966
8.2,obstacle_cat,2.83,0.966
8.26,obstacle_cat,2.83,0.966
8.31,obstacle_cat,2.83,0.966
8.37,obstacle_cat,2.83,0.966
8.42,obstacle_cat,2.83,0.966
8.49,obstacle_cat,2.83,0.966
8.54,obstacle_cat,2.83,0.966
8.6,obstacle_cat,2.83,0.966
8.65,obstacle_cat,2.83,0.966
8.71,obstacle_cat,2.83,0.966
8.77,obstacle_cat,2.83,0.966
8.82,obstacle_cat,2.83,0.966
8.88,obstacle_cat,2.83,0.966
8.94,obstacle_cat,2.83,0.966
9.0,obstacle_cat,2.83,0.966
9.05,obstacle_cat,2.83,0.966
9.11,obstacle_cat,2.83,0.966
9.16,obstacle_cat,2.83,0.966
9.22,obstacle_cat,2.83,0.966
9.27,obstacle_cat,2.83,0.966
9.33,obstacle_cat,2.83,0.966
9.38,obstacle_cat,2.83,0.966
9.44,obstacle_cat,2.83,0.966
9.5,obstacle_cat,2.83,0.966
9.56,obstacle_cat,2.83,0.966
9.61,obstacle_cat,2.83,0.966
9.67,obstacle_cat,2.83,0.966
9.72,obstacle_cat,2.83,0.966
9.78,obstacle_cat,2.83,0.966
9.84,obstacle_cat,2.83,0.966
9.89,obstacle_cat,2.83,0.966
9.95,obstacle_cat,2.83,0.966
10.01,obstacle_cat,2.83,0.966
10.07,obstacle_cat,2.83,0.966
10.12,obstacle_cat,2.83,0.966
10.18,obstacle_cat,2.83,0.966
10.24,obstacle_cat,2.83,0.966
10.29,obstacle_cat,2.83,0.966
10.35,obstacle_cat,2.83,0.966
10.41,obstacle_cat,2.83,0.966
10.46,obstacle_cat,2.83,0.966
10.52,obstacle_cat,2.83,0.966
10.58,obstacle_cat,2.83,0.966
10.63,obstacle_cat,2.83,0.966
10.69,obstacle_cat,2.83,0.966
10.74,obstacle_cat,2.83,0.966
10.8,obstacle_cat,2.83,0.966
10.86,obstacle_cat,2.83,0.966
10.92,obstacle_cat,2.83,0.966
10.97,obstacle_cat,2.83,0.966
11.03,obstacle_cat,2.83,0.966
11.09,obstacle_cat,2.83,0.966
11.14,obstacle_cat,2.83,0.966
11.2,obstacle_cat,2.83,0.966
11.26,obstacle_cat,2.83,0.966
11.31,obstacle_cat,2.83,0.966
11.37,obstacle_cat,2.83,0.966
11.43,obstacle_cat,2.83,0.966
11.49,obstacle_cat,2.83,0.966
11.54,obstacle_cat,2.83,0.966
11.6,obstacle_cat,2.83,0.966
11.65,obstacle_cat,2.83,0.966
11.71,obstacle_cat,2.83,0.966
11.76,obstacle_cat,2.83,0.966
11.82,obstacle_cat,2.83,0.966
11.88,obstacle_cat,2.83,0.966
11.94,obstacle_cat,2.83,0.966
11.99,obstacle_cat,2.83,0.966
12.05,obstacle_cat,2.83,0.966
12.1,obstacle_cat,2.83,0.966
12.16,obstacle_cat,2.83,0.966
12.22,obstacle_cat,2.83,0.966
12.28,obstacle_cat,2.83,0.966
12.33,obstacle_cat,2.83,0.966
12.39,obstacle_cat,2.83,0.966
12.44,obstacle_cat,2.83,0.966
12.5,obstacle_cat,2.83,0.966
12.55,obstacle_cat,2.83,0.966
12.61,obstacle_cat,2.83,0.966
12.67,obstacle_cat,2.83,0.966
12.72,obstacle_cat,2.83,0.966
12.78,obstacle_cat,2.83,0.966
12.84,obstacle_cat,2.83,0.966
12.9,obstacle_cat,2.83,0.966
12.95,obstacle_cat,2.83,0.966
13.01,obstacle_cat,2.83,0.966
13.07,obstacle_cat,2.83,0.966
13.12,obstacle_cat,2.83,0.966
13.18,obstacle_cat,2.83,0.966
13.24,obstacle_cat,2.83,0.966
13.29,obstacle_cat,2.83,0.966
13.35,obstacle_cat,2.83,0.966
13.4,obstacle_cat,2.83,0.966
13.46,obstacle_cat,2.83,0.966
13.52,obstacle_cat,2.83,0.966
13.57,obstacle_cat,2.83,0.966
13.63,obstacle_cat,2.83,0.966
13.68,obstacle_cat,2.83,0.966
13.74,obstacle_cat,2.83,0.966
13.8,obstacle_cat,2.83,0.966
13.85,obstacle_cat,2.83,0.966
13.91,obstacle_cat,2.83,0.966
13.97,obstacle_cat,2.83,0.966
14.02,obstacle_cat,2.83,0.966
14.08,obstacle_cat,2.83,0.966
14.14,obstacle_cat,2.83,0.966
14.19,obstacle_cat,2.83,0.966
14.25,obstacle_cat,2.83,0.966
14.3,obstacle_cat,2.83,0.966
14.36,obstacle_cat,2.83,0.966
14.42,obstacle_cat,2.83,0.966
14.48,obstacle_cat,2.83,0.966
14.54,obstacle_cat,2.83,0.966
14.6,obstacle_cat,2.83,0.966
14.66,obstacle_cat,2.83,0.966
14.71,obstacle_cat,2.83,0.966
14.77,obstacle_cat,2.83,0.966
14.82,obstacle_cat,2.83,0.966
14.88,obstacle_cat,2.83,0.966
14.94,obstacle_cat,2.83,0.966
14.99,obstacle_cat,2.83,0.966
15.05,obstacle_cat,2.83,0.966
15.1,obstacle_cat,2.83,0.966
15.16,obstacle_cat,2.83,0.966
15.22,obstacle_cat,2.83,0.966
15.27,obstacle_cat,2.83,0.966
15.33,obstacle_cat,2.83,0.966
15.38,obstacle_cat,2.83,0.966
15.45,obstacle_cat,2.83,0.966
15.5,obstacle_cat,2.83,0.966
15.56,obstacle_cat,2.83,0.966
15.61,obstacle_cat,2.83,0.966
15.67,obstacle_cat,2.83,0.966
15.73,obstacle_cat,2.83,0.966
15.78,obstacle_cat,2.83,0.966
15.84,obstacle_cat,2.83,0.966
15.9,obstacle_cat,2.83,0.966
15.96,obstacle_cat,2.83,0.966
16.02,obstacle_cat,2.83,0.966
16.07,obstacle_cat,2.83,0.966
16.13,obstacle_cat,2.83,0.966
16.19,obstacle_cat,2.83,0.966
16.25,obstacle_cat,2.83,0.966
16.3,obstacle_cat,2.83,0.966
16.36,obstacle_cat,2.83,0.966
16.41,obstacle_cat,2.83,0.966
16.47,obstacle_cat,2.83,0.966
16.53,obstacle_cat,2.83,0.966
16.58,obstacle_cat,2.83,0.966
16.64,obstacle_cat,2.83,0.966
16.7,obstacle_cat,2.83,0.966
16.75,obstacle_cat,2.83,0.966
16.81,obstacle_cat,2.83,0.966
16.87,obstacle_cat,2.83,0.966
16.92,obstacle_cat,2.83,0.966
16.98,obstacle_cat,2.83,0.966
17.04,obstacle_cat,2.83,0.966
17.09,obstacle_cat,2.83,0.966
17.15,obstacle_cat,2.83,0.966
17.21,obstacle_cat,2.83,0.966
17.26,obstacle_cat,2.83,0.966
17.32,obstacle_cat,2.83,0.966
17.38,obstacle_cat,2.83,0.966
17.43,obstacle_cat,2.83,0.966
17.49,obstacle_cat,2.83,0.966
17.54,obstacle_cat,2.83,0.966
17.6,obstacle_cat,2.83,0.966
17.65,obstacle_cat,2.83,0.966
17.71,obstacle_cat,2.83,0.966
17.77,obstacle_cat,2.83,0.966
17.82,obstacle_cat,2.83,0.966
17.88,obstacle_cat,2.83,0.966
17.93,obstacle_cat,2.83,0.966
17.99,obstacle_cat,2.83,0.966
18.05,obstacle_cat,2.83,0.966
18.1,obstacle_cat,2.83,0.966
18.16,obstacle_cat,2.83,0.966
18.21,obstacle_cat,2.83,0.966
18.27,obstacle_cat,2.83,0.966
18.33,obstacle_cat,2.83,0.966
18.38,obstacle_cat,2.83,0.966
18.44,obstacle_cat,2.83,0.966
18.5,obstacle_cat,2.83,0.966
18.55,obstacle_cat,2.83,0.966
18.61,obstacle_cat,2.83,0.966
18.66,obstacle_cat,2.83,0.966
18.72,obstacle_cat,2.83,0.966
18.78,obstacle_cat,2.83,0.966
18.83,obstacle_cat,2.83,0.966
18.89,obstacle_cat,2.83,0.966
18.95,obstacle_cat,2.83,0.966
19.01,obstacle_cat,2.83,0.966
19.06,obstacle_cat,2.83,0.966
19.12,obstacle_cat,2.83,0.966
19.17,obstacle_cat,2.83,0.966
19.23,obstacle_cat,2.83,0.966
19.29,obstacle_cat,2.83,0.966
19.34,obstacle_cat,2.83,0.966
19.4,obstacle_cat,2.83,0.966
19.46,obstacle_cat,2.83,0.966
19.52,obstacle_cat,2.83,0.966
19.57,obstacle_cat,2.83,0.966
19.63,obstacle_cat,2.83,0.966
19.69,obstacle_cat,2.83,0.966
19.74,obstacle_cat,2.83,0.966
19.8,obstacle_cat,2.83,0.966
19.86,obstacle_cat,2.83,0.966
19.91,obstacle_cat,2.83,0.966
19.97,obstacle_cat,2.83,0.966
20.03,obstacle_cat,2.83,0.966
20.08,obstacle_cat,2.83,0.966
20.14,obstacle_cat,2.83,0.966
20.2,obstacle_cat,2.83,0.966
20.25,obstacle_cat,2.83,0.966
20.31,obstacle_cat,2.83,0.966
20.37,obstacle_cat,2.83,0.966
20.43,obstacle_cat,2.83,0.966
20.48,obstacle_cat,2.83,0.966
