t,x,y
16.04,4.534,2.544
16.09,4.5509,2.5574
16.14,4.5677,2.5708
16.19,4.5846,2.5842
16.25,4.6014,2.5976
16.3,4.6183,2.611
16.35,4.6351,2.6244
16.4,4.652,2.6378
16.45,4.6688,2.6513
16.5,4.6856,2.6647
16.55,4.7024,2.6781
16.6,4.7193,2.6916
16.66,4.7361,2.705
16.71,4.7529,2.7185
16.76,4.7697,2.7319
16.81,4.7865,2.7454
16.86,4.8033,2.7589
16.91,4.8201,2.7724
16.97,4.8369,2.7858
17.02,4.8537,2.7993
17.07,4.8705,2.8128
17.12,4.8873,2.8263
17.17,4.9041,2.8398
17.22,4.9209,2.8532
17.27,4.9376,2.8667
17.33,4.9544,2.8802
17.38,4.9712,2.8937
17.43,4.988,2.9072
17.48,5.0048,2.9207
17.53,5.0215,2.9342
17.58,5.0383,2.9477
17.64,5.0551,2.9612
17.69,5.0719,2.9747
17.74,5.0887,2.9882
17.79,5.1054,3.0017
17.84,5.1222,3.0152
17.89,5.139,3.0287
17.95,5.1558,3.0422
18.0,5.1725,3.0557
18.05,5.1893,3.0692
18.1,5.2061,3.0827
18.15,5.2229,3.0962
18.2,5.2396,3.1097
18.26,5.2564,3.1232
18.31,5.2732,3.1367
18.36,5.29,3.1502
18.41,5.3068,3.1637
18.47,5.3235,3.1772
18.52,5.3403,3.1907
18.57,5.3571,3.2042
18.62,5.3739,3.2177
18.67,5.3907,3.2311
18.73,5.4074,3.2446
18.78,5.4242,3.2581
18.83,5.441,3.2716
18.88,5.4578,3.2851
18.93,5.4746,3.2986
18.98,5.4914,3.3121
19.03,5.5082,3.3256
19.09,5.5249,3.339
19.14,5.5417,3.3525
19.19,5.5585,3.366
19.24,5.5753,3.3795
19.29,5.5921,3.393
19.34,5.6089,3.4064
19.39,5.6257,3.4199
19.45,5.6425,3.4334
19.5,5.6593,3.4469
19.55,5.6761,3.4603
19.6,5.6929,3.4738
19.65,5.7097,3.4873
19.71,5.7265,3.5007
19.76,5.7433,3.5142
19.81,5.7601,3.5276
19.86,5.777,3.5411
19.91,5.7938,3.5545
19.97,5.8106,3.568
20.02,5.8274,3.5815
20.07,5.8442,3.5949
20.12,5.861,3.6084
20.17,5.8778,3.6218
20.22,5.8947,3.6352
20.27,5.9115,3.6487
20.33,5.9283,3.6621
20.38,5.9451,3.6756
20.43,5.9619,3.6891
20.48,5.9787,3.7026
20.53,5.9955,3.7161
20.58,6.0122,3.7296
20.63,6.029,3.7431
20.69,6.0458,3.7566
20.74,6.0626,3.7701
20.79,6.0793,3.7836
20.84,6.0961,3.7971
20.89,6.1129,3.8106
20.94,6.1297,3.8241
20.99,6.1465,3.8375
21.05,6.1633,3.851
21.1,6.18,3.8645
21.15,6.1968,3.878
21.2,6.2136,3.8915
21.26,6.2304,3.9049
21.31,6.2472,3.9184
21.36,6.264,3.9319
21.41,6.2808,3.9454
21.46,6.2976,3.9588
21.51,6.3144,3.9723
21.57,6.3312,3.9857
21.62,6.3481,3.9992
21.67,6.3649,4.0126
21.72,6.3817,4.0261
21.77,6.3985,4.0395
21.83,6.4153,4.053
21.88,6.4321,4.0664
21.93,6.449,4.0799
21.98,6.4658,4.0933
22.03,6.4826,4.1067
22.09,6.4995,4.1202
22.14,6.5163,4.1336
22.19,6.5331,4.147
22.24,6.55,4.1605
22.29,6.5668,4.1739
22.34,6.5836,4.1873
22.39,6.6005,4.2007
22.45,6.6173,4.2141
22.5,6.6342,4.2275
22.55,6.651,4.2409
22.6,6.6679,4.2543
22.65,6.6847,4.2677
22.7,6.7016,4.2811
22.76,6.7185,4.2945
22.81,6.7353,4.3079
22.86,6.7522,4.3213
22.91,6.769,4.3347
22.96,6.7859,4.3481
23.02,6.8028,4.3615
23.07,6.8197,4.3748
23.12,6.8365,4.3882
23.17,6.8534,4.4016
23.22,6.8703,4.415
23.27,6.8872,4.4283
23.33,6.9041,4.4417
23.38,6.9209,4.4551
23.43,6.9378,4.4684
23.48,6.9547,4.4818
23.54,6.9716,4.4951
23.59,6.9885,4.5085
23.64,7.0054,4.5218
23.69,7.0223,4.5352
23.74,7.0392,4.5485
23.79,7.0561,4.5618
23.85,7.073,4.5752
23.9,7.0899,4.5885
23.95,7.1068,4.6018
24.0,7.1238,4.6151
24.05,7.1407,4.6285
24.1,7.1576,4.6418
24.16,7.1745,4.6551
24.21,7.1914,4.6684
24.26,7.2084,4.6817
24.31,7.2253,4.695
24.36,7.2422,4.7083
24.41,7.2592,4.7216
24.46,7.2761,4.7349
24.51,7.293,4.7482
24.57,7.31,4.7615
24.62,7.3269,4.7748
24.67,7.3438,4.7881
24.72,7.3608,4.8014
24.77,7.3777,4.8147
24.83,7.3947,4.828
24.88,7.4116,4.8412
24.93,7.4286,4.8545
24.98,7.4455,4.8678
25.03,7.4625,4.8811
25.09,7.4795,4.8943
25.14,7.4964,4.9076
25.19,7.5134,4.9209
25.24,7.5303,4.9341
25.29,7.5473,4.9474
25.34,7.5643,4.9606
25.39,7.5813,4.9739
25.45,7.5982,4.9871
25.5,7.6153,5.0003
25.55,7.6324,5.0134
25.6,7.6494,5.0265
25.65,7.6665,5.0396
25.7,7.6836,5.0527
25.76,7.7007,5.0659
25.81,7.7177,5.079
25.86,7.7348,5.0921
25.91,7.7519,5.1053
25.96,7.7689,5.1184
26.01,7.786,5.1315
26.07,7.803,5.1447
26.12,7.8201,5.1578
26.17,7.8371,5.171
26.22,7.8542,5.1841
26.27,7.8712,5.1973
26.33,7.8882,5.2105
26.38,7.9053,5.2236
26.43,7.9223,5.2368
26.48,7.9394,5.25
26.53,7.9564,5.2631
26.58,7.9734,5.2763
26.64,7.9905,5.2895
26.69,8.0075,5.3027
26.75,8.0245,5.3158
26.8,8.0415,5.329
26.85,8.0586,5.3422
26.9,8.0756,5.3554
26.96,8.0926,5.3686
27.01,8.1096,5.3818
27.06,8.1267,5.3949
27.11,8.1437,5.4081
27.16,8.1607,5.4213
27.21,8.1777,5.4345
27.26,8.1948,5.4477
27.32,8.2118,5.4609
27.37,8.2288,5.4741
27.42,8.2458,5.4872
27.47,8.2629,5.5004
27.52,8.2799,5.5136
27.58,8.2969,5.5268
27.63,8.3139,5.54
27.68,8.331,5.5532
27.73,8.348,5.5663
27.78,8.365,5.5795
27.83,8.382,5.5927
27.89,8.3991,5.6059
27.94,8.4161,5.6191
27.99,8.4331,5.6322
28.04,8.4502,5.6454
28.09,8.4672,5.6586
28.14,8.4842,5.6718
28.19,8.5013,5.6849
28.24,8.5182,5.6982
28.3,8.5352,5.7115
28.35,8.5521,5.7248
28.4,8.569,5.7381
28.45,8.5858,5.7516
28.5,8.6026,5.7651
28.55,8.6194,5.7786
28.61,8.6361,5.7921
28.66,8.6525,5.8061
28.71,8.6688,5.8201
28.76,8.6851,5.8341
28.81,8.7014,5.8482
28.86,8.7177,5.8622
28.92,8.734,5.8763
28.97,8.7504,5.8903
29.02,8.7667,5.9043
29.07,8.783,5.9183
29.13,8.7993,5.9324
29.18,8.8157,5.9464
29.23,8.832,5.9604
29.28,8.8483,5.9744
29.33,8.8646,5.9884
29.38,8.881,6.0025
29.43,8.8973,6.0165
29.48,8.9137,6.0305
29.54,8.9298,6.0443
29.59,8.9456,6.0579
29.64,8.9604,6.0706
29.69,8.9742,6.0824
29.74,8.987,6.0933
29.79,8.999,6.1036
29.85,9.01,6.113
29.9,9.0204,6.1219
29.95,9.0243,6.1254
30.0,9.0242,6.1254
30.05,9.0241,6.1255
30.1,9.024,6.1256
30.16,9.0239,6.1257
30.21,9.0237,6.1257
30.26,9.0236,6.1258
30.31,9.0235,6.1259
30.36,9.0234,6.1259
30.41,9.0234,6.126
30.46,9.0233,6.1261
30.52,9.0232,6.1261
30.57,9.0231,6.1262
30.62,9.023,6.1263
30.67,9.023,6.1263
30.73,9.0229,6.1264
30.78,9.0228,6.1264
30.83,9.0227,6.1265
30.88,9.0227,6.1266
30.93,9.0226,6.1266
30.98,9.0226,6.1267
31.03,9.0225,6.1267
31.08,9.0225,6.1268
