t,x,y
0.03,0.0052,-0.0005
0.08,0.0178,-0.0017
0.13,0.0304,-0.0029
0.19,0.0431,-0.0041
0.23,0.0557,-0.0042
0.28,0.0683,-0.0028
0.34,0.0809,-0.0015
0.4,0.0935,-0.0001
0.45,0.1061,0.0013
0.5,0.1187,0.0029
0.56,0.1312,0.0046
0.61,0.1438,0.0062
0.67,0.1555,0.0095
0.73,0.1667,0.0138
0.78,0.178,0.0181
0.84,0.1892,0.0225
0.89,0.1988,0.0281
0.94,0.2077,0.0344
0.99,0.2146,0.041
1.05,0.2206,0.048
1.1,0.227,0.0551
1.15,0.2334,0.0623
1.2,0.2401,0.0697
1.26,0.2467,0.0772
1.31,0.2537,0.0848
1.36,0.2607,0.0925
1.42,0.2679,0.1003
1.47,0.2751,0.1083
1.53,0.2827,0.1162
1.58,0.2901,0.1243
1.63,0.2979,0.1324
1.68,0.3056,0.1406
1.74,0.3137,0.1491
1.79,0.3217,0.1578
1.84,0.3306,0.1669
1.89,0.3395,0.1762
1.95,0.3493,0.186
2.0,0.359,0.1958
2.05,0.3698,0.2062
2.1,0.3807,0.2167
2.16,0.3927,0.2276
2.21,0.4049,0.2387
2.26,0.4184,0.2502
2.31,0.4323,0.262
2.37,0.4476,0.2741
2.43,0.4633,0.2864
2.48,0.4801,0.2987
2.53,0.497,0.311
2.59,0.5143,0.323
2.64,0.5317,0.3349
2.69,0.5494,0.3466
2.75,0.5673,0.3581
2.8,0.5854,0.3695
2.85,0.6037,0.3807
2.9,0.622,0.3918
2.95,0.6405,0.4028
3.01,0.659,0.4137
3.06,0.6775,0.4245
3.11,0.6961,0.4351
3.16,0.7146,0.4457
3.22,0.733,0.4563
3.27,0.7514,0.4668
3.32,0.7698,0.4772
3.37,0.7882,0.4875
3.42,0.8066,0.4978
3.48,0.8249,0.508
3.53,0.8432,0.5181
3.58,0.8614,0.5282
3.63,0.8797,0.5382
3.69,0.8978,0.5483
3.74,0.916,0.5583
3.8,0.9343,0.5683
3.85,0.9526,0.5783
3.9,0.9709,0.5882
3.95,0.9893,0.5981
4.01,1.0076,0.6079
4.06,1.026,0.6176
4.11,1.0443,0.6273
4.16,1.0626,0.637
4.22,1.0806,0.6473
4.27,1.0986,0.6576
4.32,1.1017,0.6594
4.37,1.1039,0.6607
4.43,1.106,0.6619
4.48,1.1082,0.6632
4.54,1.1103,0.6645
4.58,1.1125,0.6658
4.64,1.1147,0.667
4.69,1.1168,0.6683
4.74,1.119,0.6696
4.79,1.1211,0.6708
4.84,1.1233,0.6721
4.89,1.1255,0.6734
4.95,1.1276,0.6747
5.0,1.1298,0.6759
5.05,1.132,0.6772
5.1,1.1341,0.6785
5.15,1.1363,0.6798
5.21,1.1385,0.6808
5.26,1.1408,0.6813
5.31,1.1432,0.6819
5.37,1.1455,0.6825
5.42,1.1478,0.683
5.47,1.1502,0.6836
5.52,1.1525,0.6841
5.58,1.1548,0.6847
5.63,1.1572,0.6852
5.68,1.1595,0.6858
5.73,1.1619,0.6863
5.78,1.1643,0.6869
5.84,1.1666,0.6874
5.89,1.169,0.688
5.94,1.1714,0.6885
6.0,1.1737,0.6891
6.05,1.1761,0.6896
6.1,1.1785,0.6902
6.15,1.1809,0.6907
6.21,1.1833,0.6913
6.26,1.1856,0.6918
6.31,1.188,0.6924
6.36,1.1904,0.6929
6.42,1.1928,0.6935
6.46,1.1952,0.694
6.52,1.1976,0.6946
6.57,1.2,0.6952
6.62,1.2024,0.6957
6.68,1.2048,0.6962
6.73,1.2073,0.6968
6.78,1.2097,0.6973
6.83,1.2121,0.6979
6.89,1.2145,0.6984
6.94,1.2169,0.6989
7.0,1.2193,0.6995
7.06,1.2218,0.7
7.11,1.2242,0.7005
7.16,1.2266,0.701
7.22,1.2291,0.7016
7.27,1.2315,0.7021
7.33,1.2339,0.7026
7.38,1.2364,0.7031
7.43,1.2388,0.7036
7.48,1.2412,0.7041
7.54,1.2437,0.7046
7.59,1.2461,0.7052
7.64,1.2486,0.7057
7.69,1.251,0.7062
7.75,1.2535,0.7067
7.8,1.2559,0.7072
7.85,1.2584,0.7077
7.9,1.2609,0.7082
7.96,1.2633,0.7087
8.01,1.2658,0.7092
8.06,1.2682,0.7098
8.11,1.2707,0.7103
8.17,1.2732,0.7108
8.22,1.2756,0.7113
8.27,1.2781,0.7118
8.32,1.2806,0.7123
8.39,1.2831,0.7128
8.44,1.2855,0.7133
8.49,1.288,0.7138
8.55,1.2905,0.7142
8.6,1.293,0.7147
8.65,1.2954,0.7152
8.7,1.2979,0.7157
8.75,1.3004,0.7162
8.8,1.3029,0.7167
8.85,1.3054,0.7171
8.91,1.3079,0.7176
8.96,1.3104,0.7181
9.01,1.3129,0.7185
9.07,1.3154,0.719
9.13,1.3179,0.7195
